,acc1,acc2,acc3,acc4,duration
138385,0;1;0,0;0;-1,0;0;1,0;-1;1,138385
138653,,,,,138653
138662,0;0;0,0;2;0,0;0;0,1;1;0,138662
138927,,,,,138927
138930,0;0;-1,-1;-1;-2,0;1;-1,0;1;0,138930
139196,,,,,139196
139198,0;0;-1,0;0;-2,-1;0;-2,0;0;-2,139198
139470,,,,,139470
139473,0;0;-1,0;0;-2,1;0;-2,0;0;0,139473
139740,,,,,139740
139742,-1;0;-2,0;0;0,-2;0;-2,0;0;-2,139742
140018,,,,,140018
140021,0;1;0,0;0;0,0;0;0,0;0;1,140021
140284,,,,,140284
140288,1;0;0,1;1;1,1;0;-1,2;0;3,140288
140564,,,,,140564
140567,0;0;-1,-1;0;0,1;0;1,2;0;2,140567
140828,,,,,140828
140831,-1;0;0,1;0;-1,0;1;0,1;1;1,140831
141097,,,,,141097
141106,0;0;0,0;1;1,0;0;1,0;0;3,141106
141367,,,,,141367
141369,0;0;-1,1;-1;1,0;0;0,0;1;0,141369
141635,,,,,141635
141638,0;0;-2,0;-1;0,1;0;0,0;1;2,141638
141904,,,,,141904
141907,0;0;-2,0;0;0,0;-1;0,0;0;0,141907
142179,,,,,142179
142182,1;-1;2,0;0;0,1;-1;0,0;0;2,142182
142454,,,,,142454
142457,0;0;0,0;0;1,0;0;0,-1;0;-1,142457
142718,,,,,142718
142722,0;-1;3,0;-1;2,0;-1;1,0;0;-2,142722
142991,,,,,142991
142994,0;1;2,1;0;1,0;0;0,-1;0;1,142994
143255,,,,,143255
143258,0;1;1,-1;0;0,1;0;-1,0;-1;1,143258
143524,,,,,143524
143533,0;0;0,0;2;0,0;0;0,-1;0;0,143533
143806,,,,,143806
143809,-2;0;-3,0;0;-4,0;0;-1,0;-1;-2,143809
144081,,,,,144081
144089,0;0;2,0;1;0,0;1;0,0;0;-3,144089
144353,,,,,144353
144355,1;0;0,0;0;-1,0;0;1,0;1;0,144355
144625,,,,,144625
144628,0;1;0,0;0;1,0;0;0,1;0;0,144628
144896,,,,,144896
144898,0;-1;0,0;0;0,0;0;0,0;0;1,144898
145163,,,,,145163
145166,0;0;0,0;0;1,0;0;0,0;0;0,145166
145435,,,,,145435
145438,0;0;-2,0;-1;-3,0;1;-1,0;0;0,145438
145701,,,,,145701
145704,-1;-1;1,1;1;-1,0;0;0,-1;0;0,145704
145965,,,,,145965
145973,0;-1;0,0;0;-1,0;0;0,0;0;1,145973
146240,,,,,146240
146243,1;0;0,1;0;-1,0;0;0,0;0;-1,146243
146508,,,,,146508
146515,0;-1;1,0;0;0,0;0;0,0;1;0,146515
146778,,,,,146778
146780,0;-1;3,1;0;0,0;-2;0,-1;0;0,146780
147046,,,,,147046
147049,0;0;1,0;0;0,1;0;2,1;0;0,147049
147326,,,,,147326
147329,0;0;-1,0;1;-1,0;0;0,0;0;0,147329
147598,,,,,147598
147601,0;0;-2,0;0;-1,0;-2;-2,0;-1;-3,147601
147877,,,,,147877
147880,0;0;-1,0;0;-1,0;0;-1,0;0;-4,147880
148142,,,,,148142
148144,-1;0;-1,0;0;0,0;0;-2,0;0;1,148144
148429,,,,,148429
148431,0;2;0,0;1;0,1;1;1,0;-1;0,148431
148694,,,,,148694
148696,0;-1;-2,-1;0;-2,0;1;-1,-2;0;0,148696
148967,,,,,148967
148974,-1;1;0,-1;0;0,-1;1;-1,0;0;-1,148974
149242,,,,,149242
149244,0;0;1,0;-1;-1,-1;0;-1,0;-1;0,149244
149506,,,,,149506
149514,1;0;-1,0;0;1,1;0;0,0;-1;0,149514
149781,,,,,149781
149784,1;0;1,1;0;0,-1;3;3,0;0;2,149784
150056,,,,,150056
150059,0;0;0,0;0;-2,0;0;-2,0;-1;0,150059
150332,,,,,150332
150335,0;0;0,1;0;0,0;1;0,0;0;-2,150335
150606,,,,,150606
150608,0;0;0,0;0;0,0;0;0,2;2;1,150608
150888,,,,,150888
150891,-1;0;-1,0;0;0,0;0;1,0;-1;0,150891
151157,,,,,151157
151160,0;0;-1,0;0;0,-1;0;0,0;-1;0,151160
151432,,,,,151432
151435,0;0;0,0;-1;0,2;0;1,0;0;0,151435
151695,,,,,151695
151698,0;0;0,0;0;-1,-1;0;-1,0;1;0,151698
151964,,,,,151964
151972,-1;0;0,0;0;-2,0;0;-1,0;0;0,151972
152232,,,,,152232
152236,0;0;-2,0;0;0,0;0;0,0;0;2,152236
152496,,,,,152496
152499,0;0;-1,0;0;-1,0;0;-2,0;0;-2,152499
152774,,,,,152774
152777,0;0;-1,0;0;0,0;0;0,0;1;1,152777
153046,,,,,153046
153049,0;1;3,2;0;1,-1;0;2,1;1;0,153049
153322,,,,,153322
153325,0;0;-5,0;0;-1,0;0;0,0;0;0,153325
153596,,,,,153596
153600,0;0;-1,0;0;-1,0;-1;-3,0;0;-1,153600
153871,,,,,153871
153873,0;-1;0,-1;0;0,1;0;0,0;0;-1,153873
154141,,,,,154141
154143,0;0;2,1;0;0,0;0;0,0;0;-1,154143
154405,,,,,154405
154414,0;1;1,0;0;1,1;-1;0,1;0;1,154414
154686,,,,,154686
154689,-1;0;0,0;1;0,0;0;0,0;0;-1,154689
154962,,,,,154962
154970,0;-2;0,0;0;0,0;0;0,0;0;0,154970
155242,,,,,155242
155245,0;1;2,0;0;1,0;1;-1,0;0;-2,155245
155505,,,,,155505
155507,1;0;0,0;0;0,0;0;0,0;0;-1,155507
155782,,,,,155782
155785,0;0;0,0;0;0,0;0;0,1;0;0,155785
156049,,,,,156049
156052,0;0;0,1;0;2,0;0;0,-1;0;0,156052
156317,,,,,156317
156320,0;0;-2,0;0;-1,-1;0;0,0;0;-1,156320
156602,,,,,156602
156605,1;1;0,0;0;0,0;0;-1,0;0;-2,156605
156869,,,,,156869
156877,0;-2;1,1;0;0,2;0;0,0;1;-1,156877
157144,,,,,157144
157147,0;0;1,0;0;0,2;0;0,0;0;0,157147
157422,,,,,157422
157429,0;0;0,0;0;0,0;-1;0,-1;0;-1,157429
157694,,,,,157694
157698,0;0;0,-1;0;0,0;0;-1,0;-2;-1,157698
157964,,,,,157964
157967,0;-1;1,0;0;1,0;0;0,0;0;1,157967
158238,,,,,158238
158241,0;0;-1,0;0;1,0;0;0,0;0;0,158241
158501,,,,,158501
158504,0;0;0,-1;0;0,0;1;0,0;0;0,158504
158777,,,,,158777
158780,0;0;-1,0;0;0,-1;0;-1,1;1;1,158780
159046,,,,,159046
159048,0;-1;-2,1;0;-1,-2;0;0,0;0;-1,159048
159329,,,,,159329
159331,0;0;2,0;0;0,0;-2;0,0;0;0,159331
159603,,,,,159603
159605,1;0;2,0;0;1,0;0;1,1;0;0,159605
159875,,,,,159875
159882,-1;0;-2,-1;0;0,0;0;-2,0;0;0,159882
160147,,,,,160147
160149,-1;1;-1,-1;0;0,1;-1;0,0;0;-1,160149
160415,,,,,160415
160424,0;0;2,-1;0;-2,0;0;0,0;1;0,160424
160692,,,,,160692
160695,1;0;2,1;1;0,1;0;0,0;0;1,160695
160967,,,,,160967
160969,0;0;-1,0;-1;0,0;0;-1,0;-1;0,160969
161242,,,,,161242
161245,0;0;-1,0;-1;-1,0;0;0,0;0;-1,161245
161505,,,,,161505
161508,0;1;-2,0;0;0,0;0;-2,0;0;-2,161508
161786,,,,,161786
161789,0;0;-1,0;0;1,1;2;0,2;1;0,161789
162055,,,,,162055
162058,0;0;0,0;0;0,0;0;1,0;0;0,162058
162318,,,,,162318
162325,-1;1;1,0;0;0,0;0;0,1;-1;-1,162325
162592,,,,,162592
162595,0;0;0,1;1;-1,1;0;0,0;-1;0,162595
162855,,,,,162855
162865,0;1;-1,-1;0;0,0;0;0,0;0;2,162865
163132,,,,,163132
163134,1;0;0,-1;1;0,0;0;2,2;0;0,163134
163393,,,,,163393
163396,1;0;0,0;0;0,0;0;-2,1;0;0,163396
163668,,,,,163668
163672,-1;0;0,0;0;0,0;0;1,0;0;3,163672
163933,,,,,163933
163936,0;1;-1,0;0;0,0;1;0,0;0;-2,163936
164207,,,,,164207
164210,-1;0;0,0;0;-3,0;0;0,0;0;-1,164210
164483,,,,,164483
164486,1;0;1,0;0;0,-1;0;0,0;1;-1,164486
164762,,,,,164762
164765,0;0;0,0;0;1,0;1;1,1;1;0,164765
165032,,,,,165032
165036,-1;-1;-3,0;0;1,0;0;0,0;0;-1,165036
165296,,,,,165296
165304,0;-1;-1,2;0;0,0;0;-1,0;0;0,165304
165573,,,,,165573
165576,0;0;-2,0;0;-2,0;0;0,0;0;0,165576
165842,,,,,165842
165846,0;0;-1,0;1;-1,0;1;-1,0;0;0,165846
166121,,,,,166121
166124,1;0;1,0;0;0,0;0;-2,0;0;-1,166124
166384,,,,,166384
166387,-1;0;0,0;0;0,0;0;0,0;2;-4,166387
166661,,,,,166661
166664,3;-1;-1,1;-3;0,0;-2;-1,0;1;0,166664
166929,,,,,166929
166931,0;1;-1,0;0;-1,0;0;0,-1;-1;-2,166931
167215,,,,,167215
167218,0;0;0,2;2;1,2;-3;1,0;0;-2,167218
167485,,,,,167485
167488,-2;-1;0,0;0;-1,0;-1;-2,0;1;-2,167488
167760,,,,,167760
167770,0;1;0,1;0;1,1;0;1,1;0;-1,167770
168046,,,,,168046
168049,0;0;0,-1;1;-2,0;0;1,1;0;1,168049
168311,,,,,168311
168318,0;0;-1,-1;1;0,2;0;1,0;-1;0,168318
168587,,,,,168587
168589,0;0;0,0;0;-1,0;0;1,0;0;1,168589
168862,,,,,168862
168865,0;0;-1,0;0;-1,0;0;-2,0;1;0,168865
169137,,,,,169137
169139,0;5;-6,0;3;0,1;0;0,0;0;0,169139
169405,,,,,169405
169408,0;0;-3,-1;1;-2,-1;0;0,0;0;-2,169408
169719,,,,,169719
169722,0;0;2,-1;0;0,0;0;0,0;0;-1,169722
169988,,,,,169988
169990,0;0;0,0;0;-2,-1;-1;0,0;0;0,169990
170258,,,,,170258
170261,0;0;-1,1;1;0,0;-1;0,0;0;-2,170261
170525,,,,,170525
170528,1;0;0,1;0;1,1;0;0,-1;0;-1,170528
170802,,,,,170802
170809,0;0;0,0;0;1,0;0;2,1;-1;1,170809
171074,,,,,171074
171077,0;0;-2,0;1;-5,1;0;-6,1;0;1,171077
171346,,,,,171346
171350,-1;0;0,-1;0;-2,0;0;0,0;-1;-2,171350
171623,,,,,171623
171626,0;0;3,1;0;3,1;0;0,0;0;0,171626
171891,,,,,171891
171894,-2;1;0,-1;1;0,-1;-1;0,0;0;-2,171894
172175,,,,,172175
172178,-1;0;-1,-1;0;0,0;-1;0,0;-2;1,172178
172440,,,,,172440
172443,0;0;-2,-1;0;0,-1;1;0,0;0;2,172443
172707,,,,,172707
172710,-1;0;0,1;-1;-2,-1;0;-1,0;-1;1,172710
172979,,,,,172979
172981,0;0;0,-2;-1;-1,0;-1;-1,0;0;0,172981
173248,,,,,173248
173255,0;0;2,0;1;-3,3;0;-4,0;0;-1,173255
173516,,,,,173516
173519,-1;-1;0,0;0;-3,0;0;0,0;0;-1,173519
173786,,,,,173786
173794,1;0;3,0;1;1,0;-1;0,-1;0;-1,173794
174062,,,,,174062
174065,0;0;0,0;0;2,0;-1;0,0;0;0,174065
174331,,,,,174331
174333,-1;0;0,0;0;0,0;0;-1,0;1;0,174333
174604,,,,,174604
174607,0;0;0,-1;0;2,0;0;0,0;-1;1,174607
174867,,,,,174867
174870,0;0;1,1;0;0,1;0;0,0;-1;0,174870
175136,,,,,175136
175139,0;0;-1,0;0;0,-1;0;1,0;0;2,175139
175406,,,,,175406
175408,0;-1;-1,0;1;-1,0;0;-4,1;0;-1,175408
175685,,,,,175685
175687,-1;0;-1,0;0;0,-1;-1;-1,0;0;-2,175687
175956,,,,,175956
175959,0;0;0,0;0;0,-1;-2;-1,0;0;-4,175959
176225,,,,,176225
176234,0;0;0,1;-1;0,-1;0;0,0;0;-3,176234
176494,,,,,176494
176497,0;0;1,1;-2;0,-2;0;-2,0;0;-2,176497
176763,,,,,176763
176771,0;1;2,0;-1;4,1;0;0,-1;-1;1,176771
177032,,,,,177032
177035,0;2;1,0;0;1,0;0;0,0;0;-2,177035
177295,,,,,177295
177298,0;0;2,0;0;0,0;0;1,0;0;0,177298
177573,,,,,177573
177575,0;1;0,-1;0;1,0;1;0,0;1;1,177575
177845,,,,,177845
177848,0;-1;-1,0;1;-2,-1;0;-1,0;0;-3,177848
178127,,,,,178127
178129,0;0;0,1;0;-1,-1;0;1,-1;-1;-1,178129
178396,,,,,178396
178399,0;0;0,1;1;0,-1;-1;0,0;-1;0,178399
178671,,,,,178671
178673,0;-2;-3,0;1;0,1;-1;0,0;0;0,178673
178941,,,,,178941
178944,0;0;-2,0;0;1,0;0;0,1;-1;0,178944
179211,,,,,179211
179219,0;0;-1,0;0;-1,0;0;0,0;0;3,179219
179484,,,,,179484
179487,-1;1;-2,-2;0;-2,-1;0;-4,-2;0;0,179487
179760,,,,,179760
179763,-3;0;-1,-4;0;3,-4;0;0,-2;2;0,179763
180041,,,,,180041
180044,-3;0;0,-2;0;0,-2;0;-2,-2;0;-2,180044
180305,,,,,180305
180307,-1;0;0,-1;0;0,0;0;0,0;0;0,180307
180581,,,,,180581
180584,0;1;0,1;1;2,0;0;2,-2;1;0,180584
180851,,,,,180851
180854,-3;0;0,-2;0;0,-3;0;1,-4;0;0,180854
181130,,,,,181130
181133,-5;0;-4,-4;0;-2,-6;1;-1,-3;-1;0,181133
181400,,,,,181400
181403,-3;1;-2,-3;3;0,-4;3;1,-5;1;0,181403
181668,,,,,181668
181676,-4;0;-3,-4;2;-2,-5;0;0,-4;2;-1,181676
181938,,,,,181938
181940,-2;1;0,-4;2;1,-4;1;1,-6;1;1,181940
182206,,,,,182206
182214,-5;0;-3,-4;2;-3,-8;-2;0,-8;2;2,182214
182475,,,,,182475
182478,-3;2;-3,-4;2;-5,-4;4;-2,-6;5;0,182478
182752,,,,,182752
182759,-2;5;-2,-6;7;-3,-7;5;-5,-3;4;-5,182759
183026,,,,,183026
183029,-2;2;0,-6;8;-3,-7;4;2,-6;3;-2,183029
183302,,,,,183302
183304,-8;5;-6,-10;5;-8,-11;6;-5,-11;9;-4,183304
183576,,,,,183576
183579,-9;10;-2,-9;9;4,-7;13;2,-11;13;0,183579
183845,,,,,183845
183848,-7;10;-2,-7;11;-2,-9;8;-5,-11;11;0,183848
184127,,,,,184127
184130,-8;12;-6,-10;16;-8,-14;12;2,-7;20;-2,184130
184395,,,,,184395
184398,-9;19;-2,-7;16;-3,-7;14;-3,-9;13;-2,184398
184675,,,,,184675
184677,-8;20;-2,-6;20;-2,-7;26;-3,-9;19;-8,184677
184940,,,,,184940
184943,-10;18;-12,-8;13;0,-9;18;0,-4;23;0,184943
185217,,,,,185217
185220,-7;20;-3,-6;18;0,-5;25;-1,-3;20;0,185220
185491,,,,,185491
185494,-5;22;1,-9;21;-6,-8;20;1,-2;16;1,185494
185768,,,,,185768
185771,-6;21;0,-5;22;-6,-2;19;3,-4;25;-10,185771
186041,,,,,186041
186044,-5;19;-11,-5;17;1,-7;19;0,-7;22;-1,186044
186304,,,,,186304
186311,-10;19;-4,-4;18;-9,-3;17;1,-6;15;-3,186311
186580,,,,,186580
186584,-6;14;0,-5;17;0,-5;17;-9,-10;13;2,186584
186854,,,,,186854
186891,-13;15;-2,-12;16;-3,-4;16;-7,-9;9;1,186891
187155,,,,,187155
187158,-7;2;-7,-14;13;-3,-6;9;-9,-11;6;2,187158
187424,,,,,187424
187431,-10;7;-8,-14;6;-1,-8;13;0,-13;14;-6,187431
187694,,,,,187694
187697,-18;7;-13,-12;6;-7,-14;8;-2,-8;11;0,187697
187965,,,,,187965
187968,-9;10;1,-6;1;9,-8;0;0,-12;12;-21,187968
188243,,,,,188243
188247,-5;0;-16,-4;3;-29,-15;18;-3,-19;-4;-2,188247
188522,,,,,188522
188525,-13;3;12,-12;5;-2,-11;7;-14,-14;9;-7,188525
188801,,,,,188801
188803,-16;21;-14,-16;12;-21,-4;7;11,-8;3;1,188803
189073,,,,,189073
189076,-10;7;13,-15;9;3,-13;6;-13,-13;1;-17,189076
189352,,,,,189352
189356,-11;9;-6,-12;10;-2,-12;4;4,-7;6;-3,189356
189621,,,,,189621
189624,-15;6;-4,-7;7;-10,-18;4;-9,-13;15;-4,189624
189895,,,,,189895
189898,-19;0;-5,-14;1;-9,-11;2;-6,-14;3;-6,189898
190167,,,,,190167
190169,-19;9;8,-19;23;1,-17;-14;-2,-18;-5;0,190169
190439,,,,,190439
190442,-7;-2;-15,-14;3;4,-18;13;0,-19;13;-5,190442
190711,,,,,190711
190714,-14;5;-9,-15;-9;-11,-12;-10;-7,-11;-7;-4,190714
190988,,,,,190988
190991,-16;1;-8,-5;-3;-12,-13;0;5,-16;10;-5,190991
191259,,,,,191259
191262,-12;0;-5,-11;0;-3,-18;-3;9,-11;-6;-4,191262
191528,,,,,191528
191537,-12;-7;0,-14;5;-14,-8;-5;9,-9;-8;-6,191537
191803,,,,,191803
191806,-11;-3;-13,-14;-10;-12,-16;-4;0,-16;-4;-8,191806
192078,,,,,192078
192086,-12;2;-4,-12;-3;-5,-11;3;-10,-19;4;1,192086
192347,,,,,192347
192350,-14;2;0,-10;-2;0,-14;8;-4,-9;-10;-3,192350
192623,,,,,192623
192631,-12;5;-1,-3;1;-9,-18;2;1,-14;-2;-3,192631
192904,,,,,192904
192907,-11;5;3,-8;0;4,0;0;-25,-12;-12;-2,192907
193173,,,,,193173
193181,-21;3;5,-12;5;8,-14;4;5,-6;-2;-2,193181
193452,,,,,193452
193454,1;-8;-22,-7;-3;12,-8;0;5,-4;-4;0,193454
193724,,,,,193724
193727,-12;-2;5,-7;-5;-17,-6;-7;-7,-8;-6;-11,193727
194000,,,,,194000
194002,-13;7;-1,-10;4;-8,-10;7;-5,-7;-8;-14,194002
194274,,,,,194274
194277,-9;-1;2,2;9;-17,-4;9;15,-4;10;-8,194277
194551,,,,,194551
194553,-8;-2;0,-4;-1;-19,-3;7;6,-7;3;-19,194553
194825,,,,,194825
194828,-4;0;4,-15;5;2,-2;5;14,2;-9;2,194828
195106,,,,,195106
195108,-9;9;-5,-4;5;8,0;-1;-5,1;-3;-16,195108
195382,,,,,195382
195385,-5;10;8,0;7;-19,4;0;17,5;17;-6,195385
195657,,,,,195657
195659,0;2;2,-4;10;0,-1;17;8,-5;0;0,195659
195926,,,,,195926
195929,7;0;-7,-1;0;0,3;0;2,8;0;-7,195929
196207,,,,,196207
196210,8;5;-2,6;5;2,5;11;5,0;0;1,196210
196483,,,,,196483
196486,4;5;9,5;2;1,4;-4;-23,-3;-2;-4,196486
196752,,,,,196752
196759,1;2;0,4;9;2,0;6;8,11;-13;14,196759
197027,,,,,197027
197029,-1;-5;0,2;-3;-3,9;1;-3,4;7;-5,197029
197302,,,,,197302
197311,5;8;3,2;5;9,4;3;15,9;6;-1,197311
197578,,,,,197578
197580,5;-7;-6,4;-7;-3,-2;-1;-4,6;1;0,197580
197847,,,,,197847
197850,11;-3;0,11;-3;1,12;-1;-4,6;-9;2,197850
198124,,,,,198124
198127,12;-5;1,16;17;-11,3;0;-9,13;-1;8,198127
198396,,,,,198396
198400,6;-2;18,10;4;14,8;12;0,9;0;-6,198400
198679,,,,,198679
198682,9;-4;-13,11;-7;-2,21;-9;24,28;6;12,198682
198947,,,,,198947
198950,14;-5;2,11;15;-8,8;11;17,11;-17;9,198950
199231,,,,,199231
199234,7;0;-1,19;-8;6,15;-4;11,-2;0;4,199234
199503,,,,,199503
199506,8;-12;-5,12;4;7,1;9;15,6;5;7,199506
199786,,,,,199786
199788,11;10;-9,5;-8;-10,14;4;-14,13;-7;7,199788
200055,,,,,200055
200057,18;-10;9,10;-10;-22,10;-5;-17,4;-3;-11,200057
200331,,,,,200331
200333,15;9;-8,12;12;3,0;-4;12,8;-9;5,200333
200606,,,,,200606
200608,6;-3;4,8;-18;-4,18;-15;2,6;-8;-6,200608
200881,,,,,200881
200889,3;-4;0,11;-11;-8,1;-5;12,8;4;-10,200889
201162,,,,,201162
201164,0;-1;-6,10;-16;10,3;-16;16,14;-13;-8,201164
201438,,,,,201438
201445,9;-17;7,7;-15;-2,19;-8;-2,10;-25;6,201445
201707,,,,,201707
201710,9;-11;-3,5;-16;5,-8;-17;-9,-3;-21;19,201710
201981,,,,,201981
201991,3;-3;6,4;-10;-29,14;-21;-1,10;-4;0,201991
202258,,,,,202258
202261,9;-12;0,2;-11;11,1;-15;2,8;-30;-20,202261
202527,,,,,202527
202529,2;-18;0,1;-14;0,6;-15;4,-1;-17;2,202529
202802,,,,,202802
202805,15;-20;-21,12;-27;-5,8;-9;-24,12;-22;8,202805
203073,,,,,203073
203076,13;0;32,4;2;-5,7;-10;0,16;-25;10,203076
203353,,,,,203353
203356,11;3;33,23;-7;-17,11;-13;-45,19;-27;-11,203356
203621,,,,,203621
203624,5;3;0,13;-1;57,2;28;34,24;-10;-48,203624
203895,,,,,203895
203898,14;-25;-45,31;-36;3,15;-17;18,9;-1;-4,203898
204181,,,,,204181
204184,7;12;8,10;-5;10,31;-13;21,23;-4;36,204184
204453,,,,,204453
204456,2;-9;6,17;-14;-24,16;-19;-10,14;-23;7,204456
204722,,,,,204722
204725,15;-19;12,26;-13;12,11;17;9,25;-10;21,204725
205058,,,,,205058
205061,28;-33;-34,15;-32;10,31;-41;15,15;-19;30,205061
205323,,,,,205323
205326,11;-7;11,11;-6;5,20;-10;-2,26;-14;-4,205326
205605,,,,,205605
205608,14;0;1,15;-4;8,14;6;4,16;-17;-9,205608
205874,,,,,205874
205877,17;-15;8,19;-19;3,16;-13;3,19;-16;11,205877
206143,,,,,206143
206150,13;-14;13,6;0;4,1;-14;-3,7;-19;-4,206150
206411,,,,,206411
206414,4;-16;-6,6;-15;-3,11;-17;-3,-1;-22;10,206414
206683,,,,,206683
206691,8;-11;6,10;-17;13,3;-19;11,7;-20;-1,206691
206961,,,,,206961
206964,5;-16;5,13;-21;2,3;-21;6,8;-26;0,206964
207237,,,,,207237
207397,5;-24;2,4;-28;11,-3;-15;7,-7;-16;0,207397
207663,,,,,207663
207666,0;-24;2,-1;-34;-12,0;-25;-4,-1;-21;1,207666
207938,,,,,207938
207948,-3;-25;2,-4;-23;2,-3;-28;-5,-1;-13;-1,207948
208212,,,,,208212
208216,-1;-22;-6,-5;-24;-3,-4;-17;0,-9;-10;4,208216
208491,,,,,208491
208494,0;-27;-4,-2;-17;-4,-3;-12;-4,-7;-12;3,208494
208763,,,,,208763
208766,-7;-18;0,-8;-15;2,-14;-15;2,-14;-14;1,208766
209039,,,,,209039
209041,-12;-22;5,-11;-10;-9,-7;-5;-5,-7;-12;-9,209041
209313,,,,,209313
209316,-17;-19;-5,-10;-21;5,-14;-7;3,-15;-12;-6,209316
209586,,,,,209586
209589,-11;-8;-4,-10;-11;-3,-20;3;0,-16;-4;0,209589
209858,,,,,209858
209861,-19;-8;-6,-14;-11;-8,-23;-4;-3,-21;-3;-1,209861
210127,,,,,210127
210130,-13;-13;-4,-17;0;-5,-18;0;-10,-23;0;-5,210130
210411,,,,,210411
210414,-20;-7;-11,-23;-2;-6,-23;0;-1,-20;1;-8,210414
210678,,,,,210678
210681,-14;-2;-10,-14;-13;-11,-18;-3;-3,-17;-6;-7,210681
210954,,,,,210954
210956,-16;-6;-7,-16;-4;-6,-13;-5;-3,-10;1;-5,210956
211229,,,,,211229
211232,-12;0;-11,-14;-5;-1,-12;-2;-4,-14;-3;-3,211232
211511,,,,,211511
211514,-6;-7;-15,-13;-14;2,-9;-4;0,-7;3;-3,211514
211778,,,,,211778
211781,-8;-2;-5,-21;2;0,-13;-5;-13,-8;1;-1,211781
212045,,,,,212045
212048,-10;4;-9,-11;-9;-3,-16;0;-4,-14;2;-11,212048
212317,,,,,212317
212319,-14;-7;-15,-11;-7;-1,-8;-5;-13,-9;0;-5,212319
212585,,,,,212585
212588,-13;-4;-4,-21;10;0,-10;2;-11,-15;8;-6,212588
212855,,,,,212855
212858,-13;2;-1,-8;0;-5,-19;-14;-19,-11;-2;-19,212858
213125,,,,,213125
213132,-11;2;-12,-13;-3;-2,-16;2;-1,-21;6;2,213132
213393,,,,,213393
213396,-10;-8;0,-20;-3;-5,-13;1;-1,-8;0;-5,213396
213662,,,,,213662
213670,-12;4;1,-21;-1;-9,-7;-1;-12,-12;-11;-12,213670
213940,,,,,213940
213942,-19;-8;0,-12;-6;-4,-17;-6;-3,-10;0;-4,213942
214206,,,,,214206
214213,-10;0;0,-11;4;-21,-9;5;-12,-12;0;-7,214213
214481,,,,,214481
214484,-18;-9;0,-11;3;5,-16;0;-3,-11;2;-4,214484
214758,,,,,214758
214767,-3;0;1,-3;-5;4,0;-6;3,2;-5;-2,214767
215032,,,,,215032
215035,-3;-2;-2,3;-12;-1,-7;-6;4,-7;-8;-1,215035
215302,,,,,215302
215304,6;-8;6,1;-14;11,4;1;4,14;-5;-16,215304
215576,,,,,215576
215579,0;-7;7,6;-1;-1,-9;1;-6,-3;0;4,215579
215845,,,,,215845
215847,12;-8;8,7;-13;-7,5;-5;0,1;-7;0,215847
216127,,,,,216127
216130,14;-4;-6,3;-7;-1,0;-5;3,12;-10;-1,216130
216402,,,,,216402
216404,7;-1;-12,-4;-9;-3,-3;-11;-1,6;-5;-2,216404
216678,,,,,216678
216681,3;-5;-2,7;-5;-7,2;-10;-9,10;-6;3,216681
216946,,,,,216946
216949,-3;-9;1,-5;-8;5,7;-9;6,1;0;2,216949
217228,,,,,217228
217231,4;0;-4,3;-6;-4,0;3;7,2;6;1,217231
217503,,,,,217503
217506,5;-13;4,0;-3;2,-11;-10;-3,-6;-3;-1,217506
217785,,,,,217785
217792,-12;-6;0,0;-10;-9,0;-1;-3,2;-11;-10,217792
218053,,,,,218053
218056,2;-4;4,-12;-1;4,-5;0;-1,-9;-7;-2,218056
218323,,,,,218323
218332,2;0;4,0;-6;4,-3;-2;-8,-9;4;-3,218332
218604,,,,,218604
218607,-11;-3;4,-14;1;-9,-8;-7;-6,-5;-7;3,218607
218881,,,,,218881
218888,-3;3;-10,-4;-3;-1,-2;-10;-1,-2;4;-3,218888
219149,,,,,219149
219152,3;-1;-4,-4;-13;2,4;0;0,8;12;-2,219152
219421,,,,,219421
219424,8;5;16,-3;-2;0,2;-3;7,2;-2;4,219424
219699,,,,,219699
219702,-6;-14;-9,0;-6;-3,-2;-1;-5,-9;1;-1,219702
219974,,,,,219974
219977,0;6;9,-5;5;-6,9;-2;0,9;-8;-22,219977
220256,,,,,220256
220259,4;-4;-2,2;6;1,8;3;-6,-2;14;-3,220259
220525,,,,,220525
220528,13;-8;-4,1;-11;0,6;2;-1,-1;-2;2,220528
220806,,,,,220806
220809,13;-2;-13,-2;7;6,0;0;1,5;-17;-9,220809
221075,,,,,221075
221078,6;4;5,-12;7;5,0;-5;4,-2;-6;4,221078
221349,,,,,221349
221352,0;-3;7,2;-14;-9,6;-16;5,0;2;6,221352
221613,,,,,221613
221616,-5;-7;18,0;9;-3,-2;-1;8,11;-11;0,221616
221882,,,,,221882
221891,-5;-12;2,-4;12;-1,6;-5;-10,3;-9;0,221891
222151,,,,,222151
222153,-5;-5;5,-2;-4;6,1;0;3,4;1;-4,222153
222427,,,,,222427
222434,-10;-8;17,3;-10;-4,9;-1;1,-2;3;6,222434
222702,,,,,222702
222705,13;-15;3,3;5;-10,-3;-13;-6,0;-1;15,222705
222978,,,,,222978
222987,9;-10;-3,8;-9;-7,-2;-1;-5,-8;1;7,222987
223252,,,,,223252
223255,3;4;-6,7;11;2,1;-6;-7,-1;7;0,223255
223528,,,,,223528
223532,13;4;-5,0;-11;-15,-4;10;3,3;-7;2,223532
223803,,,,,223803
223806,-11;-11;5,-3;-11;14,5;10;0,0;-6;-7,223806
224079,,,,,224079
