,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
478,1;1;0,0;0;1,-1;0;0,-3;1;1,107472,6,2021-10-27
479,,,,,107745,6,2021-10-27
480,-1;3;-1,-1;-1;0,0;1;-1,0;1;0,107748,6,2021-10-27
481,,,,,108008,6,2021-10-27
482,-1;0;1,0;0;-2,0;0;0,0;0;0,108016,6,2021-10-27
483,,,,,108282,6,2021-10-27
484,0;1;0,0;0;0,1;0;0,0;0;0,108285,6,2021-10-27
485,,,,,108552,6,2021-10-27
486,-1;0;0,0;0;0,1;0;0,0;-1;3,108554,6,2021-10-27
487,,,,,108821,6,2021-10-27
488,-1;0;1,1;1;0,3;-2;-1,-1;-1;0,108823,6,2021-10-27
489,,,,,109091,6,2021-10-27
490,0;0;0,0;1;2,0;-3;0,-1;0;-1,109094,6,2021-10-27
491,,,,,109366,6,2021-10-27
492,0;0;-2,0;-2;2,0;0;1,0;0;-2,109368,6,2021-10-27
493,,,,,109635,6,2021-10-27
494,0;0;0,-1;0;0,0;1;1,-2;0;0,109638,6,2021-10-27
495,,,,,109907,6,2021-10-27
496,-2;-1;1,-4;0;0,-3;-1;1,-3;0;0,109911,6,2021-10-27
497,,,,,110173,6,2021-10-27
498,-1;0;0,-3;0;1,-2;-1;-2,-1;0;1,110176,6,2021-10-27
499,,,,,110447,6,2021-10-27
500,-3;0;-1,-2;0;0,-2;-1;-1,-3;-1;-2,110456,6,2021-10-27
501,,,,,110723,6,2021-10-27
502,-4;0;0,-3;-1;-1,-4;-2;-2,-4;-2;0,110726,6,2021-10-27
503,,,,,110997,6,2021-10-27
504,-5;-1;0,-3;0;1,-6;1;-3,-4;0;0,111004,6,2021-10-27
505,,,,,111276,6,2021-10-27
506,-4;0;0,-5;0;-1,-2;-1;0,-4;-2;0,111279,6,2021-10-27
507,,,,,111549,6,2021-10-27
508,-5;0;-3,-5;-1;-1,-7;0;-3,-4;-3;0,111552,6,2021-10-27
509,,,,,111824,6,2021-10-27
510,-5;-1;-1,-10;0;0,-10;0;0,-9;0;-1,111827,6,2021-10-27
511,,,,,112099,6,2021-10-27
512,-7;-1;-1,-8;-3;-1,-10;-5;-1,-8;-2;-1,112102,6,2021-10-27
513,,,,,112376,6,2021-10-27
514,-12;-4;-4,-10;-2;-5,-8;-2;-3,-9;-4;-2,112378,6,2021-10-27
515,,,,,112650,6,2021-10-27
516,-7;-8;0,-5;-8;-2,-3;-7;0,-7;-5;2,112653,6,2021-10-27
517,,,,,112926,6,2021-10-27
518,-2;-5;2,-3;-3;0,-6;-3;-5,-3;-4;-1,112928,6,2021-10-27
519,,,,,113200,6,2021-10-27
520,4;-16;0,0;-9;-3,-1;-7;1,-3;3;-5,113203,6,2021-10-27
521,,,,,113481,6,2021-10-27
522,-6;5;-4,-6;2;0,-7;1;-1,-4;0;-7,113484,6,2021-10-27
523,,,,,113751,6,2021-10-27
524,-5;-2;-2,-1;-4;0,-2;-3;-3,-4;-4;-2,113754,6,2021-10-27
525,,,,,114022,6,2021-10-27
526,-3;-3;1,-2;0;-1,-2;-1;-2,-1;-3;-1,114024,6,2021-10-27
527,,,,,114289,6,2021-10-27
528,0;-4;-4,1;-2;-3,-1;-5;1,0;-1;-1,114291,6,2021-10-27
529,,,,,114565,6,2021-10-27
530,0;0;0,-1;0;0,-1;3;-1,-1;0;-1,114573,6,2021-10-27
531,,,,,114840,6,2021-10-27
532,2;-2;0,0;-2;-1,0;-4;0,0;-4;3,114842,6,2021-10-27
533,,,,,115108,6,2021-10-27
534,-1;-1;1,-2;0;0,-2;-2;0,0;-3;-1,115118,6,2021-10-27
535,,,,,115378,6,2021-10-27
536,-1;-6;0,-1;-5;-1,-4;-3;1,-9;-2;0,115381,6,2021-10-27
537,,,,,115650,6,2021-10-27
538,-8;0;-1,-3;-7;2,-2;-8;2,-6;-6;0,115652,6,2021-10-27
539,,,,,115929,6,2021-10-27
540,-3;-7;1,-4;-8;-2,-3;-10;-2,-1;-10;-4,115932,6,2021-10-27
541,,,,,116206,6,2021-10-27
542,1;-12;2,0;-8;0,2;-10;1,2;-13;6,116208,6,2021-10-27
543,,,,,116478,6,2021-10-27
544,1;-10;2,3;-11;0,3;-11;4,3;-11;4,116482,6,2021-10-27
545,,,,,116758,6,2021-10-27
546,2;-2;-1,4;-3;-1,0;-12;3,3;-8;-1,116760,6,2021-10-27
547,,,,,117038,6,2021-10-27
548,0;-7;-6,0;-8;0,0;-7;-2,4;-2;0,117041,6,2021-10-27
549,,,,,117306,6,2021-10-27
550,0;-6;3,0;-7;0,3;-6;3,4;-6;2,117308,6,2021-10-27
551,,,,,117582,6,2021-10-27
552,1;-6;5,2;-7;-3,3;-6;0,2;-4;-2,117585,6,2021-10-27
553,,,,,117859,6,2021-10-27
554,1;-8;-2,4;-8;0,5;-9;3,9;-9;6,117862,6,2021-10-27
555,,,,,118142,6,2021-10-27
556,14;-4;-2,8;-7;-2,11;-5;2,6;-2;3,118150,6,2021-10-27
557,,,,,118427,6,2021-10-27
558,6;-1;5,8;1;2,9;0;1,11;-1;4,118429,6,2021-10-27
559,,,,,118696,6,2021-10-27
560,12;0;3,10;0;2,12;1;4,13;-1;3,118706,6,2021-10-27
561,,,,,118970,6,2021-10-27
562,12;2;3,10;1;0,12;3;5,11;5;2,118973,6,2021-10-27
563,,,,,119239,6,2021-10-27
564,9;2;2,11;5;0,8;1;-1,6;4;0,119246,6,2021-10-27
565,,,,,119506,6,2021-10-27
566,10;5;-1,8;2;2,9;1;-1,6;2;-9,119510,6,2021-10-27
567,,,,,119783,6,2021-10-27
568,4;12;9,10;14;11,8;14;19,10;13;10,119785,6,2021-10-27
569,,,,,120065,6,2021-10-27
570,12;9;2,12;0;0,7;0;-2,12;-2;1,120068,6,2021-10-27
571,,,,,120332,6,2021-10-27
572,11;0;2,14;2;0,12;3;2,5;0;4,120335,6,2021-10-27
573,,,,,120602,6,2021-10-27
574,2;1;2,-1;-1;1,3;0;-5,4;-3;0,120605,6,2021-10-27
575,,,,,120871,6,2021-10-27
576,6;0;0,1;0;0,2;0;1,0;-1;2,120873,6,2021-10-27
577,,,,,121152,6,2021-10-27
578,4;-2;2,3;1;-3,3;-1;1,7;-1;2,121154,6,2021-10-27
579,,,,,121421,6,2021-10-27
580,8;0;-1,6;0;-4,8;0;-3,10;3;-4,121423,6,2021-10-27
581,,,,,121684,6,2021-10-27
582,13;1;2,10;3;4,15;2;0,20;3;1,121692,6,2021-10-27
583,,,,,121959,6,2021-10-27
584,10;3;11,5;9;8,-2;6;14,6;5;9,121962,6,2021-10-27
585,,,,,122228,6,2021-10-27
586,7;-1;-2,5;-5;-8,11;-8;-3,5;-6;0,122237,6,2021-10-27
587,,,,,122498,6,2021-10-27
588,2;1;-2,1;2;3,4;1;1,5;2;2,122501,6,2021-10-27
589,,,,,122767,6,2021-10-27
590,3;-2;1,1;-3;4,0;0;0,2;0;3,122770,6,2021-10-27
591,,,,,123041,6,2021-10-27
592,2;-1;2,2;0;-3,4;0;3,3;-1;0,123044,6,2021-10-27
593,,,,,123311,6,2021-10-27
594,4;-3;3,3;0;0,6;0;0,3;2;2,123314,6,2021-10-27
595,,,,,123592,6,2021-10-27
596,5;0;0,4;-2;1,7;0;-1,5;0;2,123595,6,2021-10-27
597,,,,,123868,6,2021-10-27
598,8;0;4,7;2;1,8;2;-1,6;3;0,123871,6,2021-10-27
599,,,,,124141,6,2021-10-27
600,4;2;4,5;1;-1,4;4;2,2;5;1,124144,6,2021-10-27
601,,,,,124409,6,2021-10-27
602,1;3;0,0;4;0,1;2;-1,1;4;-2,124412,6,2021-10-27
603,,,,,124676,6,2021-10-27
604,0;5;2,2;4;4,0;4;-2,0;4;-1,124697,6,2021-10-27
605,,,,,124962,6,2021-10-27
606,0;2;0,-2;5;-1,-1;6;-2,-1;4;-3,124965,6,2021-10-27
607,,,,,125232,6,2021-10-27
608,-3;5;-4,-2;4;-3,-3;3;-1,-5;6;-1,125240,6,2021-10-27
609,,,,,125501,6,2021-10-27
610,-4;4;2,-6;7;-3,-4;6;1,-6;4;-1,125503,6,2021-10-27
611,,,,,125783,6,2021-10-27
612,-7;4;-5,-7;5;-3,-5;3;-1,-6;4;0,125786,6,2021-10-27
613,,,,,126064,6,2021-10-27
614,-8;3;-2,-9;5;-1,-5;3;-4,-6;1;-6,126067,6,2021-10-27
615,,,,,126332,6,2021-10-27
616,-6;5;-4,-6;5;0,-6;5;0,-6;6;1,126336,6,2021-10-27
617,,,,,126609,6,2021-10-27
618,-7;5;-2,-9;5;0,-10;6;-5,-10;6;-3,126612,6,2021-10-27
619,,,,,126877,6,2021-10-27
620,-14;4;-4,-5;7;-2,-8;4;-3,-8;6;-2,126880,6,2021-10-27
621,,,,,127152,6,2021-10-27
622,-16;6;-2,-14;3;-1,-15;3;-6,-12;4;-6,127155,6,2021-10-27
623,,,,,127427,6,2021-10-27
624,-6;2;-4,-3;1;0,-2;5;3,-4;3;-1,127430,6,2021-10-27
625,,,,,127690,6,2021-10-27
626,-11;4;-5,-7;2;2,-11;3;-1,-8;3;-4,127697,6,2021-10-27
627,,,,,127965,6,2021-10-27
628,-6;3;-3,-6;1;-1,-8;0;1,-9;3;-1,127968,6,2021-10-27
629,,,,,128228,6,2021-10-27
630,-4;0;-1,-6;2;-3,-7;1;-1,-5;0;3,128236,6,2021-10-27
631,,,,,128505,6,2021-10-27
632,-5;0;-3,-6;0;2,-9;-1;-3,-7;-3;-3,128507,6,2021-10-27
633,,,,,128779,6,2021-10-27
634,-12;0;0,-15;-2;-2,-18;-2;-5,-16;-3;-3,128787,6,2021-10-27
635,,,,,129057,6,2021-10-27
636,-14;-8;0,-15;-7;-2,-16;-7;-5,-13;-6;-2,129060,6,2021-10-27
637,,,,,129326,6,2021-10-27
638,-14;-10;-1,-12;-13;0,-14;-9;-5,-11;-7;-5,129328,6,2021-10-27
639,,,,,129605,6,2021-10-27
640,-11;-7;-5,-11;-10;-6,-12;-9;-4,-10;-8;-2,129608,6,2021-10-27
641,,,,,129876,6,2021-10-27
642,-10;-10;4,-14;-3;0,-8;-10;-5,-12;-15;-2,129880,6,2021-10-27
643,,,,,130149,6,2021-10-27
644,-11;-10;-1,-12;-11;0,-8;-6;-6,-10;-10;-2,130152,6,2021-10-27
645,,,,,130425,6,2021-10-27
646,-13;-9;-7,-11;-11;-3,-14;-9;-5,-11;-10;-2,130428,6,2021-10-27
647,,,,,130699,6,2021-10-27
648,-15;-13;-6,-9;-13;0,-15;-15;1,-13;-12;0,130702,6,2021-10-27
649,,,,,130968,6,2021-10-27
650,-16;-6;-6,-17;-4;-5,-13;-6;-2,-14;-8;-6,130971,6,2021-10-27
651,,,,,131245,6,2021-10-27
652,-11;-7;1,-14;-6;-7,-13;-5;-3,-11;-3;-3,131247,6,2021-10-27
653,,,,,131516,6,2021-10-27
654,-15;-3;0,-12;2;-10,-14;-2;-5,-10;-6;-4,131519,6,2021-10-27
655,,,,,131801,6,2021-10-27
656,-10;-2;-8,-11;-3;-6,-12;-2;-5,-12;-5;-5,131803,6,2021-10-27
657,,,,,132069,6,2021-10-27
658,-13;-1;-5,-12;0;-2,-14;-6;-1,-8;-4;-5,132072,6,2021-10-27
659,,,,,132352,6,2021-10-27
660,-11;-4;0,-7;-1;-4,-7;-6;0,-4;-9;-3,132354,6,2021-10-27
661,,,,,132627,6,2021-10-27
662,-9;-4;5,-11;-4;0,-4;-7;-8,-15;-1;-1,132630,6,2021-10-27
663,,,,,132901,6,2021-10-27
664,-11;-3;-8,-12;-1;-2,-15;-6;-2,-12;-6;-1,132904,6,2021-10-27
665,,,,,133171,6,2021-10-27
666,-8;-3;4,-9;-6;-5,-10;-2;-1,-12;-5;-1,133173,6,2021-10-27
667,,,,,133450,6,2021-10-27
668,-10;2;-10,-10;-1;-3,-14;-5;-10,-9;-9;-6,133453,6,2021-10-27
669,,,,,133719,6,2021-10-27
670,-9;-7;-4,-11;-3;5,-14;0;3,-10;0;-1,133721,6,2021-10-27
671,,,,,133984,6,2021-10-27
672,-9;-10;-1,-15;-3;5,-10;-12;-2,-13;-9;1,133993,6,2021-10-27
673,,,,,134259,6,2021-10-27
674,-11;-1;-3,-10;-2;-7,-7;-8;3,-9;2;-3,134262,6,2021-10-27
675,,,,,134535,6,2021-10-27
676,-12;-7;1,-12;-4;4,-11;-4;-10,-7;-7;-8,134543,6,2021-10-27
677,,,,,134810,6,2021-10-27
678,-12;-7;3,-12;-1;2,-15;-3;-1,-11;-1;-8,134813,6,2021-10-27
679,,,,,135087,6,2021-10-27
680,-11;-5;3,-10;-2;-2,-9;-3;2,-11;-5;-1,135095,6,2021-10-27
681,,,,,135360,6,2021-10-27
682,-8;1;-13,-10;2;0,-12;-3;-13,-9;4;2,135363,6,2021-10-27
683,,,,,135630,6,2021-10-27
684,-9;3;-4,-3;-8;-6,-9;-9;8,-6;-4;0,135638,6,2021-10-27
685,,,,,135898,6,2021-10-27
686,-7;5;4,0;-3;-10,-1;0;-8,-9;-4;1,135901,6,2021-10-27
687,,,,,136168,6,2021-10-27
688,-12;-5;-4,-9;-4;-3,-6;-6;2,-7;0;-5,136171,6,2021-10-27
689,,,,,136444,6,2021-10-27
690,-12;-9;3,-9;2;-16,-6;2;-7,-6;-2;-4,136446,6,2021-10-27
691,,,,,136712,6,2021-10-27
692,-14;-6;3,-11;-3;-2,-9;-7;5,-5;0;-8,136715,6,2021-10-27
693,,,,,136996,6,2021-10-27
694,-8;2;-7,-4;-6;-2,-6;2;-5,-13;0;-3,136998,6,2021-10-27
695,,,,,137265,6,2021-10-27
696,-8;-3;7,-5;-2;7,-2;2;9,-4;-1;-4,137267,6,2021-10-27
697,,,,,137546,6,2021-10-27
698,-5;0;-5,-12;0;-17,-9;0;-6,-1;-1;-4,137549,6,2021-10-27
699,,,,,137816,6,2021-10-27
700,0;5;3,-5;-13;8,6;0;-14,-9;2;-10,137818,6,2021-10-27
701,,,,,138097,6,2021-10-27
702,-4;0;-5,-4;2;19,-6;-4;-14,-11;-1;-13,138100,6,2021-10-27
703,,,,,138364,6,2021-10-27
704,-10;-15;-13,-7;0;0,-9;-1;-1,-11;-5;-8,138368,6,2021-10-27
705,,,,,138638,6,2021-10-27
706,-10;-9;5,-1;-5;-9,-6;-1;-3,-9;-5;3,138641,6,2021-10-27
707,,,,,138908,6,2021-10-27
708,0;-9;-6,-6;-1;-1,-4;-8;1,0;-7;-4,138911,6,2021-10-27
709,,,,,139182,6,2021-10-27
710,-5;-10;-3,-7;-3;-8,-11;-4;0,-7;-9;-4,139185,6,2021-10-27
711,,,,,139452,6,2021-10-27
712,-5;-6;-5,-7;-15;9,0;-2;11,-2;0;7,139455,6,2021-10-27
713,,,,,139727,6,2021-10-27
714,-6;-1;-10,-9;-5;-12,-9;4;-8,-4;-2;-26,139736,6,2021-10-27
715,,,,,140003,6,2021-10-27
716,-5;-5;-2,-6;-1;2,-10;0;0,-2;-3;-24,140006,6,2021-10-27
717,,,,,140272,6,2021-10-27
718,-4;1;2,-10;-3;-1,3;3;-5,0;-7;-2,140279,6,2021-10-27
719,,,,,140557,6,2021-10-27
720,2;6;-6,-7;-1;-1,-1;2;12,-6;-7;8,140560,6,2021-10-27
721,,,,,140829,6,2021-10-27
722,6;-3;-16,0;-1;-1,-6;-6;-1,-2;-6;1,140837,6,2021-10-27
723,,,,,141106,6,2021-10-27
724,-9;-4;-14,-5;2;-3,2;1;3,-7;-9;6,141109,6,2021-10-27
725,,,,,141375,6,2021-10-27
726,0;0;-6,-3;0;3,-4;-11;4,-7;-2;4,141378,6,2021-10-27
727,,,,,141648,6,2021-10-27
728,0;6;2,0;2;7,2;-8;-4,8;1;-19,141650,6,2021-10-27
729,,,,,141930,6,2021-10-27
730,-12;-7;12,0;-3;4,-2;7;-15,7;4;-6,141933,6,2021-10-27
731,,,,,142204,6,2021-10-27
732,0;10;-12,-10;1;-4,-3;-4;1,-5;-6;3,142208,6,2021-10-27
733,,,,,142478,6,2021-10-27
734,0;0;-11,-9;12;0,-2;-7;-6,1;-4;6,142481,6,2021-10-27
735,,,,,142757,6,2021-10-27
736,-1;0;-5,0;-1;3,-5;-2;6,-5;-5;2,142759,6,2021-10-27
737,,,,,143028,6,2021-10-27
738,-3;-6;14,-5;-1;7,2;-1;5,-2;0;3,143031,6,2021-10-27
739,,,,,143311,6,2021-10-27
740,-3;3;0,-9;-1;6,-5;3;-9,1;0;9,143314,6,2021-10-27
741,,,,,143581,6,2021-10-27
742,0;4;0,0;10;-5,-4;-1;5,-1;6;-6,143584,6,2021-10-27
743,,,,,143852,6,2021-10-27
744,5;5;-1,1;3;1,1;6;-3,1;-3;3,143859,6,2021-10-27
745,,,,,144132,6,2021-10-27
746,2;0;10,-6;5;0,1;0;-1,0;-3;2,144135,6,2021-10-27
747,,,,,144407,6,2021-10-27
748,-1;-8;7,-3;0;0,1;2;4,-12;-6;-2,144415,6,2021-10-27
749,,,,,144684,6,2021-10-27
750,4;1;-2,1;0;-4,-3;-4;-10,6;0;-1,144687,6,2021-10-27
751,,,,,144965,6,2021-10-27
752,1;4;-8,0;0;6,-3;4;-14,0;2;1,144972,6,2021-10-27
753,,,,,145246,6,2021-10-27
754,-1;-1;1,-3;3;3,-5;1;-8,-2;0;4,145249,6,2021-10-27
755,,,,,145521,6,2021-10-27
756,-3;0;-1,4;-5;2,-1;0;9,2;6;3,145523,6,2021-10-27
757,,,,,145796,6,2021-10-27
758,0;-5;-1,5;-8;-1,4;3;6,10;-4;-7,145799,6,2021-10-27
759,,,,,146071,6,2021-10-27
760,2;-1;-1,14;11;-3,0;5;2,4;-7;-2,146074,6,2021-10-27
761,,,,,146358,6,2021-10-27
762,3;-3;5,0;-1;5,-3;-3;-3,-4;-9;0,146361,6,2021-10-27
763,,,,,146634,6,2021-10-27
764,0;-6;3,4;0;0,3;0;4,-3;-5;10,146637,6,2021-10-27
765,,,,,146910,6,2021-10-27
766,-3;-3;-9,-2;-6;10,6;-2;-3,5;-4;10,146913,6,2021-10-27
767,,,,,147185,6,2021-10-27
768,0;3;-1,-2;-7;9,-1;-10;16,0;-6;7,147187,6,2021-10-27
769,,,,,147464,6,2021-10-27
770,0;2;-2,-2;-5;2,-3;-1;-3,0;1;2,147466,6,2021-10-27
771,,,,,147730,6,2021-10-27
772,-2;-1;-2,-1;-7;2,-7;-7;3,4;-3;-3,147732,6,2021-10-27
773,,,,,147998,6,2021-10-27
774,5;0;8,5;-6;-3,6;0;-6,-9;-5;-6,148007,6,2021-10-27
775,,,,,148276,6,2021-10-27
776,0;-1;-1,0;0;0,-1;-2;10,3;-10;15,148279,6,2021-10-27
777,,,,,148549,6,2021-10-27
778,-3;-9;-5,4;-3;4,3;3;-8,4;-9;8,148556,6,2021-10-27
779,,,,,148825,6,2021-10-27
780,0;3;-8,15;1;-2,-1;-11;0,3;-10;0,148828,6,2021-10-27
781,,,,,149095,6,2021-10-27
782,-1;-4;0,-3;-12;7,-8;-13;1,0;2;0,149103,6,2021-10-27
783,,,,,149368,6,2021-10-27
784,-5;-2;-6,-3;-5;-22,2;-8;10,13;6;-9,149371,6,2021-10-27
785,,,,,149644,6,2021-10-27
786,-4;0;-12,0;-4;-12,-4;0;0,-2;9;-7,149647,6,2021-10-27
787,,,,,149914,6,2021-10-27
788,-2;-7;-3,5;0;-3,-6;-6;0,1;-4;9,149917,6,2021-10-27
789,,,,,150188,6,2021-10-27
790,-3;2;4,0;1;9,-8;-1;0,9;-1;-7,150191,6,2021-10-27
791,,,,,150464,6,2021-10-27
792,-4;-1;-8,0;-6;4,7;-2;0,0;-6;4,150466,6,2021-10-27
793,,,,,150735,6,2021-10-27
794,1;-4;-6,0;-3;2,-4;1;-10,-2;-3;9,150738,6,2021-10-27
795,,,,,151002,6,2021-10-27
796,-3;-1;0,1;0;2,1;8;-5,0;-4;-1,151005,6,2021-10-27
797,,,,,151277,6,2021-10-27
798,6;-6;0,3;-2;21,-6;7;3,-13;-10;5,151279,6,2021-10-27
799,,,,,151552,6,2021-10-27
800,-3;0;-8,7;6;-9,4;3;-11,-2;8;7,151555,6,2021-10-27
801,,,,,151828,6,2021-10-27
802,-2;2;-1,0;-1;11,-12;-7;9,2;-8;-12,151830,6,2021-10-27
803,,,,,152104,6,2021-10-27
804,-2;-6;0,0;-8;7,2;-1;-10,-14;6;0,152112,6,2021-10-27
805,,,,,152385,6,2021-10-27
806,-2;0;-3,-8;0;5,2;-5;-2,-11;7;2,152388,6,2021-10-27
807,,,,,152659,6,2021-10-27
808,9;-2;17,-2;0;-15,6;2;-8,-6;1;-3,152669,6,2021-10-27
809,,,,,152939,6,2021-10-27
810,0;0;9,-14;2;2,-5;4;3,-1;-7;0,152941,6,2021-10-27
811,,,,,153204,6,2021-10-27
812,1;0;-2,4;-3;11,2;-3;0,-3;-4;-5,153212,6,2021-10-27
813,,,,,153486,6,2021-10-27
814,2;-3;-1,-3;2;6,-2;5;-9,2;-3;21,153488,6,2021-10-27
815,,,,,153756,6,2021-10-27
816,-14;-1;-11,4;-10;-18,4;4;9,-5;-3;-6,153759,6,2021-10-27
817,,,,,154030,6,2021-10-27
818,0;4;0,-3;-1;-1,0;3;1,3;-4;-8,154033,6,2021-10-27
819,,,,,154304,6,2021-10-27
820,0;0;4,0;0;5,-4;6;3,-2;-11;9,154307,6,2021-10-27
821,,,,,154579,6,2021-10-27
822,7;-11;4,0;-1;2,11;2;1,-4;5;-6,154583,6,2021-10-27
823,,,,,154849,6,2021-10-27
824,0;-3;0,3;4;-1,0;-2;3,1;-2;-3,154851,6,2021-10-27
825,,,,,155130,6,2021-10-27
826,3;-7;-1,-1;0;-11,6;-4;6,4;-3;8,155133,6,2021-10-27
827,,,,,155406,6,2021-10-27
828,1;0;-1,-1;4;-4,4;0;-3,8;-1;4,155408,6,2021-10-27
829,,,,,155686,6,2021-10-27
830,-7;-1;4,0;3;-12,7;13;-12,-4;11;4,155688,6,2021-10-27
831,,,,,155964,6,2021-10-27
832,-4;0;-11,0;-2;4,5;0;9,9;-1;-4,155966,6,2021-10-27
833,,,,,156231,6,2021-10-27
834,3;-1;2,3;1;-18,1;0;-3,2;0;-15,156239,6,2021-10-27
835,,,,,156507,6,2021-10-27
836,2;-5;0,-1;0;2,1;1;5,-1;14;19,156509,6,2021-10-27
837,,,,,156781,6,2021-10-27
838,2;7;-6,-1;-3;0,6;3;0,10;1;-11,156789,6,2021-10-27
839,,,,,157051,6,2021-10-27
840,7;-2;1,2;-2;3,0;-4;4,0;2;-3,157054,6,2021-10-27
841,,,,,157326,6,2021-10-27
842,0;-1;0,6;2;-16,5;-1;-7,-2;-4;-5,157335,6,2021-10-27
843,,,,,157595,6,2021-10-27
844,3;-2;15,0;0;4,6;-1;-6,3;0;0,157598,6,2021-10-27
845,,,,,157865,6,2021-10-27
846,7;-5;1,-6;0;-9,2;-4;0,6;-9;-4,157869,6,2021-10-27
847,,,,,158134,6,2021-10-27
848,2;6;0,2;-6;-3,-2;-5;4,4;-4;2,158137,6,2021-10-27
849,,,,,158408,6,2021-10-27
850,2;5;-5,3;1;0,7;-1;0,0;0;-5,158411,6,2021-10-27
851,,,,,158694,6,2021-10-27
852,3;-6;0,3;-3;0,6;5;-6,1;0;-1,158697,6,2021-10-27
853,,,,,158959,6,2021-10-27
854,1;-2;-4,2;-1;2,6;-3;-1,-1;-2;-7,158962,6,2021-10-27
855,,,,,159233,6,2021-10-27
856,-1;-2;3,5;-8;-3,0;-3;-1,2;2;0,159236,6,2021-10-27
857,,,,,159497,6,2021-10-27
858,7;0;-11,2;-2;-9,5;3;-15,-5;-5;9,159500,6,2021-10-27
859,,,,,159781,6,2021-10-27
860,-1;-3;-9,9;-1;1,8;-1;1,6;2;-2,159783,6,2021-10-27
861,,,,,160060,6,2021-10-27
862,9;1;2,6;0;1,9;-9;0,7;0;-5,160063,6,2021-10-27
863,,,,,160335,6,2021-10-27
864,6;0;-5,5;-1;-5,12;4;0,9;3;0,160343,6,2021-10-27
865,,,,,160611,6,2021-10-27
866,0;1;0,3;1;1,5;-10;1,13;-2;-13,160614,6,2021-10-27
867,,,,,160886,6,2021-10-27
868,8;-6;-7,17;-3;-5,13;1;10,3;-2;-5,160894,6,2021-10-27
869,,,,,161162,6,2021-10-27
870,11;10;-10,14;12;8,12;-5;-6,6;-5;-4,161164,6,2021-10-27
871,,,,,161436,6,2021-10-27
872,16;2;-2,12;0;-4,18;-1;-4,13;-6;0,161439,6,2021-10-27
873,,,,,161714,6,2021-10-27
874,7;-4;-4,11;-3;0,9;0;-6,8;0;9,161717,6,2021-10-27
875,,,,,161987,6,2021-10-27
876,9;-2;-4,6;-1;-5,12;2;6,10;9;-12,161990,6,2021-10-27
877,,,,,162275,6,2021-10-27
878,6;0;-2,2;-1;8,2;6;0,2;-4;-8,162278,6,2021-10-27
879,,,,,162547,6,2021-10-27
880,10;-4;-5,11;-3;1,14;-1;-1,13;3;-6,162550,6,2021-10-27
881,,,,,162820,6,2021-10-27
882,16;0;7,11;3;0,15;1;7,6;-3;8,162822,6,2021-10-27
883,,,,,163088,6,2021-10-27
884,16;-5;0,14;-6;9,8;-5;2,19;5;-7,163091,6,2021-10-27
885,,,,,163369,6,2021-10-27
886,16;1;3,18;-2;5,16;0;15,8;-23;26,163373,6,2021-10-27
887,,,,,163639,6,2021-10-27
888,16;-18;-14,24;-18;-17,24;-20;12,16;-7;4,163642,6,2021-10-27
889,,,,,163912,6,2021-10-27
890,17;-10;-11,14;-12;-3,12;-7;7,21;-3;0,163915,6,2021-10-27
891,,,,,164177,6,2021-10-27
892,5;-9;2,12;-11;6,9;-1;5,15;-9;-3,164179,6,2021-10-27
893,,,,,164458,6,2021-10-27
894,16;-2;-1,14;-6;0,0;-15;5,16;-14;7,164466,6,2021-10-27
895,,,,,164727,6,2021-10-27
896,6;-15;6,11;-16;5,10;-10;3,10;-16;12,164729,6,2021-10-27
897,,,,,164997,6,2021-10-27
898,2;-9;10,4;-12;1,4;-14;11,1;-20;1,165005,6,2021-10-27
899,,,,,165265,6,2021-10-27
900,4;-8;4,-1;-5;-16,13;-3;3,11;-8;4,165268,6,2021-10-27
901,,,,,165528,6,2021-10-27
902,8;-7;5,7;-4;5,7;-4;-10,7;1;7,165536,6,2021-10-27
903,,,,,165805,6,2021-10-27
904,0;-7;-4,8;-7;-3,6;-8;-3,10;-11;2,165808,6,2021-10-27
905,,,,,166074,6,2021-10-27
906,11;-11;0,9;-7;-3,10;-9;4,9;-14;4,166077,6,2021-10-27
907,,,,,166349,6,2021-10-27
908,9;-9;-4,5;-9;-6,8;-6;0,16;0;-4,166351,6,2021-10-27
909,,,,,166624,6,2021-10-27
910,8;-10;3,12;-8;8,9;-11;-1,14;-11;-4,166627,6,2021-10-27
911,,,,,166898,6,2021-10-27
912,9;-5;-4,15;1;3,7;-7;5,13;-6;2,166901,6,2021-10-27
913,,,,,167165,6,2021-10-27
914,15;0;0,12;-8;-4,12;-8;-1,9;-4;-5,167168,6,2021-10-27
915,,,,,167435,6,2021-10-27
916,9;-8;-4,7;-4;10,8;-7;3,16;-4;-1,167437,6,2021-10-27
917,,,,,167698,6,2021-10-27
918,15;-2;0,12;-4;-6,21;-1;0,11;-11;5,167700,6,2021-10-27
919,,,,,167966,6,2021-10-27
920,10;-11;1,6;2;-1,3;-1;0,13;-11;9,167974,6,2021-10-27
921,,,,,168241,6,2021-10-27
922,12;-5;4,9;-11;-3,20;3;2,14;-3;6,168243,6,2021-10-27
923,,,,,168504,6,2021-10-27
924,14;6;10,16;-2;17,8;-6;11,21;-3;-7,168506,6,2021-10-27
925,,,,,168778,6,2021-10-27
926,21;1;6,12;-8;12,8;0;9,8;2;-4,168781,6,2021-10-27
927,,,,,169056,6,2021-10-27
