,index,acc1,acc2,acc3,acc4,duration,utcdate
446,125321,13;-2;1,10;-2;3,13;-3;2,13;-2;-2,125321,2021-11-19
447,125587,,,,,125587,2021-11-19
448,125595,12;0;3,11;-2;1,11;-2;0,10;-3;1,125595,2021-11-19
449,125862,,,,,125862,2021-11-19
450,125865,10;-3;1,11;-2;2,8;-2;0,9;0;4,125865,2021-11-19
451,126137,,,,,126137,2021-11-19
452,126140,10;-1;2,10;0;-1,12;-2;1,10;-2;4,126140,2021-11-19
453,126412,,,,,126412,2021-11-19
454,126415,11;-3;1,11;-2;2,10;-1;1,12;0;1,126415,2021-11-19
455,126684,,,,,126684,2021-11-19
456,126686,11;-1;2,12;-1;0,12;-1;2,10;0;0,126686,2021-11-19
457,126953,,,,,126953,2021-11-19
458,126956,9;-1;3,0;-2;3,-2;0;0,-7;-3;-1,126956,2021-11-19
459,127220,,,,,127220,2021-11-19
460,127223,-5;-3;-3,-5;-2;-3,-6;-1;-3,-5;-3;-3,127223,2021-11-19
461,127501,,,,,127501,2021-11-19
462,127504,-7;-3;-2,-13;-3;-2,-14;-1;-1,-22;-8;-3,127504,2021-11-19
463,127776,,,,,127776,2021-11-19
464,127779,-24;-6;-7,-20;-7;-6,-19;-5;-7,-20;-12;-6,127779,2021-11-19
465,128058,,,,,128058,2021-11-19
466,128061,-20;-7;-5,-20;-13;-10,-15;-18;-5,-19;-13;-3,128061,2021-11-19
467,128333,,,,,128333,2021-11-19
468,128336,-17;-17;-1,-11;-23;-10,-10;-23;6,-6;-25;4,128336,2021-11-19
469,128611,,,,,128611,2021-11-19
470,128614,-5;-18;2,-5;-21;-2,-8;-23;-2,-7;-27;-1,128614,2021-11-19
471,128877,,,,,128877,2021-11-19
472,128880,-2;-34;-2,-1;-31;-6,4;-28;-7,-2;-33;7,128880,2021-11-19
473,129148,,,,,129148,2021-11-19
474,129156,-8;-35;-4,-8;-39;-4,1;-42;0,-2;-35;0,129156,2021-11-19
475,129417,,,,,129417,2021-11-19
476,129419,-5;-20;4,-8;-22;0,-6;-26;1,-6;-31;-1,129419,2021-11-19
477,129685,,,,,129685,2021-11-19
478,129693,-1;-34;-4,-5;-31;-5,-5;-32;-1,-6;-32;-2,129693,2021-11-19
479,129960,,,,,129960,2021-11-19
480,129964,-7;-26;0,-11;-20;0,-9;-22;-3,-9;-25;-4,129964,2021-11-19
481,130229,,,,,130229,2021-11-19
482,130237,-6;-19;-3,-12;-21;-1,-7;-21;-5,-12;-19;-4,130237,2021-11-19
483,130499,,,,,130499,2021-11-19
484,130502,-13;-13;0,-16;-16;-4,-12;-16;-7,-14;-15;-6,130502,2021-11-19
485,130775,,,,,130775,2021-11-19
486,130783,-21;-14;-2,-16;-14;-7,-15;-13;0,-14;-15;-3,130783,2021-11-19
487,131055,,,,,131055,2021-11-19
488,131058,-15;-16;-4,-18;-13;-6,-17;-12;-10,-20;-7;-2,131058,2021-11-19
489,131331,,,,,131331,2021-11-19
490,131338,-20;-4;-4,-19;-8;-6,-23;-1;-2,-14;-2;-7,131338,2021-11-19
491,131618,,,,,131618,2021-11-19
492,131621,-20;0;-4,-21;0;-8,-21;-1;-3,-20;0;-2,131621,2021-11-19
493,131888,,,,,131888,2021-11-19
494,131896,-19;1;-11,-15;-7;-8,-18;1;-5,-16;0;-5,131896,2021-11-19
495,132169,,,,,132169,2021-11-19
496,132172,-14;-2;-4,-18;1;-5,-19;-4;-7,-20;0;-2,132172,2021-11-19
497,132445,,,,,132445,2021-11-19
498,132447,-20;4;-4,-16;0;-4,-20;-7;0,-22;7;-3,132447,2021-11-19
499,132720,,,,,132720,2021-11-19
500,132723,-18;0;-7,-17;-5;-4,-17;-2;0,-18;1;-1,132723,2021-11-19
501,132995,,,,,132995,2021-11-19
502,132997,-17;-3;-6,-14;-1;-2,-20;0;-7,-19;4;-7,132997,2021-11-19
503,133276,,,,,133276,2021-11-19
504,133279,-15;4;-9,-19;-2;-5,-17;2;-8,-14;-2;1,133279,2021-11-19
505,133545,,,,,133545,2021-11-19
506,133548,-16;-7;-2,-11;5;-7,-11;1;-1,-10;-2;-1,133548,2021-11-19
507,133824,,,,,133824,2021-11-19
508,133827,-11;-3;-4,-11;-1;-1,-11;4;0,-9;-2;-2,133827,2021-11-19
509,134095,,,,,134095,2021-11-19
510,134098,-14;-2;-1,-15;0;-1,-18;5;1,-16;6;-2,134098,2021-11-19
511,134377,,,,,134377,2021-11-19
512,134380,-19;7;-3,-19;0;1,-16;0;-2,-18;0;-4,134380,2021-11-19
513,134656,,,,,134656,2021-11-19
514,134658,-18;2;-4,-20;1;-8,-20;-1;-2,-18;-3;-4,134658,2021-11-19
515,134928,,,,,134928,2021-11-19
516,134931,-16;-4;-3,-14;6;0,-18;1;-4,-18;-2;-5,134931,2021-11-19
517,135196,,,,,135196,2021-11-19
518,135199,-18;-3;-6,-17;0;-6,-15;5;-8,-16;6;-1,135199,2021-11-19
519,135478,,,,,135478,2021-11-19
520,135481,-19;0;1,-18;7;-4,-14;3;-4,-18;2;-5,135481,2021-11-19
521,135747,,,,,135747,2021-11-19
522,135750,-15;3;-3,-12;0;-5,-22;3;-1,-18;6;-6,135750,2021-11-19
523,136020,,,,,136020,2021-11-19
524,136024,-19;-3;-1,-14;-5;-4,-14;2;-6,-14;3;0,136024,2021-11-19
525,136285,,,,,136285,2021-11-19
526,136288,-21;0;1,-17;6;-5,-22;-7;-2,-17;-3;-2,136288,2021-11-19
527,136555,,,,,136555,2021-11-19
528,136563,-15;0;-4,-15;-1;-5,-12;0;-2,-15;1;-4,136563,2021-11-19
529,136835,,,,,136835,2021-11-19
530,136838,-21;0;-4,-15;4;-2,-17;1;-7,-18;1;-3,136838,2021-11-19
531,137099,,,,,137099,2021-11-19
532,137107,-18;0;-1,-17;5;-6,-11;0;-8,-12;1;-6,137107,2021-11-19
533,137374,,,,,137374,2021-11-19
534,137377,-15;7;3,-6;0;-1,-16;-8;-2,-12;5;0,137377,2021-11-19
535,137649,,,,,137649,2021-11-19
536,137658,-9;6;-7,-21;0;0,-9;3;-6,-16;5;0,137658,2021-11-19
537,137924,,,,,137924,2021-11-19
538,137927,-11;13;-8,-10;11;-13,-15;2;-3,-8;-4;-2,137927,2021-11-19
539,138193,,,,,138193,2021-11-19
540,138201,-12;5;-11,-13;0;-4,-14;6;2,-17;-3;2,138201,2021-11-19
541,138462,,,,,138462,2021-11-19
542,138465,-11;-3;-5,-8;7;-7,-9;4;-9,-13;9;-9,138465,2021-11-19
543,138737,,,,,138737,2021-11-19
544,138740,-18;-1;-5,-10;-4;-1,-14;-3;-7,-11;-6;-8,138740,2021-11-19
545,139013,,,,,139013,2021-11-19
546,139016,-12;-4;-5,-11;-3;-8,-10;0;-1,-12;2;-3,139016,2021-11-19
547,139288,,,,,139288,2021-11-19
548,139291,-9;1;-6,-14;5;-4,-11;-1;-7,-13;4;-10,139291,2021-11-19
549,139564,,,,,139564,2021-11-19
550,139566,-9;8;-2,-12;4;1,-9;2;-8,-12;1;-5,139566,2021-11-19
551,139834,,,,,139834,2021-11-19
552,139837,-15;-3;-3,-14;1;-7,-9;0;-4,-12;-6;-4,139837,2021-11-19
553,140134,,,,,140134,2021-11-19
554,140137,-10;2;-3,-11;1;-5,-11;-1;-2,-11;0;-5,140137,2021-11-19
555,140405,,,,,140405,2021-11-19
556,140407,-11;-2;-6,-11;0;0,-8;0;0,-13;2;-4,140407,2021-11-19
557,140677,,,,,140677,2021-11-19
558,140680,-12;1;2,-6;8;-4,-11;3;-6,-5;-2;-2,140680,2021-11-19
559,140953,,,,,140953,2021-11-19
560,140956,-1;2;-1,-3;6;-8,-7;3;-5,-4;2;3,140956,2021-11-19
561,141234,,,,,141234,2021-11-19
562,141237,-3;1;0,-5;0;-8,-2;-1;2,-1;2;0,141237,2021-11-19
563,141510,,,,,141510,2021-11-19
564,141512,-5;-1;-4,-1;1;2,-5;3;1,-7;3;0,141512,2021-11-19
565,141777,,,,,141777,2021-11-19
566,141786,-2;-3;-1,-4;2;-5,-2;5;-5,-4;1;-9,141786,2021-11-19
567,142053,,,,,142053,2021-11-19
568,142056,0;3;-2,-2;0;-2,-2;2;-1,-1;3;-3,142056,2021-11-19
569,142329,,,,,142329,2021-11-19
570,142369,-5;1;-1,-4;3;-3,-4;-3;-8,-5;1;2,142369,2021-11-19
571,142635,,,,,142635,2021-11-19
572,142638,-1;0;-4,0;-2;-5,-2;5;2,-5;0;0,142638,2021-11-19
573,142912,,,,,142912,2021-11-19
574,142920,0;-5;-5,0;1;0,0;0;2,2;4;0,142920,2021-11-19
575,143193,,,,,143193,2021-11-19
576,143196,-2;1;5,-1;0;1,0;-1;1,2;-3;-2,143196,2021-11-19
577,143464,,,,,143464,2021-11-19
578,143467,2;5;0,1;3;0,5;1;4,0;5;6,143467,2021-11-19
579,143736,,,,,143736,2021-11-19
580,143739,11;2;3,1;2;2,11;-2;5,9;1;1,143739,2021-11-19
581,144014,,,,,144014,2021-11-19
582,144017,11;2;2,10;1;9,18;2;1,17;1;3,144017,2021-11-19
583,144287,,,,,144287,2021-11-19
584,144289,17;1;2,16;0;6,20;0;2,14;3;0,144289,2021-11-19
585,144556,,,,,144556,2021-11-19
586,144559,22;3;10,18;-2;16,23;3;9,19;6;4,144559,2021-11-19
587,144836,,,,,144836,2021-11-19
588,144839,23;-2;6,21;0;7,23;5;2,20;6;4,144839,2021-11-19
589,145106,,,,,145106,2021-11-19
590,145110,30;4;8,26;7;9,20;1;1,23;0;3,145110,2021-11-19
591,145375,,,,,145375,2021-11-19
592,145382,20;2;6,22;2;5,20;0;5,21;3;5,145382,2021-11-19
593,145645,,,,,145645,2021-11-19
594,145647,17;-1;8,18;3;3,14;-1;3,10;0;1,145647,2021-11-19
595,145913,,,,,145913,2021-11-19
596,145923,10;1;2,4;1;-1,4;0;-3,3;0;-1,145923,2021-11-19
597,146196,,,,,146196,2021-11-19
598,146198,0;0;-2,0;2;0,-1;0;-3,0;2;-1,146198,2021-11-19
599,146471,,,,,146471,2021-11-19
600,146480,-5;1;-1,-9;3;-1,-8;0;-2,-9;2;-1,146480,2021-11-19
601,146753,,,,,146753,2021-11-19
602,146755,-4;-1;-3,-9;2;0,-10;1;0,-8;1;-4,146755,2021-11-19
603,147022,,,,,147022,2021-11-19
604,147025,-9;1;0,-17;0;-5,-16;1;-6,-19;1;-6,147025,2021-11-19
605,147296,,,,,147296,2021-11-19
606,147299,-18;0;-6,-17;1;-5,-17;1;-3,-21;1;-6,147299,2021-11-19
607,147571,,,,,147571,2021-11-19
608,147574,-18;2;-6,-20;0;-6,-22;3;-3,-23;1;-2,147574,2021-11-19
609,147847,,,,,147847,2021-11-19
610,147850,-21;3;-9,-23;0;-6,-20;3;-7,-25;-2;-4,147850,2021-11-19
611,148127,,,,,148127,2021-11-19
612,148130,-17;-3;1,-24;6;-6,-24;4;-8,-25;2;-6,148130,2021-11-19
613,148406,,,,,148406,2021-11-19
614,148409,-22;1;-11,-22;-3;-15,-20;-5;-4,-25;-1;1,148409,2021-11-19
615,148673,,,,,148673,2021-11-19
616,148675,-25;5;-7,-28;4;-23,-28;-1;-3,-28;2;-19,148675,2021-11-19
617,148951,,,,,148951,2021-11-19
618,148953,-30;-7;-1,-15;-1;0,-15;2;-11,-18;1;-10,148953,2021-11-19
619,149218,,,,,149218,2021-11-19
620,149221,-27;7;6,-19;0;-24,-18;-16;-1,-9;-11;0,149221,2021-11-19
621,149491,,,,,149491,2021-11-19
622,149494,-17;-4;4,-29;11;-3,-19;-1;-5,-11;-13;-27,149494,2021-11-19
623,149762,,,,,149762,2021-11-19
624,149765,-30;-14;-28,-30;11;-4,-23;4;-9,-23;-4;17,149765,2021-11-19
625,150041,,,,,150041,2021-11-19
626,150044,-15;1;0,0;0;6,-17;-1;0,-20;0;-14,150044,2021-11-19
627,150311,,,,,150311,2021-11-19
628,150315,-13;-11;-13,-10;2;-3,-15;1;-5,-16;-3;1,150315,2021-11-19
629,150583,,,,,150583,2021-11-19
630,150591,-19;-2;-5,-14;0;2,-18;-1;-5,-19;0;-3,150591,2021-11-19
631,150861,,,,,150861,2021-11-19
632,150864,-22;2;-7,-14;-5;1,-18;1;-11,-18;-4;-4,150864,2021-11-19
633,151138,,,,,151138,2021-11-19
634,151145,-24;-8;0,-19;0;-5,-19;2;0,-19;-2;-5,151145,2021-11-19
635,151412,,,,,151412,2021-11-19
636,151415,-19;-6;-5,-20;-5;-2,-21;-3;-6,-23;-5;-4,151415,2021-11-19
637,151688,,,,,151688,2021-11-19
638,151696,-19;0;-3,-22;-3;-2,-19;-6;-4,-19;-7;-4,151696,2021-11-19
639,151963,,,,,151963,2021-11-19
640,151965,-19;-6;-3,-16;-7;1,-21;-2;1,-13;-6;-7,151965,2021-11-19
641,152232,,,,,152232,2021-11-19
642,152240,-12;-11;-10,-18;-11;-5,-19;-5;0,-22;-8;0,152240,2021-11-19
643,152504,,,,,152504,2021-11-19
644,152506,-17;-9;-1,-17;-8;-2,-19;-9;1,-17;-8;-6,152506,2021-11-19
645,152774,,,,,152774,2021-11-19
646,152783,-22;-7;0,-14;-7;-1,-20;-7;-1,-21;-5;-7,152783,2021-11-19
647,153052,,,,,153052,2021-11-19
648,153055,-16;-1;-7,-16;-6;-4,-19;-7;0,-18;1;-6,153055,2021-11-19
649,153323,,,,,153323,2021-11-19
650,153326,-19;1;-5,-15;-5;-5,-18;-13;-6,-11;-3;-2,153326,2021-11-19
651,153609,,,,,153609,2021-11-19
652,153612,-22;-6;0,-17;-4;1,-15;-5;-2,-12;-10;0,153612,2021-11-19
653,153878,,,,,153878,2021-11-19
654,153880,-11;-7;-7,-12;-2;-4,-13;1;-9,-15;-1;-8,153880,2021-11-19
655,154153,,,,,154153,2021-11-19
656,154157,-14;-10;-9,-11;-9;-3,-12;-2;-8,-17;2;-6,154157,2021-11-19
657,154426,,,,,154426,2021-11-19
658,154428,-13;-3;-4,-18;-6;-6,-17;-16;-8,-14;-6;-5,154428,2021-11-19
659,154711,,,,,154711,2021-11-19
660,154714,-17;-2;-3,-20;-1;-5,-15;-4;-7,-18;-2;-1,154714,2021-11-19
661,154979,,,,,154979,2021-11-19
662,154981,-11;-4;-5,-15;-6;-6,-13;0;-10,-17;-6;-1,154981,2021-11-19
663,155262,,,,,155262,2021-11-19
664,155266,-22;1;-4,-15;-3;-3,-19;-1;-7,-17;-7;-4,155266,2021-11-19
665,155536,,,,,155536,2021-11-19
666,155538,-13;1;-4,-18;-9;-2,-23;0;1,-13;2;-9,155538,2021-11-19
667,155811,,,,,155811,2021-11-19
668,155814,-13;7;-1,-14;3;-1,-17;-3;-1,-7;1;-4,155814,2021-11-19
669,156082,,,,,156082,2021-11-19
670,156085,-16;-3;-3,-18;-3;-1,-17;-2;-3,-15;2;-4,156085,2021-11-19
671,156363,,,,,156363,2021-11-19
672,156366,-18;0;0,-16;-4;-5,-17;-4;-4,-17;-5;-4,156366,2021-11-19
673,156631,,,,,156631,2021-11-19
674,156634,-24;0;-7,-18;6;-3,-19;2;1,-21;-2;1,156634,2021-11-19
675,156909,,,,,156909,2021-11-19
676,156912,-18;3;-5,-22;7;0,-20;-3;-6,-16;0;-6,156912,2021-11-19
677,157181,,,,,157181,2021-11-19
678,157185,-22;0;0,-23;3;0,-20;-8;-5,-22;-4;-1,157185,2021-11-19
679,157458,,,,,157458,2021-11-19
680,157461,-19;3;-5,-22;-1;-3,-15;2;-2,-11;0;-11,157461,2021-11-19
681,157731,,,,,157731,2021-11-19
682,157734,-18;-2;-4,-19;-2;0,-24;5;-6,-18;1;-7,157734,2021-11-19
683,158010,,,,,158010,2021-11-19
684,158013,-22;-1;1,-22;0;-6,-22;0;-9,-16;-6;-7,158013,2021-11-19
685,158278,,,,,158278,2021-11-19
686,158281,-9;-11;-10,3;-4;-14,-22;-8;-6,-18;3;-5,158281,2021-11-19
687,158554,,,,,158554,2021-11-19
688,158562,-21;7;-2,-28;-5;0,-17;0;-11,-25;1;-4,158562,2021-11-19
689,158832,,,,,158832,2021-11-19
690,158835,-24;2;-7,-17;-5;-8,-24;0;-1,-20;8;-2,158835,2021-11-19
691,159106,,,,,159106,2021-11-19
692,159128,-13;-11;-4,-20;-9;1,-12;8;-8,-13;5;-3,159128,2021-11-19
693,159395,,,,,159395,2021-11-19
694,159398,-16;9;-16,-20;0;-5,-18;0;-4,-14;0;-7,159398,2021-11-19
695,159671,,,,,159671,2021-11-19
696,159679,-20;2;-8,-16;-1;-8,-18;-1;-9,-14;0;-6,159679,2021-11-19
697,159946,,,,,159946,2021-11-19
698,159949,-13;3;-3,-15;-3;-6,-11;-3;-5,-18;0;-5,159949,2021-11-19
699,160223,,,,,160223,2021-11-19
700,160230,-4;-2;-5,-8;-3;-2,-11;-6;-1,-13;-7;2,160230,2021-11-19
701,160497,,,,,160497,2021-11-19
702,160500,-8;-5;0,-8;0;0,-15;-2;0,-11;1;-1,160500,2021-11-19
703,160773,,,,,160773,2021-11-19
704,160781,-11;6;-9,-11;-2;-5,-13;-1;-2,-4;1;-9,160781,2021-11-19
705,161053,,,,,161053,2021-11-19
706,161056,-11;-4;0,-15;-4;-4,-9;-6;-3,-12;-2;-2,161056,2021-11-19
707,161330,,,,,161330,2021-11-19
708,161332,-11;4;-7,-14;1;-8,-13;0;-3,-10;-2;-4,161332,2021-11-19
709,161610,,,,,161610,2021-11-19
710,161613,-11;0;-5,-8;1;-8,-3;0;-5,-10;0;0,161613,2021-11-19
711,161883,,,,,161883,2021-11-19
712,161885,-15;3;10,-15;3;2,-12;-3;2,-10;1;0,161885,2021-11-19
713,162161,,,,,162161,2021-11-19
714,162164,-12;-1;-6,-9;-4;-4,-8;0;-8,-12;-3;-3,162164,2021-11-19
715,162437,,,,,162437,2021-11-19
716,162439,-6;-7;-9,-14;1;-11,-11;-1;-5,-6;0;-6,162439,2021-11-19
717,162711,,,,,162711,2021-11-19
718,162714,-8;0;-4,-8;-2;-1,-5;0;-11,-11;-5;-4,162714,2021-11-19
719,162983,,,,,162983,2021-11-19
720,162987,-10;0;-3,-16;0;2,-7;10;-1,-13;-2;5,162987,2021-11-19
721,163255,,,,,163255,2021-11-19
722,163258,-6;-4;-1,-14;3;9,-10;1;4,-10;-13;-6,163258,2021-11-19
723,163524,,,,,163524,2021-11-19
724,163527,-14;-4;4,-9;0;-7,-10;6;-1,-5;-4;-4,163527,2021-11-19
725,163798,,,,,163798,2021-11-19
726,163801,-14;-8;2,-14;2;0,-9;-1;-7,-13;-3;-3,163801,2021-11-19
727,164062,,,,,164062,2021-11-19
728,164065,-15;3;0,-7;-1;-4,-11;6;-1,-10;4;-4,164065,2021-11-19
729,164339,,,,,164339,2021-11-19
730,164341,-6;-7;-2,-9;-10;-3,-13;-4;-1,-13;-5;-3,164341,2021-11-19
731,164613,,,,,164613,2021-11-19
732,164616,-11;-1;2,-4;-9;-4,-16;0;0,-4;-1;-3,164616,2021-11-19
733,164888,,,,,164888,2021-11-19
734,164895,-11;-4;-6,-4;-8;0,-12;-9;4,-9;-6;-5,164895,2021-11-19
735,165158,,,,,165158,2021-11-19
736,165160,-11;-7;-3,-12;-1;-5,-14;-4;1,-13;-8;-6,165160,2021-11-19
737,165434,,,,,165434,2021-11-19
738,165443,-9;-8;-10,-9;-9;1,-10;-5;-12,3;-6;-6,165443,2021-11-19
739,165714,,,,,165714,2021-11-19
740,165716,-10;-2;-3,-5;-4;-7,-9;-3;5,-10;2;2,165716,2021-11-19
741,165990,,,,,165990,2021-11-19
742,165997,-5;-1;0,-4;13;-5,-7;4;-8,-11;-2;0,165997,2021-11-19
743,166274,,,,,166274,2021-11-19
744,166276,-3;1;-6,-4;3;-8,-3;-1;-6,-5;-1;-2,166276,2021-11-19
745,166542,,,,,166542,2021-11-19
746,166551,-7;0;-1,-14;7;-1,-6;-3;-7,-9;-2;-4,166551,2021-11-19
747,166816,,,,,166816,2021-11-19
748,166819,-10;3;-1,-3;6;-6,-13;-3;-5,-11;-1;0,166819,2021-11-19
749,167090,,,,,167090,2021-11-19
750,167093,-9;1;-5,-5;-6;-7,-11;-2;1,-9;0;-1,167093,2021-11-19
751,167373,,,,,167373,2021-11-19
752,167376,-6;0;-2,-11;-4;1,-11;-2;-4,-7;-5;-2,167376,2021-11-19
753,167642,,,,,167642,2021-11-19
754,167645,-11;-6;-1,-13;-1;-5,-13;0;-1,-6;-4;-3,167645,2021-11-19
755,167916,,,,,167916,2021-11-19
756,167919,-7;0;-3,-11;-3;1,-9;-1;-6,-8;-2;-7,167919,2021-11-19
757,168192,,,,,168192,2021-11-19
758,168195,-2;0;-4,-9;2;-6,-6;-1;-2,-6;0;-1,168195,2021-11-19
759,168467,,,,,168467,2021-11-19
760,168470,-7;3;0,-5;3;-7,-4;1;-4,-5;-2;-3,168470,2021-11-19
761,168737,,,,,168737,2021-11-19
762,168739,-8;-3;0,-6;-2;0,-3;-8;-8,-4;0;2,168739,2021-11-19
763,169012,,,,,169012,2021-11-19
764,169015,-8;-4;2,-8;-6;0,-3;1;1,1;12;-1,169015,2021-11-19
765,169281,,,,,169281,2021-11-19
766,169284,-8;10;2,-4;-3;-1,-1;1;-5,1;5;-7,169284,2021-11-19
767,169555,,,,,169555,2021-11-19
768,169559,3;-10;-4,-1;-7;7,-5;-3;1,12;1;0,169559,2021-11-19
769,169831,,,,,169831,2021-11-19
770,169834,-3;7;-2,-5;4;1,3;5;-4,-3;5;5,169834,2021-11-19
771,170108,,,,,170108,2021-11-19
772,170112,0;1;3,-2;2;3,-2;-1;4,0;8;2,170112,2021-11-19
773,170381,,,,,170381,2021-11-19
774,170384,-2;1;0,1;1;0,-1;6;-3,-2;6;-5,170384,2021-11-19
775,170652,,,,,170652,2021-11-19
776,170659,-4;2;-1,0;2;-5,-3;4;0,1;2;-3,170659,2021-11-19
777,170932,,,,,170932,2021-11-19
778,170935,-3;4;0,-1;13;-4,0;6;-3,-1;0;2,170935,2021-11-19
779,171207,,,,,171207,2021-11-19
780,171215,-2;1;0,-5;0;-3,-3;-1;0,-5;2;6,171215,2021-11-19
781,171482,,,,,171482,2021-11-19
782,171485,-5;7;6,-1;4;1,0;3;-2,2;-10;-12,171485,2021-11-19
783,171758,,,,,171758,2021-11-19
784,171761,1;4;0,-3;2;-1,0;4;-19,-5;0;-1,171761,2021-11-19
785,172033,,,,,172033,2021-11-19
786,172036,-4;0;4,-3;4;2,7;9;-3,-1;3;2,172036,2021-11-19
787,172308,,,,,172308,2021-11-19
788,172311,0;2;-3,-2;5;-1,-5;8;-6,3;11;0,172311,2021-11-19
789,172592,,,,,172592,2021-11-19
790,172595,-1;4;-1,2;15;2,2;7;5,2;14;0,172595,2021-11-19
791,172862,,,,,172862,2021-11-19
792,172865,3;4;-1,2;13;0,3;14;1,6;12;-3,172865,2021-11-19
793,173143,,,,,173143,2021-11-19
794,173146,5;19;3,9;17;-2,7;16;0,3;14;0,173146,2021-11-19
795,173411,,,,,173411,2021-11-19
796,173414,6;12;-2,6;12;0,9;21;-11,5;18;2,173414,2021-11-19
797,173699,,,,,173699,2021-11-19
798,173702,6;12;3,3;23;-1,2;17;-4,0;25;-7,173702,2021-11-19
799,173973,,,,,173973,2021-11-19
800,173976,0;22;2,-2;32;8,3;40;-4,0;35;0,173976,2021-11-19
801,174247,,,,,174247,2021-11-19
802,174255,12;19;1,11;18;-17,2;11;1,12;23;7,174255,2021-11-19
803,174523,,,,,174523,2021-11-19
804,174526,4;27;0,5;25;-4,5;23;5,2;23;-5,174526,2021-11-19
805,174794,,,,,174794,2021-11-19
806,174803,8;30;-2,4;23;1,2;26;0,3;28;-5,174803,2021-11-19
807,175074,,,,,175074,2021-11-19
808,175077,5;26;-6,5;23;-2,6;29;5,7;26;8,175077,2021-11-19
809,175344,,,,,175344,2021-11-19
810,175351,3;34;0,7;23;-5,3;27;-3,4;30;-2,175351,2021-11-19
811,175618,,,,,175618,2021-11-19
812,175621,5;22;-1,2;28;3,3;23;1,-1;25;4,175621,2021-11-19
813,175895,,,,,175895,2021-11-19
814,175897,4;23;-3,1;24;-3,0;27;0,3;26;0,175897,2021-11-19
815,176171,,,,,176171,2021-11-19
816,176174,-4;24;-1,-6;31;0,-2;28;-3,-4;20;2,176174,2021-11-19
817,176438,,,,,176438,2021-11-19
818,176441,-2;21;-5,-1;17;-1,-6;17;-4,-1;14;-2,176441,2021-11-19
819,176722,,,,,176722,2021-11-19
820,176726,-5;14;0,-9;15;1,-10;14;-1,-5;7;0,176726,2021-11-19
821,177004,,,,,177004,2021-11-19
822,177006,0;4;-6,-10;9;-7,-1;0;-7,-2;7;-2,177006,2021-11-19
823,177356,,,,,177356,2021-11-19
824,177359,-5;-2;4,-10;8;0,-10;4;-6,-13;3;0,177359,2021-11-19
825,177633,,,,,177633,2021-11-19
826,177636,-4;-6;0,-3;-11;-4,-4;0;-5,-4;0;1,177636,2021-11-19
827,177912,,,,,177912,2021-11-19
828,177915,-5;0;0,-3;0;-7,-6;-4;-3,-7;-4;-4,177915,2021-11-19
829,178177,,,,,178177,2021-11-19
830,178180,-5;-6;1,-7;-6;-3,-9;-1;-3,-11;4;-1,178180,2021-11-19
831,178451,,,,,178451,2021-11-19
832,178454,-9;1;-1,-9;2;0,-7;2;-4,-9;0;-4,178454,2021-11-19
833,178722,,,,,178722,2021-11-19
834,178725,-6;-2;0,-8;-2;2,-9;-4;0,0;-5;-2,178725,2021-11-19
835,178990,,,,,178990,2021-11-19
836,178997,-1;-9;-5,-3;-6;-7,-6;-2;0,-1;-8;-1,178997,2021-11-19
837,179273,,,,,179273,2021-11-19
838,179276,-4;-12;-8,-4;-7;-1,-6;-10;5,-1;-8;-1,179276,2021-11-19
839,179540,,,,,179540,2021-11-19
840,179581,3;-6;1,2;-6;2,1;-13;2,0;-16;1,179581,2021-11-19
841,179853,,,,,179853,2021-11-19
842,179856,-3;-9;3,-1;-7;2,-3;-5;-1,0;-10;-6,179856,2021-11-19
843,180129,,,,,180129,2021-11-19
844,180137,0;-8;2,-1;-8;-1,0;-14;-1,0;-7;4,180137,2021-11-19
845,180411,,,,,180411,2021-11-19
846,180413,0;-9;0,6;-10;-8,0;-8;2,0;-8;7,180413,2021-11-19
847,180680,,,,,180680,2021-11-19
848,180683,0;-10;4,-4;-14;0,-5;-11;0,2;-10;-3,180683,2021-11-19
849,180955,,,,,180955,2021-11-19
850,180958,-2;-9;0,0;-9;-4,0;-11;-9,0;-17;2,180958,2021-11-19
851,181229,,,,,181229,2021-11-19
852,181232,-1;-10;1,0;-10;0,3;-13;-5,3;-14;-1,181232,2021-11-19
853,181512,,,,,181512,2021-11-19
854,181515,2;-15;4,-1;-9;2,6;-16;-3,-2;-22;8,181515,2021-11-19
855,181780,,,,,181780,2021-11-19
856,181783,-2;-30;-1,0;-11;-6,2;-15;7,4;-12;16,181783,2021-11-19
857,182055,,,,,182055,2021-11-19
858,182059,9;-14;4,-2;-19;3,3;-18;4,-1;-19;6,182059,2021-11-19
859,182331,,,,,182331,2021-11-19
860,182333,0;-9;3,-1;-11;-4,-1;-21;0,2;-22;0,182333,2021-11-19
861,182612,,,,,182612,2021-11-19
862,182616,3;-15;1,1;-19;0,-1;-10;5,1;-20;-6,182616,2021-11-19
863,182882,,,,,182882,2021-11-19
864,182884,3;-10;-5,1;-21;0,5;-16;-4,0;-6;-15,182884,2021-11-19
865,183159,,,,,183159,2021-11-19
866,183162,2;-23;-6,2;-19;-8,-1;-18;-6,0;-21;-7,183162,2021-11-19
867,183432,,,,,183432,2021-11-19
868,183435,4;-17;-5,2;-15;1,0;-18;2,0;-14;0,183435,2021-11-19
869,183711,,,,,183711,2021-11-19
870,183713,-9;-6;3,0;-10;0,3;-16;-6,5;-14;-5,183713,2021-11-19
