,acc1,acc2,acc3,acc4,duration
141922,-10;-11;5,-7;-8;6,-9;6;8,-10;0;4,141922
142190,,,,,142190
142193,-7;-12;-7,-8;-8;0,-4;2;0,-14;-6;2,142193
142467,,,,,142467
142470,-4;-3;4,-10;-11;5,-8;0;4,-5;0;-9,142470
142734,,,,,142734
142737,-10;-7;6,-12;5;-2,-8;0;5,-11;-1;1,142737
143019,,,,,143019
143022,-6;9;-13,-12;0;-1,-11;-11;4,-7;-4;0,143022
143286,,,,,143286
143289,-8;10;-14,-8;-4;-1,-12;-8;0,-5;8;-16,143289
143560,,,,,143560
143562,-5;0;-2,-3;0;-5,-8;-3;0,-6;-1;-4,143562
143828,,,,,143828
143832,-7;-2;4,-13;-5;7,-10;1;6,-11;-9;4,143832
144109,,,,,144109
144112,-13;-3;2,-8;-4;1,-10;-3;-3,-10;3;0,144112
144379,,,,,144379
144382,-9;15;-4,-10;-4;-6,-6;0;2,-1;-5;0,144382
144654,,,,,144654
144657,1;1;0,-3;-4;-1,3;0;-6,-2;3;1,144657
144929,,,,,144929
144932,-8;-1;1,-2;5;-3,-3;4;10,0;3;5,144932
145201,,,,,145201
145209,1;6;-4,2;10;-2,0;6;-4,-5;-2;-7,145209
145474,,,,,145474
145476,-1;-4;-16,-3;5;-1,-3;8;-6,-1;-3;-3,145476
145750,,,,,145750
145758,-1;-4;-4,0;-2;8,-3;-7;7,0;1;-2,145758
146026,,,,,146026
146028,1;0;-3,-5;2;-3,-2;0;5,-3;1;12,146028
146293,,,,,146293
146302,-1;7;1,-3;12;-3,-6;-4;1,-4;-12;-3,146302
146569,,,,,146569
146572,-1;9;-11,-2;0;-3,-2;1;-10,-7;11;2,146572
146844,,,,,146844
146846,-4;-9;1,0;-6;-6,0;7;-6,0;10;-8,146846
147128,,,,,147128
147131,-8;0;6,-6;8;5,-4;3;-2,0;-4;1,147131
147397,,,,,147397
147399,0;8;-12,-3;-2;-4,-6;-2;-4,2;0;-9,147399
147680,,,,,147680
147683,-5;-7;1,-3;-7;-11,-1;6;6,2;0;2,147683
147953,,,,,147953
147955,-2;10;-5,2;5;-7,-2;4;-10,4;5;-9,147955
148228,,,,,148228
148231,-6;11;0,-2;-4;-5,2;5;-12,-3;1;-4,148231
148497,,,,,148497
148499,1;3;-10,7;14;-4,1;4;-1,-2;8;-1,148499
148773,,,,,148773
148776,0;0;-2,4;-1;-7,3;11;0,-3;3;-10,148776
149047,,,,,149047
149050,-4;1;0,0;19;-6,-5;13;-12,4;6;-8,149050
149324,,,,,149324
149327,0;17;-4,-5;11;4,5;14;-16,8;26;-5,149327
149591,,,,,149591
149594,4;17;2,-3;10;-5,9;7;-8,0;17;5,149594
149872,,,,,149872
149881,0;9;1,-3;9;-5,7;16;0,1;15;10,149881
150141,,,,,150141
150145,3;5;1,6;6;0,-1;1;-6,-12;8;0,150145
150411,,,,,150411
150418,3;5;0,6;8;6,2;12;1,-1;12;0,150418
150686,,,,,150686
150689,3;0;-14,-1;18;0,8;7;-4,4;11;0,150689
150958,,,,,150958
150966,8;10;2,3;9;-1,-1;12;-6,4;12;1,150966
151237,,,,,151237
151240,4;14;-8,0;17;1,0;18;0,4;13;-7,151240
151507,,,,,151507
151511,10;10;-5,3;17;-4,1;14;-9,-6;12;-1,151511
151786,,,,,151786
151789,0;28;5,6;18;-1,4;11;-14,1;23;-11,151789
152058,,,,,152058
152061,1;3;-2,1;11;-6,7;18;3,0;19;0,152061
152332,,,,,152332
152334,4;9;-7,8;7;0,-2;16;5,2;10;3,152334
152608,,,,,152608
152611,6;16;0,6;6;0,8;12;-1,7;18;6,152611
152882,,,,,152882
152885,2;24;8,5;19;18,-6;10;11,1;11;8,152885
153150,,,,,153150
153153,7;12;0,0;11;-4,1;8;0,11;23;3,153153
153432,,,,,153432
153434,5;16;4,-3;13;0,10;0;2,4;12;-2,153434
153701,,,,,153701
153703,4;8;8,2;16;6,0;17;6,8;12;2,153703
153970,,,,,153970
153977,2;8;10,0;18;0,-3;2;4,5;6;13,153977
154240,,,,,154240
154243,-9;4;6,0;16;21,5;4;9,13;10;3,154243
154510,,,,,154510
154518,5;12;8,3;2;10,11;4;9,5;11;7,154518
154789,,,,,154789
154792,9;5;-4,7;-3;5,5;-5;4,6;1;3,154792
155066,,,,,155066
155069,6;0;-3,9;1;0,9;9;-1,7;-6;-2,155069
155340,,,,,155340
155343,6;-1;6,8;5;5,6;0;0,9;2;4,155343
155612,,,,,155612
155614,9;2;2,7;5;4,16;0;2,8;5;-6,155614
155887,,,,,155887
155890,17;-12;-15,10;5;-7,15;4;2,13;-4;-2,155890
156153,,,,,156153
156156,2;-5;-4,13;-2;2,14;8;9,10;10;0,156156
156438,,,,,156438
156441,11;-1;7,12;-4;-4,5;-2;-7,10;0;5,156441
156703,,,,,156703
156706,13;2;-4,31;-3;-8,11;3;10,28;9;0,156706
156973,,,,,156973
156976,21;-1;3,25;6;0,19;18;-1,19;-5;6,156976
157248,,,,,157248
157251,27;6;5,18;6;3,17;-22;-2,22;-2;11,157251
157528,,,,,157528
157531,15;2;7,21;0;9,24;5;5,13;0;0,157531
157792,,,,,157792
157795,31;0;-1,25;-11;9,18;-9;-1,14;-2;-5,157795
158063,,,,,158063
158072,27;-14;-6,21;-1;-11,24;-9;-9,22;3;6,158072
158344,,,,,158344
158346,22;-13;8,25;-10;-1,23;-12;-2,29;-4;3,158346
158613,,,,,158613
158620,28;5;0,28;-2;1,28;-5;1,30;-6;-5,158620
158887,,,,,158887
158891,35;-5;14,34;-1;8,31;6;18,31;-8;-2,158891
159162,,,,,159162
159171,23;3;-7,19;-5;6,18;-7;3,21;-6;6,159171
159431,,,,,159431
159434,24;8;4,29;1;12,30;-4;8,27;0;-5,159434
159708,,,,,159708
159710,28;5;-1,34;-2;8,28;-7;13,24;2;10,159710
159988,,,,,159988
159991,25;4;8,23;0;1,29;-1;8,34;2;13,159991
160258,,,,,160258
160260,33;-8;9,33;1;16,32;5;2,31;-3;13,160260
160532,,,,,160532
160535,32;9;10,29;0;6,24;6;7,28;2;12,160535
160808,,,,,160808
160811,31;-7;-9,27;9;6,33;-5;0,26;0;4,160811
161085,,,,,161085
161088,29;0;8,24;0;7,31;-3;1,27;-4;7,161088
161358,,,,,161358
161360,38;0;0,30;-6;12,26;-5;2,28;3;7,161360
161643,,,,,161643
161646,31;-8;10,26;-4;7,26;-3;5,26;-3;8,161646
161909,,,,,161909
161912,28;0;4,29;3;8,26;1;8,27;-4;6,161912
162190,,,,,162190
162192,28;0;8,26;1;8,22;-1;7,18;-3;7,162192
162459,,,,,162459
162462,15;-2;4,13;1;3,10;-3;0,6;-2;1,162462
162728,,,,,162728
162737,3;-1;1,0;0;-2,1;3;0,0;-5;2,162737
162997,,,,,162997
163000,1;0;1,-7;-2;-4,0;-2;2,3;1;2,163000
163269,,,,,163269
163276,-3;2;3,-1;0;-2,-3;7;-2,-5;4;0,163276
163548,,,,,163548
163551,-13;5;0,-20;7;3,-17;4;-3,-14;2;-7,163551
163823,,,,,163823
163826,-14;7;-5,-14;3;2,-13;8;-3,-10;6;-2,163826
164093,,,,,164093
164096,-10;8;0,-8;7;0,-10;6;-4,-9;15;-2,164096
164376,,,,,164376
164379,-8;9;-4,-3;12;-2,-7;20;-2,-6;26;-4,164379
164662,,,,,164662
164665,0;26;2,-2;19;5,3;29;1,-1;40;-10,164665
164937,,,,,164937
164940,-1;26;-5,0;16;-8,-1;20;-3,-2;48;4,164940
165225,,,,,165225
165228,8;43;9,13;30;12,6;35;1,10;31;-4,165228
165500,,,,,165500
165502,7;17;-14,5;26;-3,8;35;8,7;44;6,165502
165776,,,,,165776
165779,8;36;8,1;28;0,8;31;-7,0;37;0,165779
166051,,,,,166051
166054,11;22;-2,8;36;-9,-2;44;3,4;29;8,166054
166332,,,,,166332
166335,2;36;2,-6;36;7,-3;30;-3,-3;27;-1,166335
166607,,,,,166607
166609,-5;25;2,0;31;-1,-3;24;2,-4;23;-1,166609
166877,,,,,166877
166884,-9;17;3,-4;12;-3,-8;9;0,-6;10;3,166884
167147,,,,,167147
167150,-6;9;-6,-7;1;3,-6;6;5,-10;8;1,167150
167420,,,,,167420
167429,-3;9;-7,-9;12;-3,-8;14;0,-6;14;0,167429
167690,,,,,167690
167693,-5;8;-10,-7;11;0,-8;22;3,-5;3;0,167693
167967,,,,,167967
167974,-4;16;-6,0;8;-1,0;11;-3,0;16;0,167974
168241,,,,,168241
168244,1;10;-2,-2;10;-1,-8;13;4,-11;0;-4,168244
168520,,,,,168520
168523,-5;20;1,-7;15;-5,-9;7;-7,-2;5;-7,168523
168791,,,,,168791
168794,-5;-3;-2,4;7;-6,-12;12;-2,-10;1;-7,168794
169068,,,,,169068
169071,-1;1;-2,-13;-8;-5,6;5;5,-3;3;-7,169071
169340,,,,,169340
169344,-2;4;-8,-4;3;3,-3;4;0,-2;0;9,169344
169611,,,,,169611
169614,4;-1;4,-2;14;7,10;3;-6,9;8;-5,169614
169891,,,,,169891
169894,-2;0;-2,-2;8;0,-1;4;6,2;12;-2,169894
170167,,,,,170167
170170,0;12;0,4;10;-2,-2;7;0,2;9;-3,170170
170447,,,,,170447
170450,5;1;1,2;14;-3,2;14;5,2;3;-7,170450
170727,,,,,170727
170730,6;3;3,6;9;0,4;2;-3,0;2;4,170730
170993,,,,,170993
171001,5;6;-8,3;7;2,0;17;9,7;4;0,171001
171268,,,,,171268
171271,1;10;4,1;6;7,4;9;2,0;8;6,171271
171545,,,,,171545
171552,4;8;0,-3;10;6,0;7;4,0;15;7,171552
171829,,,,,171829
171832,-1;15;2,3;5;3,-8;12;11,2;14;12,171832
172096,,,,,172096
172104,2;10;7,-2;11;9,1;13;9,0;26;14,172104
172369,,,,,172369
172372,6;0;7,3;-2;9,1;-1;5,1;2;8,172372
172645,,,,,172645
172648,6;4;9,3;-5;3,-1;3;12,1;4;2,172648
173070,,,,,173070
173073,3;-3;1,3;4;10,4;3;9,-1;-10;13,173073
173346,,,,,173346
173348,3;-14;-4,5;-11;14,7;-8;3,6;-12;7,173348
173621,,,,,173621
173624,4;-14;3,6;-9;-4,2;-9;5,3;-14;-1,173624
173890,,,,,173890
173892,1;-4;5,1;-7;-1,3;-6;6,-1;-9;8,173892
174168,,,,,174168
174171,7;-6;0,1;-4;6,-3;-25;-17,3;-8;-1,174171
174436,,,,,174436
174439,3;-1;-2,5;-13;-11,-1;-12;0,3;-9;0,174439
174715,,,,,174715
174718,7;-8;0,13;-10;-13,-9;-7;6,3;-8;1,174718
174985,,,,,174985
174988,24;-14;-20,-1;-8;-2,11;-23;-11,3;0;9,174988
175257,,,,,175257
175264,4;1;10,-1;-8;31,9;3;10,6;-9;8,175264
175536,,,,,175536
175539,3;-8;1,2;-1;0,6;-25;-3,12;-16;-3,175539
175811,,,,,175811
175819,14;-7;6,12;-2;0,-11;-3;14,0;-9;7,175819
176086,,,,,176086
176089,17;-12;11,0;-23;0,9;-4;2,10;-5;-4,176089
176358,,,,,176358
176365,6;-11;-3,4;-8;-1,10;-9;0,16;-11;-8,176365
176635,,,,,176635
176638,12;-12;-6,24;-1;-9,17;0;-5,16;-10;-9,176638
176907,,,,,176907
176915,10;-16;-7,7;-15;-2,8;-5;0,8;-19;1,176915
177186,,,,,177186
177189,7;3;2,9;-13;6,7;-12;3,10;-3;-6,177189
177462,,,,,177462
177465,9;-1;-3,1;0;-9,3;7;-6,-5;-1;3,177465
177737,,,,,177737
177740,10;4;-3,4;-5;-5,12;20;-3,3;-8;-11,177740
178013,,,,,178013
178016,0;-14;-10,10;-17;15,2;-4;4,12;-8;5,178016
178295,,,,,178295
178298,-5;1;2,7;-4;-1,6;-9;5,11;5;-1,178298
178563,,,,,178563
178566,-1;5;-6,4;7;-3,3;0;-4,3;-3;2,178566
178839,,,,,178839
178841,10;-1;-4,10;6;2,5;21;0,1;5;8,178841
179119,,,,,179119
179122,15;-18;-14,2;4;2,-5;-22;8,0;-5;-5,179122
179395,,,,,179395
179398,1;-10;-7,6;-6;4,7;0;2,1;6;7,179398
179665,,,,,179665
179668,3;2;13,0;-1;10,2;7;2,9;7;3,179668
179938,,,,,179938
179945,0;-10;2,8;-7;-2,-1;-10;21,3;11;8,179945
180220,,,,,180220
180224,15;21;-10,3;-14;17,0;9;14,17;0;-2,180224
180490,,,,,180490
180498,1;0;-10,3;-3;-2,0;-4;5,13;3;-12,180498
180766,,,,,180766
180769,5;-1;7,0;4;2,0;0;3,5;0;0,180769
181039,,,,,181039
181046,1;-5;0,9;6;7,3;1;0,-1;1;-5,181046
181310,,,,,181310
181312,4;-4;0,7;7;3,4;1;-4,1;-5;0,181312
181586,,,,,181586
181590,5;4;-7,8;7;-4,6;3;2,0;4;4,181590
181861,,,,,181861
181863,4;2;14,2;4;4,4;2;3,5;-3;-2,181863
182129,,,,,182129
182132,5;1;1,6;0;-4,2;1;7,4;-2;4,182132
182405,,,,,182405
182408,6;2;7,6;11;6,13;-4;2,5;-4;-7,182408
182675,,,,,182675
182678,5;9;0,5;1;11,7;0;5,1;-9;3,182678
182955,,,,,182955
182957,6;0;-6,4;8;-5,9;-1;0,6;-12;4,182957
183230,,,,,183230
183233,8;-3;0,4;-4;7,5;6;4,5;-2;8,183233
183505,,,,,183505
183513,8;-11;-4,7;0;0,5;-2;5,8;-5;3,183513
183787,,,,,183787
183790,6;0;6,15;8;1,12;3;1,10;-6;4,183790
184062,,,,,184062
184071,11;-2;6,11;-9;4,16;-3;7,14;0;6,184071
184341,,,,,184341
184344,11;0;10,15;-3;0,9;8;7,9;-1;7,184344
184620,,,,,184620
184627,9;4;10,13;-2;-2,20;-1;-3,10;5;11,184627
184895,,,,,184895
184898,14;-4;2,8;2;6,12;-3;9,8;-8;10,184898
185167,,,,,185167
185170,13;3;16,15;2;5,12;3;8,16;-5;10,185170
185445,,,,,185445
185448,18;-13;-5,21;-5;2,19;4;12,12;10;0,185448
185719,,,,,185719
185722,19;5;5,18;0;2,15;-3;1,18;0;1,185722
186001,,,,,186001
186004,13;1;5,15;2;3,23;-1;2,22;2;9,186004
186270,,,,,186270
186273,19;-4;-1,13;-9;6,16;-3;10,20;4;5,186273
186552,,,,,186552
186555,22;-1;2,22;6;8,27;13;12,18;8;3,186555
186827,,,,,186827
186830,14;-1;3,8;2;10,16;-5;4,16;0;13,186830
187101,,,,,187101
187104,20;1;1,10;-2;13,9;-6;21,18;3;3,187104
187371,,,,,187371
187374,14;-4;-11,9;0;5,5;-3;-1,12;-4;-2,187374
187648,,,,,187648
187656,6;11;10,18;-6;-13,6;1;5,11;-18;4,187656
187922,,,,,187922
187925,17;-8;0,7;13;-3,13;-7;-9,4;-4;-3,187925
188192,,,,,188192
188199,6;7;-7,11;12;-7,18;20;0,6;3;14,188199
188475,,,,,188475
188478,7;3;0,15;-9;6,7;-20;-3,8;-4;-2,188478
188748,,,,,188748
188756,13;-6;3,13;-13;1,14;-12;3,16;-1;0,188756
189024,,,,,189024
189027,14;-4;7,14;-11;2,13;-4;7,15;-5;0,189027
189298,,,,,189298
189305,19;-7;6,17;2;7,12;-4;7,20;0;-6,189305
189575,,,,,189575
189578,17;3;5,18;1;0,17;4;0,19;6;2,189578
189849,,,,,189849
189852,16;0;0,17;-5;6,22;-4;2,26;-9;5,189852
190125,,,,,190125
190127,20;-6;5,24;3;0,19;-13;2,25;-3;1,190127
190399,,,,,190399
190402,19;-2;7,26;-4;1,27;-8;1,27;-2;7,190402
190682,,,,,190682
190684,32;1;5,28;-5;2,32;1;8,31;0;8,190684
190950,,,,,190950
190953,35;-3;1,31;-3;5,32;0;10,40;-5;9,190953
191232,,,,,191232
191234,33;-1;-1,40;-4;11,32;-2;12,33;1;10,191234
191501,,,,,191501
191504,36;-6;14,34;4;3,35;1;4,34;-6;9,191504
191774,,,,,191774
191777,33;3;5,34;-4;13,36;-6;15,37;7;4,191777
192039,,,,,192039
192041,36;5;8,36;-5;9,36;-1;7,34;-3;6,192041
192308,,,,,192308
192317,36;2;3,38;0;11,35;-5;2,35;0;15,192317
192583,,,,,192583
192586,37;-1;3,35;0;9,38;-2;8,32;0;8,192586
192851,,,,,192851
192860,36;-1;8,39;-1;10,36;-3;7,36;4;9,192860
193127,,,,,193127
193130,37;-3;6,35;-2;2,37;-8;5,37;-1;7,193130
193404,,,,,193404
193413,35;2;8,35;0;12,33;-1;8,37;0;6,193413
193685,,,,,193685
193688,36;-1;6,36;-5;7,34;-4;4,33;1;12,193688
193955,,,,,193955
193957,31;-2;10,26;-4;6,18;-2;3,15;-2;2,193957
194228,,,,,194228
194231,8;-1;3,5;-1;2,4;-2;0,3;-3;0,194231
194504,,,,,194504
194506,2;-2;0,2;-1;2,0;1;1,1;0;0,194506
194779,,,,,194779
194782,0;-3;1,1;-6;0,1;0;1,1;-4;0,194782
195049,,,,,195049
195052,3;-4;0,1;-5;-2,0;-3;-3,-1;2;0,195052
195329,,,,,195329
195332,-1;2;5,-1;-3;0,-1;-4;-1,-2;-2;0,195332
195595,,,,,195595
195598,-1;-1;3,0;0;0,0;-3;3,1;-4;0,195598
195868,,,,,195868
195876,-1;-3;4,-1;-1;0,-2;-1;0,-3;-2;1,195876
196151,,,,,196151
196154,-6;1;-6,-6;3;-2,-6;3;3,-2;0;4,196154
196425,,,,,196425
196432,-3;-7;0,-2;-2;-1,-2;-4;-2,-2;-1;0,196432
196706,,,,,196706
196709,-1;-2;-5,-2;-3;6,-3;-3;1,3;-2;4,196709
196980,,,,,196980
196989,2;-3;1,-1;-4;2,0;-6;0,1;0;0,196989
197257,,,,,197257
197260,-1;-1;4,0;-5;-4,0;-7;0,1;-6;3,197260
197526,,,,,197526
197529,-2;1;4,0;-8;5,3;-1;0,-2;0;2,197529
197800,,,,,197800
197804,5;-3;4,1;0;-2,1;-4;-1,5;-7;3,197804
198070,,,,,198070
198073,2;-5;0,7;-5;0,4;-7;1,2;-10;2,198073
198496,,,,,198496
198499,0;-4;1,6;-13;0,2;-6;-2,-2;-5;-2,198499
198768,,,,,198768
198770,-1;-10;0,3;-8;-5,0;-5;0,6;-5;3,198770
199038,,,,,199038
199042,4;-9;3,-3;-3;0,0;-11;6,2;-10;-1,199042
199308,,,,,199308
199311,2;-9;4,3;-2;5,6;-2;1,3;-8;5,199311
199589,,,,,199589
199592,9;-6;-1,3;-2;6,6;-10;3,4;-6;1,199592
199859,,,,,199859
199862,5;-6;0,6;-11;-5,2;-2;0,5;2;-7,199862
200132,,,,,200132
200135,12;-1;0,7;-6;7,12;-8;3,10;-1;10,200135
200396,,,,,200396
200399,10;0;12,12;-7;4,17;-6;-8,12;-12;6,200399
200675,,,,,200675
200683,7;-2;5,1;9;6,-1;0;0,13;-16;13,200683
200948,,,,,200948
200950,15;-11;0,17;-8;13,13;2;5,18;-5;7,200950
201224,,,,,201224
201231,14;-1;6,13;0;-3,12;3;3,15;-2;10,201231
201498,,,,,201498
201500,3;-9;17,11;-1;15,10;8;3,7;0;-3,201500
201775,,,,,201775
201783,6;-7;-3,4;-5;-3,9;-3;8,3;-2;10,201783
202049,,,,,202049
202051,8;1;17,8;-2;12,5;-3;7,7;-2;0,202051
202324,,,,,202324
202328,8;-3;2,7;0;4,9;4;4,7;-1;3,202328
202599,,,,,202599
202601,9;-2;6,7;1;3,5;-2;0,4;-3;2,202601
202867,,,,,202867
202870,5;-2;2,2;-2;-1,1;-2;4,4;-7;5,202870
203150,,,,,203150
203152,2;-1;-3,4;0;3,5;0;2,3;-1;1,203152
203424,,,,,203424
203427,6;0;5,3;-3;2,4;-4;2,5;-4;-2,203427
203704,,,,,203704
203707,5;-2;3,5;-2;1,6;-1;1,8;0;0,203707
203968,,,,,203968
203971,5;-3;3,6;-3;0,5;-7;2,5;-2;2,203971
204252,,,,,204252
204254,5;-4;0,4;-2;4,1;0;4,3;-5;2,204254
204526,,,,,204526
204529,0;-1;-2,3;-4;3,3;-6;1,3;0;1,204529
204802,,,,,204802
204809,1;-3;0,5;-6;0,2;-4;0,1;-5;3,204809
205076,,,,,205076
205079,1;-1;5,0;0;0,1;-3;3,2;-1;2,205079
205345,,,,,205345
205355,3;-2;0,1;-4;-1,3;-6;1,2;-7;3,205355
205618,,,,,205618
205621,1;-3;1,2;-6;3,3;-6;3,0;-7;-2,205621
205885,,,,,205885
205887,0;-4;0,0;-5;2,0;-2;5,0;-1;0,205887
206159,,,,,206159
206162,5;-6;2,0;-10;0,-1;-11;0,-1;-8;-3,206162
206428,,,,,206428
206431,-5;-8;1,-2;-6;1,0;-6;2,0;-5;0,206431
206703,,,,,206703
206706,0;-3;2,-3;-11;0,-2;-11;0,0;-7;4,206706
206974,,,,,206974
206978,-4;-5;0,-1;-9;0,-2;-9;-2,-1;-11;0,206978
207248,,,,,207248
207250,0;-7;-3,-4;-7;7,0;-3;-9,-8;-13;9,207250
207523,,,,,207523
207526,-9;3;14,-8;-3;13,0;-6;-1,-3;-9;0,207526
207800,,,,,207800
207803,-3;-6;3,-7;-8;4,-7;-7;-2,-8;0;0,207803
208067,,,,,208067
208070,0;-1;0,-10;5;6,-9;-7;-6,-7;-15;3,208070
208342,,,,,208342
208344,-6;-5;-1,-6;-5;0,-8;-5;0,-7;-2;-1,208344
208617,,,,,208617
208620,-8;0;4,-9;-2;-3,-15;0;-3,-8;5;2,208620
208893,,,,,208893
208902,-11;7;-2,-13;2;0,-14;2;1,-10;3;-2,208902
209169,,,,,209169
209171,-7;4;0,-4;2;0,-7;5;-3,-6;10;-2,209171
209443,,,,,209443
209451,-5;1;-5,-8;0;3,-9;3;1,-11;4;0,209451
209718,,,,,209718
209720,-7;6;-3,-10;8;0,-15;6;-2,-8;9;4,209720
210000,,,,,210000
210009,-8;2;-6,-12;0;-3,-8;5;-3,-9;8;-3,210009
210282,,,,,210282
210285,-12;8;-6,-11;9;2,-15;5;2,-16;-2;-3,210285
210550,,,,,210550
210553,-6;-1;-11,-10;5;0,-14;6;8,-13;9;-1,210553
210983,,,,,210983
210987,-8;6;-3,-14;2;0,-11;1;-2,-10;-1;-2,210987
211252,,,,,211252
211255,-11;4;-2,-11;9;-1,-13;2;0,-10;6;0,211255
211526,,,,,211526
211529,-14;0;-11,-8;-2;-8,-11;1;-2,-10;6;-3,211529
211795,,,,,211795
211799,-12;-1;-1,-6;2;-3,-5;3;-3,-5;3;0,211799
212070,,,,,212070
212073,-7;-2;-2,-4;-3;-6,-7;-4;3,-4;-4;-2,212073
212334,,,,,212334
212337,-10;-1;5,-11;0;-2,-12;-1;5,-8;-1;0,212337
212610,,,,,212610
212612,-9;-1;-3,-7;-5;-6,-16;0;2,-13;3;-5,212612
212884,,,,,212884
212887,-12;1;0,-9;-5;-3,-18;-3;-4,-12;0;0,212887
213159,,,,,213159
213163,-18;-6;-12,-13;7;2,-10;-1;-10,-16;0;-7,213163
213435,,,,,213435
213438,-15;3;-5,-21;-9;-3,-16;-13;-2,-19;-8;0,213438
213710,,,,,213710
213712,-16;-13;-3,-24;0;-14,-18;-5;-12,-9;-3;0,213712
213986,,,,,213986
213989,-20;-4;-12,-13;-9;-4,-18;0;3,-12;-12;-6,213989
214261,,,,,214261
214268,-14;0;14,-15;-11;-7,-12;-3;0,-19;1;-6,214268
214536,,,,,214536
214539,-19;0;-7,-28;12;17,-15;-20;25,-9;-7;15,214539
214811,,,,,214811
214819,-19;0;7,-14;-3;-5,-15;3;-14,-13;-1;-16,214819
215087,,,,,215087
215089,-27;-2;-21,-11;-2;-9,-21;-4;8,-20;-8;3,215089
215364,,,,,215364
215371,-9;-9;1,-26;-2;12,-24;-1;2,-30;0;-3,215371
215638,,,,,215638
215640,-22;-2;-7,-13;4;-19,-14;-2;-12,-16;-3;-12,215640
215906,,,,,215906
215915,-13;-6;-13,-14;3;-16,-22;-6;1,-17;-5;-16,215915
216187,,,,,216187
216190,-16;-5;-4,-25;-6;0,-16;-3;-1,-11;-4;-6,216190
216464,,,,,216464
216472,-20;7;-12,-16;7;-7,-24;4;-5,-10;8;-9,216472
216738,,,,,216738
216741,-12;-2;-5,-17;2;-13,-14;-1;-6,-25;-11;-12,216741
217008,,,,,217008
217016,-30;-17;9,-23;18;-9,-13;0;-13,-12;5;0,217016
217289,,,,,217289
217292,2;21;-8,-29;-1;-3,-15;0;-13,-23;3;-2,217292
217564,,,,,217564
217567,-22;1;2,-26;0;-10,-18;0;-1,-17;10;-4,217567
217839,,,,,217839
217842,-20;9;-5,-24;1;5,-22;-6;0,-19;-3;-6,217842
218116,,,,,218116
218119,-6;4;-9,-19;4;1,-22;10;-1,-14;1;-4,218119
218389,,,,,218389
218392,-20;-4;0,-23;2;5,-17;4;-3,-16;0;-9,218392
218665,,,,,218665
218668,-14;4;-8,-12;-2;0,-15;2;-10,-19;8;0,218668
218940,,,,,218940
218943,-17;-3;0,-27;4;3,-19;0;0,-20;0;4,218943
219225,,,,,219225
219228,-9;5;-9,-17;-4;-10,-14;-3;0,-12;7;-6,219228
219499,,,,,219499
219502,-21;2;0,-15;0;0,-24;0;-2,-14;-2;-8,219502
219766,,,,,219766
219769,-13;-1;-6,-21;1;-4,-19;2;-3,-16;-5;-13,219769
220047,,,,,220047
220050,-19;-2;-6,-20;4;3,-22;0;2,-20;5;-4,220050
220317,,,,,220317
220320,-16;7;3,-18;6;-5,-23;-1;-2,-9;-4;-6,220320
220592,,,,,220592
220595,-11;6;-4,-18;-3;-2,-20;-2;-5,-14;-1;-14,220595
220867,,,,,220867
220870,-16;0;-1,-16;-2;-13,-18;5;0,-23;-2;9,220870
221147,,,,,221147
221150,-8;0;-12,-14;-4;-2,-18;9;-2,-13;5;-12,221150
221418,,,,,221418
221421,-17;2;-17,-6;-1;-6,-6;6;-2,-14;-9;4,221421
221693,,,,,221693
221702,-17;-4;-4,-18;1;-1,-24;2;-4,-21;6;-3,221702
221968,,,,,221968
221971,-10;-2;-11,-19;0;-4,-19;5;-8,-15;-11;-8,221971
222244,,,,,222244
222252,-19;-2;2,-15;-7;-8,-15;2;-1,-23;3;-3,222252
222534,,,,,222534
222537,-17;3;-3,-17;-1;-13,-9;-5;1,-8;-7;-10,222537
222806,,,,,222806
222815,-20;-2;-1,-8;3;-10,-12;-6;-4,-18;8;2,222815
223082,,,,,223082
223085,-15;-11;-8,-17;-5;-3,-31;1;4,-9;0;0,223085
223351,,,,,223351
223358,-17;12;0,-16;-7;-12,-22;2;-1,-19;-6;-1,223358
223627,,,,,223627
223630,-25;2;-8,-22;3;6,-17;6;-3,-19;-2;-4,223630
223896,,,,,223896
223904,-16;-4;-5,-13;4;1,-13;-2;-11,-15;-3;-8,223904
224171,,,,,224171
224174,-26;-7;-7,-28;-1;0,-15;1;-8,-28;-2;-5,224174
224446,,,,,224446
224449,-21;-12;-18,-11;-1;-12,-13;-9;-11,-10;4;-13,224449
224722,,,,,224722
224726,-20;0;-4,-13;-1;-1,-28;-10;-3,-19;6;-11,224726
224990,,,,,224990
224993,-11;-5;1,-16;-8;0,-22;-3;-5,-17;11;0,224993
225266,,,,,225266
225268,-14;6;6,-24;-15;13,-14;17;17,-19;10;0,225268
225534,,,,,225534
225538,-10;-5;0,-16;-14;7,-25;-3;-18,-10;3;-15,225538
225810,,,,,225810
225813,-21;0;-5,-6;4;0,-24;-1;3,-13;2;-12,225813
226084,,,,,226084
226087,-19;9;-4,-18;-3;-3,-23;1;-9,-16;10;-5,226087
226360,,,,,226360
226363,-15;-3;0,-21;2;-1,-13;4;0,-8;-1;1,226363
226630,,,,,226630
226632,-9;-3;-15,-10;3;-14,-16;2;-8,-21;13;1,226632
226905,,,,,226905
226908,-21;2;0,-18;0;8,-17;1;2,-21;7;-7,226908
227183,,,,,227183
227185,-23;0;-8,-25;8;6,-24;0;-2,-21;0;-1,227185
227584,,,,,227584
