,acc1,acc2,acc3,acc4,duration
119648,2;16;-1,3;16;-2,0;19;-1,2;16;0,119648
119914,,,,,119914
119916,3;18;1,1;15;4,5;12;2,4;17;0,119916
120189,,,,,120189
120193,1;11;3,7;16;-1,-1;12;3,6;11;1,120193
120464,,,,,120464
120466,5;7;-2,3;6;-3,0;5;2,1;4;-3,120466
120740,,,,,120740
120743,0;5;6,5;6;3,-1;11;2,0;13;0,120743
121012,,,,,121012
121015,2;10;-5,2;4;0,1;4;0,4;1;0,121015
121283,,,,,121283
121286,6;8;3,4;4;3,6;-2;8,8;3;7,121286
121565,,,,,121565
121568,7;0;8,9;-4;-6,9;-8;0,11;-3;5,121568
121836,,,,,121836
121844,11;-2;2,10;-6;2,12;-9;4,8;-5;4,121844
122113,,,,,122113
122116,11;-9;1,13;-11;5,10;-12;1,13;-12;4,122116
122380,,,,,122380
122388,11;-13;4,10;-12;0,3;-11;0,7;-15;2,122388
122665,,,,,122665
122669,5;-19;0,8;-23;6,7;-19;2,5;-15;-2,122669
122930,,,,,122930
122937,7;-18;4,12;-14;15,8;-16;24,4;-3;10,122937
123204,,,,,123204
123207,9;-10;0,12;-17;-3,14;-23;-7,15;-21;-3,123207
123480,,,,,123480
123483,8;-14;10,4;-14;7,4;-1;0,3;-15;2,123483
123754,,,,,123754
123757,7;-22;5,9;-21;7,4;-11;3,0;-18;0,123757
124030,,,,,124030
124034,1;-16;10,3;-25;-3,4;-18;-6,4;-20;-2,124034
124305,,,,,124305
124308,0;-22;1,4;-22;-3,2;-18;-1,-5;-10;5,124308
124580,,,,,124580
124583,-10;-3;0,-7;-7;6,-7;-5;0,-8;-8;4,124583
124856,,,,,124856
124858,-2;-10;0,-9;-14;-4,-4;-13;-1,-10;-5;-2,124858
125119,,,,,125119
125122,-10;-3;2,-9;1;-1,-4;-2;0,-9;2;1,125122
125402,,,,,125402
125404,-7;-4;-1,-10;0;-2,-7;-1;-6,-10;-2;-2,125404
125669,,,,,125669
125672,-7;-3;3,-7;1;-1,-8;-2;-2,-6;0;-1,125672
125948,,,,,125948
125950,-5;-1;-2,-6;-2;3,-7;-3;0,-6;-3;-1,125950
126226,,,,,126226
126229,-7;2;-4,-7;-4;1,-6;-6;-2,-7;-5;-2,126229
126500,,,,,126500
126502,-9;-2;-3,-6;-3;-1,-7;-3;2,-5;0;0,126502
126771,,,,,126771
126773,-4;-6;-1,-4;-2;0,-4;-2;-1,-2;-5;-4,126773
127044,,,,,127044
127053,-5;-5;-2,-5;-5;-5,-7;-3;-1,-7;-2;-3,127053
127322,,,,,127322
127324,-4;-2;-4,-7;2;0,-3;-3;-1,-4;0;-6,127324
127593,,,,,127593
127601,-7;-4;-1,-5;-2;0,0;0;-2,-4;1;-4,127601
127872,,,,,127872
127875,-3;5;0,-5;-1;-1,-5;0;-1,-3;-1;0,127875
128146,,,,,128146
128155,-2;-2;2,-3;0;0,-5;-1;-3,-2;-1;1,128155
128422,,,,,128422
128425,1;-4;-7,0;-1;-2,-1;-1;3,-1;2;0,128425
128693,,,,,128693
128695,4;3;-2,4;-5;1,1;-2;0,1;0;-2,128695
128967,,,,,128967
128970,0;4;4,1;-5;4,3;-4;2,4;-1;0,128970
129236,,,,,129236
129239,0;-3;-1,4;-2;0,3;0;0,4;0;-4,129239
129511,,,,,129511
129514,2;3;0,4;5;-4,3;1;0,6;1;-5,129514
129781,,,,,129781
129784,5;-1;0,2;0;-9,3;2;0,2;1;0,129784
130054,,,,,130054
130057,4;-6;5,0;0;0,8;-2;5,3;-5;-2,130057
130324,,,,,130324
130327,2;0;-2,6;1;-2,0;0;4,3;0;3,130327
130600,,,,,130600
130603,2;6;1,9;-9;12,3;-1;-4,1;-6;5,130603
130869,,,,,130869
130872,-1;-12;4,4;-4;4,1;-6;0,3;-1;2,130872
131140,,,,,131140
131147,10;2;3,0;-1;3,-1;-5;1,4;-6;-3,131147
131412,,,,,131412
131416,5;-9;2,4;-16;7,4;-11;3,6;-15;6,131416
131681,,,,,131681
131690,5;-16;0,8;-17;0,8;-16;0,5;-17;0,131690
131963,,,,,131963
131966,9;-18;3,7;-18;6,4;-26;5,6;-24;1,131966
132232,,,,,132232
132235,6;-18;-2,6;-22;2,6;-18;3,3;-20;0,132235
132509,,,,,132509
132512,5;-24;2,6;-13;-3,2;-19;0,2;-22;1,132512
132776,,,,,132776
132780,1;-31;-1,0;-31;6,0;-28;0,1;-16;11,132780
133063,,,,,133063
133066,-12;-25;17,-7;-36;1,-8;-36;2,4;-23;-7,133066
133334,,,,,133334
133336,-3;-27;-4,0;-22;-13,-4;-22;5,0;-29;0,133336
133615,,,,,133615
133618,1;-26;-2,-1;-18;1,1;-27;1,-2;-15;-3,133618
133891,,,,,133891
133893,0;-9;-10,0;-23;0,0;-21;0,1;-26;2,133893
134172,,,,,134172
134175,-1;-25;9,-1;-15;3,-6;-22;2,-2;-19;-3,134175
134449,,,,,134449
134452,-4;-22;-1,-1;-18;-5,-2;-24;-5,-3;-26;0,134452
134722,,,,,134722
134725,-3;-16;0,0;-14;-6,-6;-8;5,-2;-16;6,134725
134991,,,,,134991
134994,-7;-8;-1,-8;-10;3,-4;-14;-1,-8;-16;-7,134994
135272,,,,,135272
135275,-2;-18;-2,-3;-12;-8,0;-14;-4,-1;-11;0,135275
135542,,,,,135542
135545,-7;-9;-4,-4;-13;-2,-2;-12;-8,-5;-13;8,135545
135822,,,,,135822
135824,-2;-16;0,0;-11;-3,-2;-6;-3,-10;0;2,135824
136093,,,,,136093
136096,-4;-2;0,-6;-5;0,-7;-5;-2,-6;-3;2,136096
136369,,,,,136369
136378,-7;8;-1,-6;5;6,-6;3;0,-3;4;4,136378
136643,,,,,136643
136646,-7;-1;-11,-1;1;-1,-3;-2;2,-9;0;14,136646
136912,,,,,136912
136920,-11;0;-5,-11;-1;0,-12;-1;-5,-7;-1;-6,136920
137181,,,,,137181
137184,-7;4;-3,-6;-8;-3,-6;-2;4,-4;5;-6,137184
137450,,,,,137450
137459,-5;1;-1,-6;-2;0,-2;-1;1,-2;5;0,137459
137731,,,,,137731
137734,-4;-1;-8,-3;7;-3,-8;-1;-4,-8;2;1,137734
138009,,,,,138009
138012,-3;1;-1,-3;2;-8,-6;-4;4,-4;-3;-3,138012
138281,,,,,138281
138285,-1;-2;2,-1;0;-6,3;-1;1,-2;4;6,138285
138553,,,,,138553
138556,5;-3;-2,0;0;-1,0;0;0,-4;4;7,138556
138826,,,,,138826
138828,0;1;2,0;0;-2,1;1;-11,-4;5;-3,138828
139095,,,,,139095
139098,0;0;-1,-4;-1;3,-3;-4;-4,-10;0;0,139098
139380,,,,,139380
139383,-2;9;3,-2;9;3,-1;2;0,0;1;-1,139383
139645,,,,,139645
139649,2;4;4,-1;4;3,-3;5;-5,0;4;4,139649
139922,,,,,139922
139925,0;3;-5,-2;0;-4,-3;4;1,-2;5;-2,139925
140191,,,,,140191
140193,-7;-4;1,0;-6;5,-7;-2;8,-7;-1;0,140193
140461,,,,,140461
140469,-2;1;10,-1;3;0,-1;7;-5,-2;3;-5,140469
140735,,,,,140735
140738,1;-1;-7,2;-5;8,-5;10;-7,-7;9;-2,140738
141010,,,,,141010
141019,0;-2;-3,-2;0;6,0;-11;-6,-1;0;0,141019
141286,,,,,141286
141289,-4;-5;-4,-4;-1;-2,-7;-2;10,-10;-1;-11,141289
141556,,,,,141556
141563,-3;-3;4,-6;-4;4,-2;0;-2,-2;3;-1,141563
141836,,,,,141836
141839,1;-3;-8,-1;12;6,-6;-3;4,3;4;0,141839
142111,,,,,142111
142119,-6;3;-3,-1;-4;7,3;-2;1,0;-3;-1,142119
142393,,,,,142393
142396,3;4;-3,5;-2;-2,3;0;6,-2;-5;0,142396
142662,,,,,142662
142664,2;-1;2,4;2;-1,6;1;0,11;1;0,142664
142941,,,,,142941
142944,2;-3;1,1;0;7,0;2;3,-2;7;3,142944
143212,,,,,143212
143215,3;-1;2,10;-4;6,5;0;-1,9;2;3,143215
143489,,,,,143489
143492,2;-4;7,1;3;9,-6;0;8,8;5;-7,143492
143761,,,,,143761
143764,8;-4;1,5;1;8,3;1;-1,-4;7;4,143764
144030,,,,,144030
144033,0;0;7,0;-5;0,-5;-1;-3,6;-1;4,144033
144301,,,,,144301
144304,1;11;1,2;5;15,-2;10;5,5;-2;-4,144304
144576,,,,,144576
144595,8;-9;-2,7;0;1,-2;0;1,6;8;5,144595
144864,,,,,144864
144867,6;4;15,2;-7;4,5;0;-4,9;-3;-6,144867
145133,,,,,145133
145140,10;0;5,10;1;5,8;3;3,7;-2;6,145140
145401,,,,,145401
145404,12;-1;-1,14;0;1,14;2;4,11;1;0,145404
145680,,,,,145680
145689,15;-1;-1,23;-3;-1,25;1;6,15;0;12,145689
145952,,,,,145952
145955,20;-4;5,26;0;5,22;-1;0,25;-1;5,145955
146228,,,,,146228
146231,24;-2;2,25;0;9,20;2;3,17;-1;8,146231
146502,,,,,146502
146505,21;-4;7,17;1;0,19;-2;0,17;-1;2,146505
146779,,,,,146779
146782,15;-3;0,13;0;5,11;2;2,10;4;2,146782
147064,,,,,147064
147067,7;-1;5,3;0;0,4;1;-1,2;-2;2,147067
147329,,,,,147329
147332,2;0;0,3;-3;4,6;0;0,2;0;-2,147332
147604,,,,,147604
147607,1;2;-1,0;7;0,1;9;3,3;7;0,147607
147879,,,,,147879
147883,1;5;1,6;10;-4,2;9;0,2;10;8,147883
148155,,,,,148155
148157,3;6;-3,2;10;-2,3;9;0,3;6;0,148157
148429,,,,,148429
148432,0;14;0,5;17;-2,3;15;-2,2;17;0,148432
148701,,,,,148701
148708,8;12;4,3;15;-2,7;16;-1,2;13;-4,148708
148973,,,,,148973
148976,5;14;3,4;17;3,3;18;2,4;19;4,148976
149243,,,,,149243
149253,6;17;1,6;16;3,7;21;2,6;17;3,149253
149519,,,,,149519
149521,5;16;-2,5;22;-1,7;23;1,9;20;-1,149521
149793,,,,,149793
149796,4;30;0,5;31;0,8;28;10,13;23;12,149796
150069,,,,,150069
150072,8;28;0,13;25;-1,12;24;-4,8;23;-4,150072
150341,,,,,150341
150344,11;23;-2,9;26;1,11;28;3,10;26;2,150344
150632,,,,,150632
150635,7;25;0,6;21;0,5;20;5,13;23;2,150635
150900,,,,,150900
150903,8;21;1,6;17;0,9;14;-2,7;15;4,150903
151177,,,,,151177
151179,8;7;-4,4;7;-1,8;7;0,9;2;2,151179
151445,,,,,151445
151448,5;0;1,5;0;4,8;2;5,5;3;0,151448
151725,,,,,151725
151728,10;3;-1,9;3;1,7;4;0,7;4;4,151728
151991,,,,,151991
151994,12;-1;11,10;-1;2,16;3;0,11;1;2,151994
152261,,,,,152261
152268,13;0;5,15;4;1,17;5;5,19;1;2,152268
152534,,,,,152534
152537,19;5;7,21;5;4,19;0;5,23;3;5,152537
152809,,,,,152809
152818,25;2;8,20;-1;6,25;4;3,27;1;3,152818
153098,,,,,153098
153101,24;7;2,22;-1;8,23;1;9,30;5;5,153101
153372,,,,,153372
153375,27;1;8,24;7;10,24;2;5,24;4;2,153375
153649,,,,,153649
153651,27;3;8,28;6;4,28;7;1,23;0;9,153651
153920,,,,,153920
153923,15;2;3,14;1;5,8;2;4,2;3;0,153923
154192,,,,,154192
154195,3;7;6,0;8;20,3;9;7,7;0;-9,154195
154461,,,,,154461
154464,5;-19;-19,3;-8;-8,-1;18;-9,0;35;7,154464
154743,,,,,154743
154746,-4;14;16,1;-3;17,3;-13;4,3;-18;-2,154746
155012,,,,,155012
155015,5;2;3,0;12;6,3;7;-6,3;-2;-15,155015
155293,,,,,155293
155296,7;6;-3,3;15;4,-1;8;4,0;0;4,155296
155564,,,,,155564
155566,-1;-8;0,2;-9;3,4;-1;5,1;6;0,155566
155838,,,,,155838
155845,4;3;2,7;2;0,7;4;3,7;-2;3,155845
156112,,,,,156112
156115,13;0;-1,7;-2;6,8;0;5,13;0;1,156115
156387,,,,,156387
156396,6;3;0,15;2;5,10;-1;5,10;3;3,156396
156663,,,,,156663
156666,11;1;3,9;0;2,10;-2;4,11;0;5,156666
156932,,,,,156932
156935,16;0;4,10;-2;4,12;-3;4,10;1;2,156935
157209,,,,,157209
157212,9;0;3,11;-2;7,13;1;4,17;0;3,157212
157478,,,,,157478
157480,10;-4;3,8;-1;0,11;-1;3,12;-6;6,157480
157761,,,,,157761
157764,7;-5;3,6;-5;4,4;0;1,6;-5;-3,157764
158033,,,,,158033
158035,1;-5;2,3;-4;-3,2;-8;3,6;-4;0,158035
158310,,,,,158310
158313,2;-5;0,9;-2;2,1;-2;0,0;-5;4,158313
158578,,,,,158578
158581,1;-1;0,3;-5;1,2;-10;3,-3;-6;1,158581
158858,,,,,158858
158861,4;-13;5,1;-8;0,-4;-5;3,-1;-2;3,158861
159128,,,,,159128
159131,-4;-5;0,-2;-12;-1,-5;-15;1,-6;-16;-1,159131
159400,,,,,159400
159408,-1;-10;-4,-3;-13;3,-7;-18;2,-8;-23;0,159408
159678,,,,,159678
159681,-3;-17;-4,-2;-15;2,1;-14;2,-3;-23;-13,159681
159949,,,,,159949
159958,0;-23;3,-5;-21;3,-3;-23;8,0;-7;15,159958
160229,,,,,160229
160232,2;-12;17,-8;-12;6,1;-22;-3,-2;-21;-5,160232
160501,,,,,160501
160508,-7;-30;-9,-29;-10;-2,-12;-12;9,12;-36;-2,160508
160775,,,,,160775
160777,-14;-3;13,2;-3;-4,-7;-29;15,-7;-20;5,160777
161043,,,,,161043
161052,-5;-30;-9,-11;-24;-17,1;-22;-8,-16;-16;-4,161052
161320,,,,,161320
161323,-2;-10;7,-16;-32;8,-8;-25;-5,-13;-20;2,161323
161594,,,,,161594
161597,-11;-1;1,-8;-16;3,-16;-12;-10,-18;5;-1,161597
161868,,,,,161868
161871,-23;-12;4,-8;-14;1,9;-12;-8,-10;-8;5,161871
162140,,,,,162140
162143,-11;-7;0,-22;0;-1,-15;5;-18,-7;-7;-16,162143
162412,,,,,162412
162415,-23;-14;12,-11;5;2,-12;7;-1,-10;6;-9,162415
162690,,,,,162690
162692,-9;-4;-9,-14;-7;1,-6;10;0,-8;1;0,162692
162963,,,,,162963
162966,-6;2;-10,0;6;-4,-10;1;0,-13;7;-2,162966
163232,,,,,163232
163235,1;-1;-5,-9;1;-12,-11;0;-6,-21;1;0,163235
163514,,,,,163514
163517,-8;0;-3,-12;19;-12,-1;7;-3,-14;-3;5,163517
163783,,,,,163783
163786,-20;0;-5,-4;-9;3,-17;0;-4,-23;4;-12,163786
164060,,,,,164060
164063,-13;2;-7,-8;-1;-3,-6;3;7,-10;1;-9,164063
164331,,,,,164331
164334,4;5;1,0;10;-8,-10;-18;11,4;-12;3,164334
164614,,,,,164614
164617,-12;-10;9,0;5;6,-3;-3;16,7;5;-1,164617
164898,,,,,164898
164900,4;-7;-5,10;-5;5,0;-11;-9,1;-4;10,164900
165177,,,,,165177
165179,-1;-1;-2,0;3;-8,0;-17;9,2;-10;1,165179
165448,,,,,165448
165451,5;0;3,-2;-5;5,8;-6;4,0;-8;6,165451
165720,,,,,165720
165729,1;-7;-7,-6;-7;11,3;-1;-2,0;-7;6,165729
165992,,,,,165992
165995,5;2;9,2;0;6,7;-2;3,3;-2;0,165995
166262,,,,,166262
166269,11;-11;3,5;-4;2,8;-1;9,5;-10;8,166269
166535,,,,,166535
166538,8;-1;6,16;-5;8,9;-3;0,8;-2;4,166538
166811,,,,,166811
166814,12;-7;10,15;2;-1,12;-1;-1,14;1;7,166814
167087,,,,,167087
167090,6;-2;3,6;2;2,7;6;7,13;8;2,167090
167355,,,,,167355
167358,13;9;1,20;10;-1,16;5;1,12;0;-6,167358
167632,,,,,167632
167634,15;-2;0,16;5;-4,13;3;-2,13;8;0,167634
167899,,,,,167899
167902,15;15;-2,13;9;-5,12;7;3,12;9;10,167902
168175,,,,,168175
168178,14;13;5,19;12;7,17;20;-5,16;15;8,168178
168450,,,,,168450
168453,10;17;11,7;30;2,12;20;5,9;24;2,168453
168730,,,,,168730
168733,4;22;1,5;17;13,6;20;2,4;17;2,168733
169000,,,,,169000
169004,5;21;-3,5;18;-3,0;20;-4,7;24;5,169004
169281,,,,,169281
169284,0;29;21,4;21;14,10;37;6,6;21;-8,169284
169550,,,,,169550
169553,5;22;1,1;34;-12,8;19;6,-4;41;5,169553
169827,,,,,169827
169834,9;40;-5,10;29;-8,0;17;-1,0;15;-8,169834
170101,,,,,170101
170104,-2;22;9,-7;28;2,0;24;0,2;17;-5,170104
170371,,,,,170371
170379,-1;24;-1,-7;22;-5,-5;23;1,-5;28;-5,170379
170652,,,,,170652
170654,-5;25;0,-6;17;5,-6;18;2,-5;16;4,170654
170928,,,,,170928
170935,-5;17;0,-1;16;0,-4;22;1,-4;10;-5,170935
171203,,,,,171203
171205,-4;13;0,0;15;-10,-8;12;1,-3;15;-5,171205
171479,,,,,171479
171482,-1;10;1,-2;14;1,-5;5;6,-3;15;-2,171482
171753,,,,,171753
171755,-1;13;2,-6;13;10,2;5;2,0;7;3,171755
172028,,,,,172028
172032,0;7;-4,-1;12;-3,0;9;-16,-3;8;2,172032
172304,,,,,172304
172307,2;7;-4,0;4;1,-2;2;-2,-1;9;0,172307
172567,,,,,172567
172569,0;8;11,-1;9;-3,5;9;5,-5;2;9,172569
172849,,,,,172849
172852,5;9;-1,-3;-3;-3,6;2;-6,3;3;-6,172852
173119,,,,,173119
173121,10;1;-1,-1;11;2,6;4;5,9;1;12,173121
173398,,,,,173398
173400,3;4;-5,0;10;8,7;0;1,14;5;-3,173400
173668,,,,,173668
173671,15;3;5,4;0;11,5;-1;0,7;8;0,173671
173940,,,,,173940
173949,15;2;-5,3;0;-1,9;0;6,12;8;3,173949
174212,,,,,174212
174215,11;6;2,11;-2;5,9;2;0,13;3;3,174215
174488,,,,,174488
174496,12;5;2,13;11;2,22;8;8,18;-4;4,174496
174769,,,,,174769
174772,17;9;4,15;16;4,24;3;12,12;13;12,174772
175042,,,,,175042
175051,16;0;0,25;-1;0,13;4;3,19;12;0,175051
175312,,,,,175312
175315,19;4;5,15;3;8,23;6;10,13;3;2,175315
175583,,,,,175583
175586,21;7;0,19;6;-8,25;10;0,19;6;3,175586
175860,,,,,175860
175863,15;11;3,20;14;-7,16;15;17,20;19;0,175863
176133,,,,,176133
176136,17;22;9,19;7;14,15;5;0,21;12;-5,176136
176409,,,,,176409
176411,26;11;-7,23;10;1,24;10;0,24;7;3,176411
176678,,,,,176678
176681,22;6;15,19;11;3,22;7;8,24;3;0,176681
176953,,,,,176953
176955,20;6;-7,16;3;0,12;3;6,20;10;4,176955
177227,,,,,177227
177230,16;7;15,20;7;16,15;9;9,16;6;5,177230
177504,,,,,177504
177507,16;8;0,16;5;1,18;7;7,16;6;6,177507
177771,,,,,177771
177774,15;10;6,13;5;0,11;1;4,12;8;8,177774
178048,,,,,178048
178055,13;4;4,15;8;4,16;10;8,16;5;11,178055
178322,,,,,178322
178325,15;5;6,16;11;5,16;5;0,15;1;3,178325
178592,,,,,178592
178601,12;5;3,15;7;0,19;6;7,14;7;9,178601
178869,,,,,178869
178871,19;8;3,22;2;3,19;1;12,17;0;11,178871
179137,,,,,179137
179140,10;5;6,9;5;5,11;0;4,12;1;2,179140
179410,,,,,179410
179414,8;5;-2,3;5;0,1;8;0,1;6;1,179414
179686,,,,,179686
179689,1;4;3,0;3;0,0;1;0,0;4;-1,179689
179961,,,,,179961
179964,0;5;0,-2;9;-1,0;8;0,0;6;0,179964
180237,,,,,180237
180240,0;4;1,-2;2;0,-3;6;-2,-6;7;0,180240
180516,,,,,180516
180519,-3;8;-3,-1;4;2,-2;3;-1,-3;3;0,180519
180788,,,,,180788
180790,-6;5;-5,-8;4;-4,-12;6;-1,-12;8;-3,180790
181067,,,,,181067
181070,-17;7;-1,-18;9;-2,-21;14;-5,-23;11;0,181070
181338,,,,,181338
181340,-21;12;-8,-21;10;-4,-20;10;-5,-20;13;-7,181340
181613,,,,,181613
181620,-17;10;-11,-17;13;-3,-19;17;-1,-16;15;0,181620
181889,,,,,181889
181891,-16;17;-12,-17;16;-9,-15;15;-3,-16;21;-2,181891
182164,,,,,182164
182173,-15;21;1,-13;18;0,-15;16;0,-16;20;-5,182173
182439,,,,,182439
182443,-16;21;-4,-16;26;-3,-18;29;-6,-18;31;-5,182443
182714,,,,,182714
182722,-10;28;0,-14;31;-3,-12;32;1,-9;28;0,182722
182989,,,,,182989
182992,-9;29;-4,-6;32;-2,-4;30;-17,-5;35;-4,182992
183264,,,,,183264
183273,-10;30;-2,-7;29;-3,-9;35;-1,-9;34;-4,183273
183540,,,,,183540
183543,-8;32;1,-8;32;-5,-9;30;-3,-11;31;-1,183543
183816,,,,,183816
183823,-12;26;-2,-12;28;0,-10;20;-3,-11;22;-1,183823
184091,,,,,184091
184094,-10;16;0,-10;16;0,-8;8;-2,-12;8;-4,184094
184368,,,,,184368
184370,-13;5;0,-11;5;-2,-12;1;-5,-10;2;-3,184370
184641,,,,,184641
184644,-13;1;-2,-13;3;-4,-9;0;-2,-15;-2;0,184644
184919,,,,,184919
184922,-10;8;-2,-17;8;-2,-10;5;1,-9;5;-2,184922
185192,,,,,185192
185195,-14;2;0,-10;5;-4,-8;7;1,-9;4;1,185195
185467,,,,,185467
185470,-8;8;-1,-12;4;-1,-8;0;0,-12;4;-3,185470
185750,,,,,185750
185753,-12;6;-2,-9;3;-3,-15;8;2,-14;8;-2,185753
186018,,,,,186018
186021,-11;4;-2,-9;3;-2,-10;4;-4,-9;8;-3,186021
186294,,,,,186294
186297,-12;3;-1,-6;4;-3,-9;6;-2,-7;6;-2,186297
186568,,,,,186568
186571,-5;6;-4,-5;7;1,-3;5;5,-1;6;-4,186571
186844,,,,,186844
186847,0;1;-1,0;1;0,-1;2;-2,0;2;1,186847
187112,,,,,187112
187115,-1;3;1,0;4;-1,2;2;0,1;2;3,187115
187388,,,,,187388
187396,0;1;-2,1;0;1,1;2;-3,1;5;2,187396
187660,,,,,187660
187663,0;3;0,4;4;0,0;1;0,0;4;3,187663
187932,,,,,187932
187955,2;0;4,2;-1;4,3;1;1,1;0;-1,187955
188220,,,,,188220
188223,3;3;-1,3;2;-1,3;0;4,1;3;0,188223
188489,,,,,188489
188497,1;4;0,3;2;2,4;1;-1,2;2;0,188497
188771,,,,,188771
188774,4;2;4,1;-1;5,0;2;-4,5;4;1,188774
189047,,,,,189047
189050,0;2;1,1;1;1,5;0;0,0;0;1,189050
189321,,,,,189321
189324,1;1;2,0;3;0,1;0;1,4;1;0,189324
189590,,,,,189590
189593,0;2;2,1;3;0,1;-1;1,2;0;0,189593
189865,,,,,189865
189868,1;2;2,1;3;0,3;2;1,2;3;0,189868
190134,,,,,190134
190137,3;2;2,3;2;2,4;1;3,3;1;-4,190137
190416,,,,,190416
190418,2;1;-2,6;0;-2,-1;-2;-1,1;0;1,190418
190691,,,,,190691
190694,5;0;3,2;2;0,1;2;-1,1;2;2,190694
190967,,,,,190967
190974,3;4;1,4;1;4,0;0;-2,0;3;4,190974
191238,,,,,191238
191241,0;2;-1,4;0;3,1;-1;0,0;2;-1,191241
191511,,,,,191511
191520,2;1;0,5;0;5,-2;3;-1,4;0;3,191520
191792,,,,,191792
191795,0;1;0,2;5;0,0;2;1,3;1;-2,191795
192062,,,,,192062
192065,4;3;1,1;5;-2,0;1;0,1;1;2,192065
192337,,,,,192337
192339,1;0;0,1;0;1,-1;0;6,4;1;1,192339
192608,,,,,192608
192611,2;1;2,3;6;5,3;5;2,1;0;-1,192611
192881,,,,,192881
192884,1;3;-1,1;3;-1,4;1;2,3;0;0,192884
193162,,,,,193162
193165,1;2;4,3;4;0,2;1;1,1;0;-2,193165
193436,,,,,193436
193439,0;4;-1,0;0;0,0;0;3,0;5;-1,193439
193701,,,,,193701
193703,0;2;1,1;2;6,5;1;0,1;4;0,193703
193978,,,,,193978
193986,3;1;4,3;1;0,1;0;0,2;0;-1,193986
194271,,,,,194271
194274,1;1;0,1;1;-2,0;2;3,0;1;1,194274
194539,,,,,194539
194546,6;0;4,0;-5;2,3;0;-1,1;-1;-4,194546
194814,,,,,194814
194817,2;-3;-1,2;0;2,4;-2;1,3;-4;-3,194817
195089,,,,,195089
195092,5;-3;1,1;-7;2,2;-5;-1,0;-3;1,195092
195364,,,,,195364
195367,0;-5;-2,1;0;0,1;-2;1,2;-1;3,195367
195640,,,,,195640
195643,2;-6;4,2;-4;0,4;-3;2,4;-1;0,195643
195915,,,,,195915
195917,3;0;0,-2;1;-1,6;0;1,1;-1;-3,195917
196191,,,,,196191
196194,1;-1;0,1;0;1,1;2;2,0;0;3,196194
196471,,,,,196471
196474,2;2;0,3;1;0,2;0;-1,2;3;1,196474
196741,,,,,196741
196744,0;3;1,0;5;0,0;2;4,2;0;-2,196744
197015,,,,,197015
197018,2;2;2,2;4;-2,2;2;3,3;3;-1,197018
197279,,,,,197279
197281,2;6;3,0;5;2,2;4;0,2;3;3,197281
197554,,,,,197554
197562,-5;25;6,5;18;1,6;0;0,2;2;10,197562
197830,,,,,197830
197832,4;12;-7,7;9;-7,1;3;6,1;1;-3,197832
198105,,,,,198105
198113,4;2;3,3;4;2,1;1;0,3;4;0,198113
198387,,,,,198387
198390,3;6;2,4;3;1,3;8;1,2;4;-5,198390
198661,,,,,198661
198664,7;5;4,8;5;0,8;4;4,9;4;2,198664
198940,,,,,198940
198942,10;3;0,13;7;2,13;3;1,17;6;2,198942
199207,,,,,199207
199211,18;5;3,15;7;6,16;6;7,14;2;2,199211
199481,,,,,199481
199484,20;6;3,17;6;3,19;2;9,20;2;6,199484
199751,,,,,199751
199753,16;4;6,18;4;7,18;1;10,17;4;7,199753
200027,,,,,200027
200030,16;3;5,17;2;4,15;2;4,16;5;6,200030
200295,,,,,200295
200298,17;4;5,18;2;6,17;0;5,15;3;7,200298
200574,,,,,200574
200578,16;4;3,16;1;5,19;5;4,18;0;6,200578
200847,,,,,200847
200850,17;1;8,15;3;5,17;5;2,19;0;5,200850
201117,,,,,201117
201126,17;5;6,19;5;4,15;0;9,20;1;1,201126
201390,,,,,201390
201393,18;0;6,22;2;5,18;6;6,20;4;7,201393
201659,,,,,201659
201666,20;3;3,20;4;3,18;3;6,20;4;2,201666
201933,,,,,201933
201936,19;3;8,19;2;6,19;0;4,20;2;3,201936
202209,,,,,202209
202212,19;4;7,18;2;6,18;4;4,19;3;5,202212
202484,,,,,202484
202487,19;2;4,18;2;6,20;3;4,18;4;4,202487
202753,,,,,202753
202756,19;2;0,18;2;4,16;4;3,17;1;7,202756
203037,,,,,203037
203040,17;1;4,17;4;3,17;3;7,16;1;7,203040
203311,,,,,203311
203314,20;3;7,18;4;3,18;2;3,18;4;7,203314
203586,,,,,203586
203589,18;3;5,18;4;3,19;3;4,19;4;6,203589
203854,,,,,203854
203857,18;2;3,15;5;3,16;5;2,14;5;5,203857
204128,,,,,204128
204131,16;3;6,15;3;6,15;1;2,14;5;3,204131
204392,,,,,204392
204395,15;5;1,14;4;6,13;2;6,13;2;3,204395
204661,,,,,204661
204670,11;3;4,11;4;2,11;5;3,13;3;2,204670
204938,,,,,204938
204940,13;2;3,12;3;2,13;3;5,11;3;1,204940
205207,,,,,205207
205215,11;3;4,11;2;3,10;4;2,11;4;4,205215
205488,,,,,205488
205491,9;3;0,10;4;2,11;4;2,9;2;2,205491
205762,,,,,205762
205765,10;3;2,9;2;4,8;4;2,8;3;3,205765
206047,,,,,206047
206050,5;5;1,0;3;1,0;4;2,2;3;0,206050
206313,,,,,206313
206316,4;3;1,0;4;2,2;4;2,4;4;-1,206316
206599,,,,,206599
206602,3;3;3,1;3;0,2;4;2,2;4;0,206602
206864,,,,,206864
206867,4;3;4,2;4;0,1;5;0,3;2;0,206867
207143,,,,,207143
207147,3;3;0,4;1;2,2;4;0,3;4;2,207147
