,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
471,,,,,101341,5,2021-10-27
472,0;0;0,-1;0;0,0;0;-3,1;0;2,101344,5,2021-10-27
473,,,,,101616,5,2021-10-27
474,0;-1;-1,-2;0;-1,0;0;-1,-2;0;0,101618,5,2021-10-27
475,,,,,101893,5,2021-10-27
476,1;0;2,1;0;2,-1;0;3,0;0;0,101896,5,2021-10-27
477,,,,,102160,5,2021-10-27
478,-1;0;2,1;0;1,-1;-1;0,0;0;0,102163,5,2021-10-27
479,,,,,102429,5,2021-10-27
480,-2;-1;2,0;0;1,-2;0;-1,-1;-1;0,102432,5,2021-10-27
481,,,,,102705,5,2021-10-27
482,0;0;0,-3;-1;0,-2;-2;-1,0;0;-2,102708,5,2021-10-27
483,,,,,102980,5,2021-10-27
484,0;0;1,0;0;0,0;-1;0,0;0;-1,102987,5,2021-10-27
485,,,,,103255,5,2021-10-27
486,2;0;2,0;0;0,1;-1;0,0;0;0,103258,5,2021-10-27
487,,,,,103524,5,2021-10-27
488,-1;0;3,1;-1;1,-1;-1;3,-1;0;1,103532,5,2021-10-27
489,,,,,103799,5,2021-10-27
490,-1;1;1,0;1;1,0;0;4,0;0;0,103802,5,2021-10-27
491,,,,,104068,5,2021-10-27
492,0;0;0,1;0;2,0;0;1,0;0;0,104071,5,2021-10-27
493,,,,,104337,5,2021-10-27
494,-1;1;0,-1;0;1,2;0;2,1;1;4,104339,5,2021-10-27
495,,,,,104605,5,2021-10-27
496,0;0;0,0;0;0,-2;0;-2,0;0;-1,104608,5,2021-10-27
497,,,,,104888,5,2021-10-27
498,0;0;-1,0;1;0,1;1;0,0;-1;0,104890,5,2021-10-27
499,,,,,105157,5,2021-10-27
500,1;0;4,0;-1;0,3;-2;2,-1;-1;3,105159,5,2021-10-27
501,,,,,105434,5,2021-10-27
502,-1;-1;1,-2;0;0,1;0;-2,1;-1;0,105441,5,2021-10-27
503,,,,,105707,5,2021-10-27
504,1;0;1,0;0;3,3;-2;-1,3;0;1,105709,5,2021-10-27
505,,,,,105971,5,2021-10-27
506,0;-1;-2,0;0;0,1;-2;4,2;-1;4,105980,5,2021-10-27
507,,,,,106245,5,2021-10-27
508,0;-1;1,0;-2;0,1;0;0,0;0;-1,106248,5,2021-10-27
509,,,,,106508,5,2021-10-27
510,1;0;-1,-1;1;1,-1;0;0,0;-1;1,106511,5,2021-10-27
511,,,,,106788,5,2021-10-27
512,0;0;0,0;0;0,0;0;2,2;0;2,106791,5,2021-10-27
513,,,,,107065,5,2021-10-27
514,0;0;0,0;1;-2,0;0;0,2;0;2,107068,5,2021-10-27
515,,,,,107341,5,2021-10-27
516,0;0;0,2;0;0,1;-1;1,0;0;0,107343,5,2021-10-27
517,,,,,107609,5,2021-10-27
518,0;0;0,0;0;0,-1;-1;2,2;0;1,107612,5,2021-10-27
519,,,,,107877,5,2021-10-27
520,1;1;2,0;0;0,0;0;1,2;0;3,107879,5,2021-10-27
521,,,,,108147,5,2021-10-27
522,2;0;0,1;0;1,0;1;0,1;0;2,108150,5,2021-10-27
523,,,,,108413,5,2021-10-27
524,2;0;2,0;0;1,2;-1;0,1;0;1,108422,5,2021-10-27
525,,,,,108685,5,2021-10-27
526,0;1;0,2;0;2,1;1;1,1;0;2,108688,5,2021-10-27
527,,,,,108961,5,2021-10-27
528,3;-1;0,2;1;1,3;0;0,1;0;1,108968,5,2021-10-27
529,,,,,109236,5,2021-10-27
530,1;0;2,3;-1;0,2;0;1,3;-2;1,109239,5,2021-10-27
531,,,,,109505,5,2021-10-27
532,2;0;1,2;0;1,1;0;0,2;0;3,109508,5,2021-10-27
533,,,,,109782,5,2021-10-27
534,2;0;2,1;-1;2,1;-1;0,-2;-1;1,109785,5,2021-10-27
535,,,,,110049,5,2021-10-27
536,0;1;0,1;1;0,1;1;0,0;2;-1,110052,5,2021-10-27
537,,,,,110334,5,2021-10-27
538,0;0;2,0;1;-1,0;0;-1,0;-1;0,110337,5,2021-10-27
539,,,,,110602,5,2021-10-27
540,3;-1;0,3;0;0,3;0;1,2;0;3,110605,5,2021-10-27
541,,,,,110875,5,2021-10-27
542,-2;1;-2,0;0;1,0;0;0,0;0;-1,110877,5,2021-10-27
543,,,,,111144,5,2021-10-27
544,3;0;0,0;1;5,2;1;4,0;0;2,111147,5,2021-10-27
545,,,,,111419,5,2021-10-27
546,-1;0;1,-1;1;1,1;1;2,0;1;1,111426,5,2021-10-27
547,,,,,111688,5,2021-10-27
548,-2;1;2,0;1;2,2;0;-1,0;1;0,111690,5,2021-10-27
549,,,,,111962,5,2021-10-27
550,0;0;0,0;0;0,0;0;1,3;0;-1,111965,5,2021-10-27
551,,,,,112239,5,2021-10-27
552,1;0;1,0;0;2,1;0;3,0;-1;1,112242,5,2021-10-27
553,,,,,112509,5,2021-10-27
554,3;-2;0,1;2;0,-1;0;2,-2;0;2,112512,5,2021-10-27
555,,,,,112785,5,2021-10-27
556,-3;2;0,0;-1;0,2;0;0,0;0;0,112788,5,2021-10-27
557,,,,,113061,5,2021-10-27
558,-2;2;0,-3;3;-1,-2;1;0,-2;2;-1,113064,5,2021-10-27
559,,,,,113334,5,2021-10-27
560,1;0;0,0;1;1,0;1;2,1;0;0,113337,5,2021-10-27
561,,,,,113603,5,2021-10-27
562,1;0;-2,0;0;-1,3;3;0,0;2;4,113606,5,2021-10-27
563,,,,,113878,5,2021-10-27
564,0;3;0,0;1;0,2;0;2,0;3;0,113885,5,2021-10-27
565,,,,,114164,5,2021-10-27
566,0;3;-2,0;3;-1,-2;2;2,2;3;2,114166,5,2021-10-27
567,,,,,114428,5,2021-10-27
568,4;2;2,2;3;-1,0;3;0,3;4;0,114438,5,2021-10-27
569,,,,,114704,5,2021-10-27
570,1;1;3,1;0;2,1;2;0,2;0;2,114707,5,2021-10-27
571,,,,,114978,5,2021-10-27
572,1;0;2,3;0;1,2;0;3,3;1;1,114981,5,2021-10-27
573,,,,,115254,5,2021-10-27
574,0;5;2,3;1;1,2;1;2,1;0;0,115257,5,2021-10-27
575,,,,,115531,5,2021-10-27
576,3;1;0,5;-1;1,8;-1;-1,2;0;1,115534,5,2021-10-27
577,,,,,115815,5,2021-10-27
578,7;0;0,6;-1;2,6;-2;0,0;2;6,115818,5,2021-10-27
579,,,,,116081,5,2021-10-27
580,1;2;8,3;2;10,4;3;1,3;1;-3,116083,5,2021-10-27
581,,,,,116359,5,2021-10-27
582,3;-5;1,2;0;-2,3;0;5,1;5;0,116361,5,2021-10-27
583,,,,,116625,5,2021-10-27
584,4;0;1,2;0;2,5;-1;0,3;0;0,116628,5,2021-10-27
585,,,,,116894,5,2021-10-27
586,1;3;2,4;0;2,0;5;2,3;2;2,116902,5,2021-10-27
587,,,,,117169,5,2021-10-27
588,3;0;0,0;3;0,4;1;0,2;2;0,117172,5,2021-10-27
589,,,,,117444,5,2021-10-27
590,1;3;0,1;3;1,2;0;2,1;0;0,117451,5,2021-10-27
591,,,,,117719,5,2021-10-27
592,0;2;0,1;0;1,0;1;3,1;3;0,117722,5,2021-10-27
593,,,,,117989,5,2021-10-27
594,-1;0;0,1;0;1,1;1;-1,3;1;0,117992,5,2021-10-27
595,,,,,118272,5,2021-10-27
596,2;1;0,4;0;1,3;2;0,3;0;1,118275,5,2021-10-27
597,,,,,118546,5,2021-10-27
598,4;0;0,3;1;1,5;-1;-1,2;0;0,118548,5,2021-10-27
599,,,,,118827,5,2021-10-27
600,4;0;2,3;1;0,3;1;3,5;1;0,118830,5,2021-10-27
601,,,,,119096,5,2021-10-27
602,4;-2;0,2;2;0,4;0;0,2;-1;0,119099,5,2021-10-27
603,,,,,119371,5,2021-10-27
604,2;2;0,3;1;2,4;-1;2,1;0;0,119374,5,2021-10-27
605,,,,,119646,5,2021-10-27
606,3;0;-2,1;0;4,3;1;2,2;0;1,119649,5,2021-10-27
607,,,,,119922,5,2021-10-27
608,0;0;1,1;1;2,5;-1;0,2;1;0,119929,5,2021-10-27
609,,,,,120197,5,2021-10-27
610,6;1;0,0;2;2,2;0;2,2;0;2,120200,5,2021-10-27
611,,,,,120477,5,2021-10-27
612,3;0;0,2;0;2,3;1;2,1;1;2,120486,5,2021-10-27
613,,,,,120747,5,2021-10-27
614,3;-1;0,2;-2;1,5;-2;-1,1;2;0,120750,5,2021-10-27
615,,,,,121012,5,2021-10-27
616,2;0;0,3;2;0,0;0;5,3;-1;0,121015,5,2021-10-27
617,,,,,121293,5,2021-10-27
618,4;-1;3,2;-1;3,4;0;0,2;0;3,121296,5,2021-10-27
619,,,,,121561,5,2021-10-27
620,2;0;4,2;-1;2,3;-2;0,3;0;0,121564,5,2021-10-27
621,,,,,121847,5,2021-10-27
622,4;0;2,3;-3;3,4;-2;1,1;-1;2,121850,5,2021-10-27
623,,,,,122113,5,2021-10-27
624,0;-1;1,1;-1;2,-2;0;3,-2;0;1,122116,5,2021-10-27
625,,,,,122392,5,2021-10-27
626,0;1;0,1;-1;-1,0;0;0,0;-2;2,122395,5,2021-10-27
627,,,,,122661,5,2021-10-27
628,2;0;0,0;0;1,-2;0;-1,0;1;2,122664,5,2021-10-27
629,,,,,122933,5,2021-10-27
630,3;0;2,2;0;2,0;0;2,-2;0;0,122941,5,2021-10-27
631,,,,,123205,5,2021-10-27
632,0;-2;0,-1;-1;1,1;-1;0,-1;-1;0,123208,5,2021-10-27
633,,,,,123482,5,2021-10-27
634,0;-2;1,3;-3;1,0;-2;3,2;1;-1,123489,5,2021-10-27
635,,,,,123754,5,2021-10-27
636,5;-2;0,2;-1;2,5;-1;1,1;0;1,123756,5,2021-10-27
637,,,,,124021,5,2021-10-27
638,4;-1;0,3;0;0,2;0;0,2;-3;0,124024,5,2021-10-27
639,,,,,124302,5,2021-10-27
640,2;0;2,0;-1;0,1;-2;2,1;-1;0,124304,5,2021-10-27
641,,,,,124573,5,2021-10-27
642,1;-1;0,0;0;0,-1;0;0,2;-3;1,124576,5,2021-10-27
643,,,,,124846,5,2021-10-27
644,3;-1;0,2;-1;3,0;0;2,0;0;1,124849,5,2021-10-27
645,,,,,125122,5,2021-10-27
646,1;-1;0,1;-3;-1,0;-2;-3,1;-1;-3,125124,5,2021-10-27
647,,,,,125398,5,2021-10-27
648,1;0;-3,1;-1;0,1;0;1,1;-5;2,125400,5,2021-10-27
649,,,,,125665,5,2021-10-27
650,2;0;0,3;-2;1,7;-2;2,3;-2;0,125667,5,2021-10-27
651,,,,,125933,5,2021-10-27
652,3;-1;2,2;-3;0,4;-3;1,4;-1;1,125941,5,2021-10-27
653,,,,,126202,5,2021-10-27
654,6;-1;0,2;-1;1,5;-1;0,5;0;0,126205,5,2021-10-27
655,,,,,126478,5,2021-10-27
656,4;1;1,5;-1;3,8;-3;2,4;-4;1,126486,5,2021-10-27
657,,,,,126761,5,2021-10-27
658,9;-4;0,6;-2;0,5;-1;3,10;0;0,126765,5,2021-10-27
659,,,,,127029,5,2021-10-27
660,5;-2;3,11;0;-1,10;0;0,5;2;1,127031,5,2021-10-27
661,,,,,127303,5,2021-10-27
662,6;-1;3,8;-4;1,13;-5;-1,11;-1;1,127306,5,2021-10-27
663,,,,,127579,5,2021-10-27
664,11;0;2,7;2;2,2;0;3,6;-1;1,127582,5,2021-10-27
665,,,,,127861,5,2021-10-27
666,-6;0;5,-19;0;3,-20;-3;5,-12;-7;-4,127864,5,2021-10-27
667,,,,,128132,5,2021-10-27
668,-1;-3;-6,4;-3;-5,2;-2;-4,1;2;-1,128135,5,2021-10-27
669,,,,,128404,5,2021-10-27
670,0;0;0,2;-3;2,0;-3;3,0;-4;0,128407,5,2021-10-27
671,,,,,128680,5,2021-10-27
672,0;-3;4,4;-2;1,1;-3;1,2;0;0,128684,5,2021-10-27
673,,,,,128959,5,2021-10-27
674,4;-3;1,4;-2;1,2;-4;1,3;-4;3,128962,5,2021-10-27
675,,,,,129231,5,2021-10-27
676,3;-5;1,6;-3;0,3;-3;0,2;-4;3,129234,5,2021-10-27
677,,,,,129503,5,2021-10-27
678,-1;-4;0,1;-4;0,-1;-1;1,-3;-3;1,129510,5,2021-10-27
679,,,,,129781,5,2021-10-27
680,-2;-3;1,0;-3;0,-2;-5;0,0;-5;-1,129784,5,2021-10-27
681,,,,,130055,5,2021-10-27
682,1;-6;-4,2;-4;-5,5;-5;-7,7;-9;-7,130063,5,2021-10-27
683,,,,,130331,5,2021-10-27
684,5;-1;-6,9;0;0,9;0;3,3;5;14,130334,5,2021-10-27
685,,,,,130607,5,2021-10-27
686,-17;27;25,-16;19;35,-3;1;21,0;-16;-10,130609,5,2021-10-27
687,,,,,130882,5,2021-10-27
688,-10;-23;-29,-10;-20;-21,-12;-7;-6,-6;4;-3,130885,5,2021-10-27
689,,,,,131155,5,2021-10-27
690,0;25;-1,0;19;13,0;2;12,-3;-4;1,131159,5,2021-10-27
691,,,,,131428,5,2021-10-27
692,-3;-9;-7,-8;-9;-5,-4;-4;0,-3;-1;0,131430,5,2021-10-27
693,,,,,131695,5,2021-10-27
694,-4;2;2,-1;4;1,-4;1;-1,-3;-3;0,131698,5,2021-10-27
695,,,,,131972,5,2021-10-27
696,-4;-1;-2,-1;0;0,-2;-1;-2,-2;0;3,131974,5,2021-10-27
697,,,,,132246,5,2021-10-27
698,-2;1;-1,-3;1;-2,-4;0;0,-3;3;-3,132249,5,2021-10-27
699,,,,,132527,5,2021-10-27
700,-4;1;2,-5;0;1,-5;1;1,-3;0;3,132530,5,2021-10-27
701,,,,,132812,5,2021-10-27
702,-5;0;1,-5;0;-4,-5;0;-2,-7;1;-3,132815,5,2021-10-27
703,,,,,133084,5,2021-10-27
704,-4;0;0,-4;-1;-1,-5;0;0,-5;0;0,133092,5,2021-10-27
705,,,,,133360,5,2021-10-27
706,-6;2;0,-8;0;-3,-8;2;-2,-7;0;-5,133363,5,2021-10-27
707,,,,,133635,5,2021-10-27
708,-6;1;0,-9;2;-1,-10;1;0,-10;2;0,133643,5,2021-10-27
709,,,,,133912,5,2021-10-27
710,-11;1;-3,-10;0;-4,-12;4;-4,-11;2;0,133915,5,2021-10-27
711,,,,,134185,5,2021-10-27
712,-8;3;-1,-10;2;-3,-10;2;-2,-11;0;-3,134188,5,2021-10-27
713,,,,,134460,5,2021-10-27
714,-11;1;1,-17;4;-2,-15;5;0,-12;2;-2,134463,5,2021-10-27
715,,,,,134732,5,2021-10-27
716,-17;4;-5,-17;4;-4,-17;2;-6,-17;3;-5,134735,5,2021-10-27
717,,,,,135011,5,2021-10-27
718,-17;4;-3,-15;1;-3,-13;1;-3,-15;3;-3,135014,5,2021-10-27
719,,,,,135285,5,2021-10-27
720,-12;-1;0,-12;-1;-3,-15;1;-1,-10;-2;-1,135288,5,2021-10-27
721,,,,,135556,5,2021-10-27
722,-10;1;-2,-10;2;0,-11;-1;0,-9;0;0,135559,5,2021-10-27
723,,,,,135824,5,2021-10-27
724,-7;-2;-1,-10;-1;0,-8;-1;0,-6;-3;0,135827,5,2021-10-27
725,,,,,136101,5,2021-10-27
726,-13;-2;-4,-10;0;-4,-11;0;-4,-13;-3;2,136103,5,2021-10-27
727,,,,,136371,5,2021-10-27
728,-12;-2;-3,-15;-3;-2,-11;-2;0,-11;-1;-1,136374,5,2021-10-27
729,,,,,136642,5,2021-10-27
730,-9;-3;0,-10;-1;-2,-11;-3;-2,-13;-2;0,136644,5,2021-10-27
731,,,,,136906,5,2021-10-27
732,-12;-4;0,-10;-4;-1,-12;-3;-2,-7;-7;-4,136909,5,2021-10-27
733,,,,,137181,5,2021-10-27
734,-11;-6;-1,-13;-5;-4,-13;-3;-3,-15;-6;-4,137184,5,2021-10-27
735,,,,,137457,5,2021-10-27
736,-15;-10;-1,-14;-7;-2,-10;-7;-5,-14;-4;-4,137460,5,2021-10-27
737,,,,,137726,5,2021-10-27
738,-17;-5;-3,-16;-4;-1,-14;-5;-1,-15;-12;0,137734,5,2021-10-27
739,,,,,137995,5,2021-10-27
740,-12;-6;-6,-12;-7;-1,-16;-5;-1,-14;-6;2,137998,5,2021-10-27
741,,,,,138265,5,2021-10-27
742,-14;-7;0,-12;-9;-3,-9;-10;0,-12;-6;-6,138273,5,2021-10-27
743,,,,,138540,5,2021-10-27
744,-11;-9;-5,-13;-7;-2,-8;-6;-4,-9;-7;-5,138543,5,2021-10-27
745,,,,,138811,5,2021-10-27
746,-12;-3;-2,-10;-1;-6,-12;-5;0,-11;-2;-4,138818,5,2021-10-27
747,,,,,139086,5,2021-10-27
748,-9;-1;-1,-14;0;-4,-13;-4;-6,-11;1;-4,139088,5,2021-10-27
749,,,,,139362,5,2021-10-27
750,-16;-3;-2,-15;-1;-6,-14;-4;-3,-13;-3;0,139371,5,2021-10-27
751,,,,,139641,5,2021-10-27
752,-16;3;0,-17;0;-1,-12;-1;0,-15;4;-2,139643,5,2021-10-27
753,,,,,139913,5,2021-10-27
754,-15;1;-3,-15;0;-3,-13;2;-4,-15;4;-4,139916,5,2021-10-27
755,,,,,140188,5,2021-10-27
756,-14;-1;-6,-13;-4;-1,-13;-3;-1,-14;1;-6,140191,5,2021-10-27
757,,,,,140454,5,2021-10-27
758,-12;4;-6,-14;0;-1,-15;0;-1,-13;0;0,140456,5,2021-10-27
759,,,,,140730,5,2021-10-27
760,-15;1;-5,-13;0;-3,-13;2;-1,-13;4;-6,140733,5,2021-10-27
761,,,,,140998,5,2021-10-27
762,-15;1;0,-14;4;-6,-13;5;-4,-12;5;-5,141001,5,2021-10-27
763,,,,,141266,5,2021-10-27
764,-16;4;0,-17;4;-1,-15;2;-2,-12;0;-1,141270,5,2021-10-27
765,,,,,141543,5,2021-10-27
766,-16;1;-4,-12;0;-6,-14;1;-5,-15;-2;-3,141546,5,2021-10-27
767,,,,,141825,5,2021-10-27
768,-17;2;-4,-13;0;-5,-13;4;-5,-15;2;-2,141827,5,2021-10-27
769,,,,,142093,5,2021-10-27
770,-14;1;-4,-16;-3;-1,-12;5;-4,-21;2;0,142096,5,2021-10-27
771,,,,,142368,5,2021-10-27
772,-17;4;-4,-16;2;-3,-13;2;-6,-12;0;-4,142371,5,2021-10-27
773,,,,,142644,5,2021-10-27
774,-14;3;-1,-13;2;-3,-17;-1;0,-14;2;-2,142647,5,2021-10-27
775,,,,,142925,5,2021-10-27
776,-15;0;-2,-13;1;-2,-13;4;-6,-11;-1;-3,142927,5,2021-10-27
777,,,,,143195,5,2021-10-27
778,-13;5;-4,-10;0;1,-10;5;-4,-13;4;-4,143198,5,2021-10-27
779,,,,,143463,5,2021-10-27
780,-11;3;-3,-13;6;-3,-13;3;-7,-15;1;0,143470,5,2021-10-27
781,,,,,143732,5,2021-10-27
782,-12;1;0,-12;3;-3,-11;0;-3,-14;0;-3,143734,5,2021-10-27
783,,,,,144008,5,2021-10-27
784,-13;5;-10,-12;3;-4,-14;4;0,-13;9;-2,144016,5,2021-10-27
785,,,,,144283,5,2021-10-27
786,-11;4;-2,-12;0;-2,-8;3;-7,-10;1;0,144285,5,2021-10-27
787,,,,,144558,5,2021-10-27
788,-11;2;-2,-15;2;-2,-13;4;-7,-9;4;-5,144566,5,2021-10-27
789,,,,,144834,5,2021-10-27
790,-13;2;-6,-11;-1;1,-10;5;-2,-12;0;-3,144837,5,2021-10-27
791,,,,,145110,5,2021-10-27
792,-13;6;0,-15;3;-5,-14;1;2,-13;0;-1,145119,5,2021-10-27
793,,,,,145384,5,2021-10-27
794,-16;6;-4,-16;4;-3,-16;4;-4,-16;1;0,145387,5,2021-10-27
795,,,,,145659,5,2021-10-27
796,-12;6;-7,-14;5;0,-9;2;-6,-4;2;-8,145662,5,2021-10-27
797,,,,,145934,5,2021-10-27
798,-10;0;3,-9;2;-2,-4;0;-2,-7;0;0,145937,5,2021-10-27
799,,,,,146203,5,2021-10-27
800,-6;0;1,-7;4;-1,-8;2;1,-3;6;-7,146205,5,2021-10-27
801,,,,,146480,5,2021-10-27
802,-6;4;-6,-4;3;0,-1;1;0,0;7;0,146483,5,2021-10-27
803,,,,,146748,5,2021-10-27
804,-2;6;0,-2;6;-3,-4;2;1,-5;0;-1,146751,5,2021-10-27
805,,,,,147031,5,2021-10-27
806,-3;5;-1,-2;8;-3,-6;0;-4,-3;2;-6,147034,5,2021-10-27
807,,,,,147298,5,2021-10-27
808,-1;0;-1,-2;5;1,-3;2;0,-1;3;1,147301,5,2021-10-27
809,,,,,147573,5,2021-10-27
810,-2;4;-6,-1;6;-6,0;-2;0,-3;0;-3,147576,5,2021-10-27
811,,,,,147843,5,2021-10-27
812,1;-4;-1,-1;-2;-1,0;2;-3,0;0;1,147846,5,2021-10-27
813,,,,,148112,5,2021-10-27
814,1;0;-2,-2;1;0,-1;3;-5,1;3;0,148119,5,2021-10-27
815,,,,,148386,5,2021-10-27
816,-1;0;2,-1;-3;3,0;1;3,2;-3;2,148389,5,2021-10-27
817,,,,,148662,5,2021-10-27
818,4;-2;-2,3;0;-4,1;-1;4,4;1;-6,148670,5,2021-10-27
819,,,,,148936,5,2021-10-27
820,4;0;0,6;2;-2,5;-2;0,7;0;1,148939,5,2021-10-27
821,,,,,149207,5,2021-10-27
822,3;0;5,13;-1;1,12;0;2,12;2;0,149214,5,2021-10-27
823,,,,,149475,5,2021-10-27
824,12;0;0,13;-3;3,9;0;7,11;2;0,149477,5,2021-10-27
825,,,,,149744,5,2021-10-27
826,12;1;1,11;-2;7,9;-1;0,6;-1;-2,149747,5,2021-10-27
827,,,,,150021,5,2021-10-27
828,11;0;4,15;0;0,17;4;5,11;1;-1,150024,5,2021-10-27
829,,,,,150291,5,2021-10-27
830,12;0;3,14;-2;2,12;0;0,15;4;6,150293,5,2021-10-27
831,,,,,150563,5,2021-10-27
832,13;-1;1,9;-3;4,15;-4;2,14;-2;0,150566,5,2021-10-27
833,,,,,150833,5,2021-10-27
834,11;3;4,10;-2;1,9;0;0,13;-1;6,150836,5,2021-10-27
835,,,,,151107,5,2021-10-27
836,13;-3;8,13;0;5,14;-5;5,18;-1;-2,151110,5,2021-10-27
837,,,,,151376,5,2021-10-27
838,12;-1;1,13;-3;3,15;-3;0,11;-1;1,151379,5,2021-10-27
839,,,,,151651,5,2021-10-27
840,13;0;4,16;-3;6,13;2;5,16;0;1,151654,5,2021-10-27
841,,,,,151921,5,2021-10-27
842,18;-3;3,17;-1;3,19;-4;2,15;-2;5,151924,5,2021-10-27
843,,,,,152190,5,2021-10-27
844,15;-1;3,12;1;3,13;-3;0,14;-3;3,152200,5,2021-10-27
845,,,,,152466,5,2021-10-27
846,14;-2;3,14;-4;6,15;1;6,12;2;5,152468,5,2021-10-27
847,,,,,152734,5,2021-10-27
848,15;0;0,15;-4;2,16;-2;3,15;0;0,152742,5,2021-10-27
849,,,,,153004,5,2021-10-27
850,16;0;3,16;0;1,16;1;1,14;-3;0,153007,5,2021-10-27
851,,,,,153279,5,2021-10-27
852,12;-2;2,13;0;3,12;0;1,8;0;2,153282,5,2021-10-27
853,,,,,153554,5,2021-10-27
854,6;-1;3,8;-2;2,5;-1;-1,7;0;1,153558,5,2021-10-27
855,,,,,153824,5,2021-10-27
856,5;-2;0,5;-2;1,5;0;-1,6;-1;-3,153826,5,2021-10-27
857,,,,,154101,5,2021-10-27
858,5;-2;3,8;-3;3,7;-2;1,9;-1;0,154104,5,2021-10-27
859,,,,,154370,5,2021-10-27
860,7;-2;0,9;0;2,9;0;0,9;0;2,154373,5,2021-10-27
861,,,,,154648,5,2021-10-27
862,9;-1;5,9;0;3,9;0;3,10;-1;0,154651,5,2021-10-27
863,,,,,154918,5,2021-10-27
864,11;-1;4,11;0;2,10;-1;4,12;0;3,154921,5,2021-10-27
865,,,,,155193,5,2021-10-27
866,7;0;3,8;-1;0,7;-2;0,7;-1;0,155201,5,2021-10-27
867,,,,,155469,5,2021-10-27
868,8;-3;0,6;-3;2,7;0;3,6;-2;3,155472,5,2021-10-27
869,,,,,155744,5,2021-10-27
870,5;0;1,6;0;1,5;0;0,6;0;0,155752,5,2021-10-27
871,,,,,156019,5,2021-10-27
872,6;-2;3,1;-1;0,-1;-1;2,-4;-1;0,156022,5,2021-10-27
873,,,,,156295,5,2021-10-27
874,-2;-3;-2,-2;-4;-1,-5;-6;-1,0;-3;-2,156297,5,2021-10-27
875,,,,,156569,5,2021-10-27
876,-1;-9;0,0;-5;0,-1;-7;0,-4;-6;-1,156572,5,2021-10-27
877,,,,,156845,5,2021-10-27
878,-1;-8;-2,-4;-12;1,-6;-9;-3,-5;-11;-2,156848,5,2021-10-27
879,,,,,157120,5,2021-10-27
880,-7;-8;-3,-9;-8;0,-7;-5;0,-6;-8;9,157123,5,2021-10-27
881,,,,,157395,5,2021-10-27
882,-9;-18;2,-6;-22;-8,-11;-18;-9,3;-35;-6,157399,5,2021-10-27
883,,,,,157670,5,2021-10-27
884,-5;-30;0,-6;-27;7,-12;-13;6,-9;-14;11,157673,5,2021-10-27
885,,,,,157933,5,2021-10-27
886,-8;-15;9,-9;-15;5,-2;-26;-2,-3;-27;0,157936,5,2021-10-27
887,,,,,158210,5,2021-10-27
888,-2;-22;-7,-5;-24;-8,0;-24;-4,-4;-29;-1,158212,5,2021-10-27
889,,,,,158484,5,2021-10-27
890,0;-28;-7,-5;-28;0,-7;-29;5,-5;-28;0,158487,5,2021-10-27
891,,,,,158764,5,2021-10-27
892,0;-30;2,-6;-23;1,-5;-25;0,-10;-30;-3,158767,5,2021-10-27
893,,,,,159034,5,2021-10-27
894,-9;-27;-2,-8;-31;-4,-7;-27;-2,-10;-25;-1,159037,5,2021-10-27
895,,,,,159325,5,2021-10-27
896,-14;-17;0,-13;-18;-1,-19;-12;-3,-15;-12;-2,159328,5,2021-10-27
897,,,,,159599,5,2021-10-27
898,-16;-10;-3,-15;-6;-1,-16;-6;-5,-18;-11;1,159602,5,2021-10-27
899,,,,,159872,5,2021-10-27
900,-18;-7;-5,-18;0;-7,-20;0;-6,-20;-4;-4,159875,5,2021-10-27
901,,,,,160136,5,2021-10-27
902,-16;-2;-6,-24;-7;2,-22;-8;0,-21;-8;-1,160138,5,2021-10-27
903,,,,,160406,5,2021-10-27
904,-21;-8;-4,-18;-13;-4,-19;-12;-5,-13;-12;-4,160415,5,2021-10-27
905,,,,,160687,5,2021-10-27
906,-19;-9;-4,-18;-5;-3,-20;-6;-5,-20;0;-6,160689,5,2021-10-27
907,,,,,160961,5,2021-10-27
908,-23;-3;-3,-24;1;-7,-19;-2;0,-19;-1;-6,160968,5,2021-10-27
909,,,,,161236,5,2021-10-27
910,-17;0;-2,-22;0;-3,-17;1;-5,-18;-2;-8,161240,5,2021-10-27
911,,,,,161511,5,2021-10-27
912,-20;-1;0,-23;-4;1,-20;0;-3,-20;-1;-1,161520,5,2021-10-27
913,,,,,161792,5,2021-10-27
914,-16;-4;-3,-17;0;-2,-18;3;-11,-19;-3;-5,161794,5,2021-10-27
915,,,,,162062,5,2021-10-27
916,-18;-4;-7,-18;-1;-1,-18;0;-2,-18;-4;0,162070,5,2021-10-27
917,,,,,162339,5,2021-10-27
918,-17;-2;-3,-17;2;-7,-17;0;-1,-15;-3;-9,162342,5,2021-10-27
919,,,,,162607,5,2021-10-27
920,-16;-6;0,-20;2;5,-18;12;-15,-17;6;11,162609,5,2021-10-27
921,,,,,162882,5,2021-10-27
922,-10;-6;-4,-15;-1;-1,-14;0;-2,-15;-5;-2,162885,5,2021-10-27
923,,,,,163160,5,2021-10-27
924,-13;-3;4,-10;0;1,-13;3;-3,-12;-1;-1,163162,5,2021-10-27
925,,,,,163439,5,2021-10-27
926,-11;0;2,-14;4;-4,-9;-2;3,-16;1;0,163442,5,2021-10-27
927,,,,,163712,5,2021-10-27
928,-13;0;-3,-15;3;-3,-18;3;-1,-21;-3;-2,163714,5,2021-10-27
929,,,,,163990,5,2021-10-27
