,index,acc1,acc2,acc3,acc4,duration
2368,372997,-1;0;0,0;0;-1,0;0;0,0;0;0,372997
2369,373271,,,,,373271
2370,373274,0;0;0,0;0;0,0;0;1,0;0;0,373274
2371,373540,,,,,373540
2372,373543,0;0;0,0;1;1,0;0;0,-1;0;0,373543
2373,373815,,,,,373815
2374,373817,0;0;0,0;0;-1,1;0;-1,0;1;0,373817
2375,374092,,,,,374092
2376,374095,1;0;0,1;0;-1,0;0;0,0;0;0,374095
2377,374365,,,,,374365
2378,374373,0;-1;0,0;0;0,0;0;0,0;1;0,374373
2379,374640,,,,,374640
2380,374643,0;0;0,0;0;1,0;0;1,1;0;1,374643
2381,374912,,,,,374912
2382,374919,0;0;0,0;1;0,-1;0;1,0;0;1,374919
2383,375192,,,,,375192
2384,375195,0;0;0,1;1;0,0;0;0,0;0;3,375195
2385,375459,,,,,375459
2386,375462,0;0;0,-1;0;0,0;0;1,0;0;0,375462
2387,375731,,,,,375731
2388,375733,1;0;1,0;0;0,0;0;0,0;0;0,375733
2389,376003,,,,,376003
2390,376006,0;0;1,0;0;0,0;0;0,-1;0;0,376006
2391,376270,,,,,376270
2392,376273,0;0;0,1;1;0,0;0;0,0;0;0,376273
2393,376541,,,,,376541
2394,376544,1;0;0,0;0;0,0;0;0,0;0;0,376544
2395,376804,,,,,376804
2396,376813,0;0;1,0;0;0,0;0;0,1;0;-1,376813
2397,377073,,,,,377073
2398,377076,0;0;1,0;0;0,-1;0;1,0;0;0,377076
2399,377336,,,,,377336
2400,377344,1;0;0,0;0;-1,0;1;0,0;0;0,377344
2401,377606,,,,,377606
2402,377608,0;1;1,0;0;0,0;0;0,0;0;1,377608
2403,377868,,,,,377868
2404,377871,0;0;0,0;0;0,0;0;1,0;0;1,377871
2405,378143,,,,,378143
2406,378146,0;0;0,1;0;0,0;0;0,1;0;0,378146
2407,378406,,,,,378406
2408,378409,0;0;0,0;1;-1,0;0;0,1;0;0,378409
2409,378680,,,,,378680
2410,378682,0;0;0,0;0;0,0;0;0,-1;0;0,378682
2411,378944,,,,,378944
2412,378947,0;0;0,0;-1;-1,0;0;0,0;1;0,378947
2413,379207,,,,,379207
2414,379215,1;0;1,0;0;0,0;0;0,0;0;1,379215
2415,379476,,,,,379476
2416,379479,0;0;1,1;0;-1,0;0;0,0;1;1,379479
2417,379745,,,,,379745
2418,379753,0;0;0,0;0;0,-1;0;0,0;0;0,379753
2419,380014,,,,,380014
2420,380017,0;0;-1,0;0;2,0;0;0,0;0;0,380017
2421,380283,,,,,380283
2422,380285,0;0;0,0;0;0,0;0;1,0;0;0,380285
2423,380558,,,,,380558
2424,380561,0;0;0,0;0;0,0;-1;1,0;0;0,380561
2425,380821,,,,,380821
2426,380824,0;0;0,1;1;0,0;1;0,1;0;0,380824
2427,381094,,,,,381094
2428,381097,0;0;0,-1;1;0,1;0;1,0;0;1,381097
2429,381359,,,,,381359
2430,381362,0;1;0,-1;0;0,0;0;0,0;0;0,381362
2431,381628,,,,,381628
2432,381636,0;1;0,1;0;0,0;0;0,0;0;0,381636
2433,381897,,,,,381897
2434,381899,-1;0;0,0;0;0,0;0;0,-1;0;1,381899
2435,382160,,,,,382160
2436,382162,0;0;0,0;0;0,0;0;1,0;1;-1,382162
2437,382435,,,,,382435
2438,382438,1;0;0,0;0;1,0;0;0,1;0;1,382438
2439,382698,,,,,382698
2440,382701,1;0;0,0;0;0,0;0;0,0;-1;0,382701
2441,382972,,,,,382972
2442,382976,0;0;0,0;0;1,0;0;1,0;0;1,382976
2443,383236,,,,,383236
2444,383239,0;0;0,2;0;0,0;1;0,0;0;0,383239
2445,383509,,,,,383509
2446,383512,0;0;1,0;0;0,0;0;0,1;0;1,383512
2447,383774,,,,,383774
2448,383776,0;0;0,0;0;2,0;0;0,0;0;1,383776
2449,384043,,,,,384043
2450,384052,1;0;0,0;1;1,-1;0;1,1;1;0,384052
2451,384312,,,,,384312
2452,384315,1;0;1,0;0;0,0;0;1,0;0;0,384315
2453,384581,,,,,384581
2454,384583,0;0;1,0;0;0,0;0;0,0;0;0,384583
2455,384849,,,,,384849
2456,384852,0;0;0,0;0;0,1;1;1,0;0;0,384852
2457,385113,,,,,385113
2458,385116,0;0;0,0;0;0,0;1;-1,0;0;0,385116
2459,385388,,,,,385388
2460,385391,0;0;0,0;0;1,0;0;1,1;0;1,385391
2461,385651,,,,,385651
2462,385653,0;0;0,0;1;0,1;1;1,0;0;0,385653
2463,392070,,,,,392070
2464,392077,0;0;1,0;0;0,0;0;0,0;1;2,392077
2465,392340,,,,,392340
2466,392342,0;0;0,0;0;0,0;0;1,1;0;0,392342
2467,392614,,,,,392614
2468,392617,0;0;-1,0;0;0,0;0;-1,0;0;-1,392617
2469,392890,,,,,392890
2470,392893,-1;0;0,0;0;0,0;0;0,0;0;0,392893
2471,393158,,,,,393158
2472,393161,1;0;0,0;0;1,0;0;0,0;0;0,393161
2473,393423,,,,,393423
2474,393426,0;0;0,1;0;0,0;0;1,0;0;0,393426
2475,393697,,,,,393697
2476,393700,0;0;0,0;-1;0,0;0;0,-1;0;0,393700
2477,393965,,,,,393965
2478,393968,0;0;1,0;0;0,-1;0;-1,0;0;1,393968
2479,394234,,,,,394234
2480,394237,0;0;2,0;0;2,0;0;1,0;0;0,394237
2481,394498,,,,,394498
2482,394505,0;1;1,0;0;0,0;0;0,-1;0;0,394505
2483,394773,,,,,394773
2484,394775,1;0;0,1;0;-1,0;0;0,0;0;0,394775
2485,395035,,,,,395035
2486,395038,1;0;0,0;0;0,0;0;0,0;1;-2,395038
2487,395311,,,,,395311
2488,395314,0;0;0,0;1;0,0;0;0,0;0;0,395314
2489,395574,,,,,395574
2490,395577,1;0;1,1;0;0,1;0;2,-1;0;0,395577
2491,395837,,,,,395837
2492,395839,0;1;-2,0;1;1,0;0;0,0;0;0,395839
2493,396099,,,,,396099
2494,396102,0;2;0,0;0;0,0;0;0,0;1;0,396102
2495,396375,,,,,396375
2496,396383,0;0;0,0;1;0,0;0;0,-1;0;0,396383
2497,396647,,,,,396647
2498,396649,-1;0;0,0;0;0,0;0;0,0;0;-1,396649
2499,396912,,,,,396912
2500,396920,1;0;0,2;1;0,0;0;3,0;0;0,396920
2501,397188,,,,,397188
2502,397191,-1;0;2,0;0;0,0;1;1,0;0;0,397191
2503,397463,,,,,397463
2504,397466,0;0;1,0;0;-2,0;0;2,0;0;-1,397466
2505,397739,,,,,397739
2506,397742,0;0;-1,0;0;0,0;1;0,0;0;0,397742
2507,398014,,,,,398014
2508,398016,0;0;0,0;0;-1,1;1;-2,1;1;-1,398016
2509,398276,,,,,398276
2510,398279,0;0;0,1;0;0,1;0;1,0;1;0,398279
2511,398539,,,,,398539
2512,398542,0;1;-1,0;1;0,0;1;0,0;1;0,398542
2513,398815,,,,,398815
2514,398823,0;1;0,0;0;0,0;0;0,0;1;-1,398823
2515,399089,,,,,399089
2516,399092,0;0;-1,0;0;0,0;0;-1,0;1;0,399092
2517,399352,,,,,399352
2518,399360,0;2;0,0;0;0,0;0;0,0;0;0,399360
2519,399628,,,,,399628
2520,399630,1;0;1,0;0;0,1;1;0,0;0;0,399630
2521,399896,,,,,399896
2522,399899,0;0;0,0;1;0,0;0;0,0;0;-1,399899
2523,400173,,,,,400173
2524,400176,0;0;1,0;0;1,0;0;1,0;0;0,400176
2525,400441,,,,,400441
2526,400443,0;0;0,0;0;1,0;0;0,0;0;0,400443
2527,400715,,,,,400715
2528,400717,0;1;0,0;0;0,1;0;0,0;0;1,400717
2529,400979,,,,,400979
2530,400983,0;0;0,0;0;0,0;0;3,0;0;0,400983
2531,401254,,,,,401254
2532,401263,0;0;0,0;0;2,0;0;0,0;1;0,401263
2533,401529,,,,,401529
2534,401532,0;0;0,0;0;0,0;0;0,1;0;-1,401532
2535,401794,,,,,401794
2536,401801,0;0;0,0;0;1,0;1;0,0;1;0,401801
2537,402067,,,,,402067
2538,402070,0;2;0,0;0;0,0;0;0,0;0;0,402070
2539,402338,,,,,402338
2540,402341,0;0;0,0;0;0,0;0;0,0;0;0,402341
2541,402614,,,,,402614
2542,402616,0;0;1,0;0;0,0;0;-1,0;0;1,402616
2543,402883,,,,,402883
2544,402886,0;0;3,1;0;0,1;0;1,0;0;0,402886
2545,403161,,,,,403161
2546,403164,0;0;0,0;1;0,0;1;0,0;0;2,403164
2547,403432,,,,,403432
2548,403435,0;1;0,0;0;0,0;-1;0,0;1;-1,403435
2549,403700,,,,,403700
2550,403708,0;0;0,0;0;0,0;0;0,0;0;0,403708
2551,403976,,,,,403976
2552,403978,0;0;1,0;0;0,0;0;0,0;0;0,403978
2553,404240,,,,,404240
2554,404243,1;0;0,-1;-1;0,-1;1;0,1;0;0,404243
2555,404514,,,,,404514
2556,404517,0;0;1,0;0;0,0;0;1,1;0;0,404517
2557,404784,,,,,404784
2558,404786,0;0;1,1;0;0,0;0;0,0;0;0,404786
2559,405058,,,,,405058
2560,405061,0;0;1,0;0;0,0;1;0,0;0;0,405061
2561,405334,,,,,405334
2562,405336,0;0;0,0;0;0,0;0;0,0;0;0,405336
2563,405601,,,,,405601
2564,405604,0;1;0,0;0;1,1;0;2,0;0;0,405604
2565,405872,,,,,405872
2566,405875,0;0;0,0;0;0,1;0;0,0;0;0,405875
2567,406146,,,,,406146
2568,406154,1;0;0,0;0;-1,0;0;0,0;0;0,406154
2569,406415,,,,,406415
2570,406418,0;0;0,0;0;-1,0;0;0,0;0;2,406418
2571,406684,,,,,406684
2572,406687,1;0;0,0;0;-1,0;0;0,0;0;0,406687
2573,406953,,,,,406953
2574,406956,0;0;0,0;0;0,0;0;-1,0;0;0,406956
2575,407216,,,,,407216
2576,407219,0;0;0,0;0;0,0;0;0,0;0;1,407219
2577,407485,,,,,407485
2578,407488,0;0;0,0;0;-1,0;0;1,0;0;0,407488
2579,407748,,,,,407748
2580,407751,0;0;-1,0;0;0,0;1;0,0;1;0,407751
2581,408011,,,,,408011
2582,408018,0;0;1,1;0;0,0;0;0,0;0;0,408018
2583,408281,,,,,408281
2584,408283,0;0;0,0;0;0,1;0;2,0;0;1,408283
2585,408549,,,,,408549
2586,408557,0;0;3,0;0;0,0;0;0,0;0;-1,408557
2587,408818,,,,,408818
2588,408821,1;0;0,0;0;2,1;0;0,0;0;-1,408821
2589,409088,,,,,409088
2590,409090,0;1;0,0;0;0,0;0;1,0;0;2,409090
2591,409362,,,,,409362
2592,409365,0;0;-1,0;0;0,0;-1;0,-1;0;-1,409365
2593,409625,,,,,409625
2594,409628,2;1;0,0;0;1,0;0;0,0;0;0,409628
2595,409913,,,,,409913
2596,409916,0;1;-1,0;0;1,0;0;0,0;-1;0,409916
2597,410181,,,,,410181
2598,410184,0;0;0,0;0;0,0;0;0,0;0;0,410184
2599,410444,,,,,410444
2600,410452,0;0;0,0;0;0,0;0;-1,0;0;0,410452
2601,410713,,,,,410713
2602,410716,0;0;1,0;0;0,0;0;0,0;0;0,410716
2603,410976,,,,,410976
2604,410985,-1;0;-1,0;0;1,0;0;0,0;0;0,410985
2605,411245,,,,,411245
2606,411248,0;0;1,0;0;0,0;0;0,0;0;2,411248
2607,411508,,,,,411508
2608,411511,0;1;0,0;0;0,0;1;0,0;1;1,411511
2609,411783,,,,,411783
2610,411786,0;0;-1,0;0;0,0;0;1,0;-1;0,411786
2611,412046,,,,,412046
2612,412049,0;0;0,1;0;0,0;0;1,0;1;0,412049
2613,412314,,,,,412314
2614,412317,0;1;1,0;0;0,0;0;0,0;0;0,412317
2615,412578,,,,,412578
2616,412580,0;1;0,0;0;0,0;0;-1,0;0;0,412580
2617,412839,,,,,412839
2618,412848,0;0;-1,0;0;0,-1;0;0,0;0;0,412848
2619,413109,,,,,413109
2620,413112,0;0;0,0;0;0,1;0;0,0;0;1,413112
2621,413372,,,,,413372
2622,413381,0;0;0,0;0;-1,0;0;-1,0;0;0,413381
2623,413641,,,,,413641
2624,413643,1;0;1,0;0;1,0;0;0,0;0;-1,413643
2625,413904,,,,,413904
2626,413906,0;0;0,0;0;0,0;0;0,0;1;0,413906
2627,414173,,,,,414173
2628,414176,0;0;0,0;0;0,0;0;0,0;0;0,414176
2629,414436,,,,,414436
2630,414439,0;0;0,0;0;1,0;0;0,-1;0;0,414439
2631,414729,,,,,414729
2632,414732,-1;0;0,0;0;0,0;0;0,0;0;0,414732
2633,414993,,,,,414993
2634,414996,0;0;1,0;0;2,0;0;0,0;1;-1,414996
2635,415262,,,,,415262
2636,415269,0;1;0,1;0;0,0;1;0,0;0;0,415269
2637,415531,,,,,415531
2638,415534,0;0;0,0;0;0,0;0;0,0;0;-1,415534
2639,415944,,,,,415944
2640,415946,0;0;2,0;0;0,0;0;0,-1;1;1,415946
