,index,acc1,acc2,acc3,acc4,duration,utcdate
446,96946,4;-5;0,5;-3;1,4;-4;1,3;-1;2,96946,2021-11-24
447,97218,,,,,97218,2021-11-24
448,97221,3;-3;1,4;-2;2,3;-5;0,4;-4;0,97221,2021-11-24
449,97489,,,,,97489,2021-11-24
450,97492,3;-3;0,5;-3;0,3;-3;1,4;-2;1,97492,2021-11-24
451,97763,,,,,97763,2021-11-24
452,97765,4;-3;2,4;-1;1,4;-5;1,4;-1;0,97765,2021-11-24
453,98038,,,,,98038,2021-11-24
454,98041,5;-5;0,3;-3;0,4;-1;1,3;-5;1,98041,2021-11-24
455,98310,,,,,98310,2021-11-24
456,98318,4;-2;0,3;-4;3,4;-3;2,5;-3;1,98318,2021-11-24
457,98589,,,,,98589,2021-11-24
458,98592,4;-2;0,4;-4;0,4;-3;0,4;-3;0,98592,2021-11-24
459,98859,,,,,98859,2021-11-24
460,98862,4;-4;0,5;-3;0,3;-3;0,4;-5;2,98862,2021-11-24
461,99138,,,,,99138,2021-11-24
462,99141,3;-3;1,4;-4;1,5;-6;2,4;-2;0,99141,2021-11-24
463,99410,,,,,99410,2021-11-24
464,99414,3;-4;-1,4;-3;0,6;-3;0,3;-3;2,99414,2021-11-24
465,99683,,,,,99683,2021-11-24
466,99685,4;-3;1,4;-4;2,3;-4;0,3;-4;1,99685,2021-11-24
467,99951,,,,,99951,2021-11-24
468,99954,3;-3;1,4;-4;0,4;-1;1,5;-4;0,99954,2021-11-24
469,100228,,,,,100228,2021-11-24
470,100235,4;-3;3,4;-3;1,4;-2;0,3;-5;0,100235,2021-11-24
471,100502,,,,,100502,2021-11-24
472,100505,3;-4;1,5;-2;1,3;-5;1,3;-4;3,100505,2021-11-24
473,100765,,,,,100765,2021-11-24
474,100774,4;-3;0,2;-3;1,5;-4;1,4;-4;1,100774,2021-11-24
475,101041,,,,,101041,2021-11-24
476,101043,4;-1;0,3;-4;-1,3;-3;1,3;-4;0,101043,2021-11-24
477,101304,,,,,101304,2021-11-24
478,101306,5;-3;1,4;-3;1,4;-2;0,3;-6;0,101306,2021-11-24
479,101578,,,,,101578,2021-11-24
480,101581,4;-5;1,3;-4;0,4;-4;1,3;-2;1,101581,2021-11-24
481,101841,,,,,101841,2021-11-24
482,101844,5;-5;1,5;-3;1,3;-5;0,3;-3;0,101844,2021-11-24
483,102122,,,,,102122,2021-11-24
484,102125,4;-4;1,3;-3;2,3;-2;2,5;-5;0,102125,2021-11-24
485,102392,,,,,102392,2021-11-24
486,102395,3;-4;2,5;-3;0,5;-4;0,3;-3;1,102395,2021-11-24
487,102665,,,,,102665,2021-11-24
488,102668,4;-2;0,3;-5;0,4;-4;1,3;-4;1,102668,2021-11-24
489,102930,,,,,102930,2021-11-24
490,102933,4;-5;1,3;-2;1,3;-2;0,3;-5;0,102933,2021-11-24
491,103205,,,,,103205,2021-11-24
492,103214,5;-5;1,5;-2;1,3;-3;0,3;-4;2,103214,2021-11-24
493,103480,,,,,103480,2021-11-24
494,103483,3;-3;0,3;-4;0,2;-2;0,3;-4;2,103483,2021-11-24
495,103756,,,,,103756,2021-11-24
496,103763,4;-3;2,3;-3;0,2;-4;1,4;-3;0,103763,2021-11-24
497,104032,,,,,104032,2021-11-24
498,104034,5;-3;0,3;-4;2,4;-2;2,4;-5;-1,104034,2021-11-24
499,104300,,,,,104300,2021-11-24
500,104303,4;-5;-1,6;-4;0,5;-3;1,4;-4;3,104303,2021-11-24
501,104582,,,,,104582,2021-11-24
502,104584,3;-6;3,3;-3;2,3;-5;0,4;-4;0,104584,2021-11-24
503,104856,,,,,104856,2021-11-24
504,104859,4;-2;0,5;-4;0,3;-3;3,4;-5;0,104859,2021-11-24
505,105127,,,,,105127,2021-11-24
506,105131,5;-2;2,4;-2;0,3;-4;2,4;-3;2,105131,2021-11-24
507,105395,,,,,105395,2021-11-24
508,105397,4;-2;3,3;-5;1,4;-5;0,4;0;1,105397,2021-11-24
509,105663,,,,,105663,2021-11-24
510,105666,3;-4;3,3;-2;2,3;-4;0,2;-3;1,105666,2021-11-24
511,105932,,,,,105932,2021-11-24
512,105935,4;-2;1,4;-6;1,4;-1;2,4;-3;1,105935,2021-11-24
513,106219,,,,,106219,2021-11-24
514,106226,2;-6;1,3;-3;2,5;-4;0,4;-4;0,106226,2021-11-24
515,106498,,,,,106498,2021-11-24
516,106500,5;-3;1,4;-2;1,3;-2;2,3;-5;2,106500,2021-11-24
517,106769,,,,,106769,2021-11-24
518,106778,3;-2;-1,3;-6;0,5;-3;2,4;-3;3,106778,2021-11-24
519,107049,,,,,107049,2021-11-24
520,107053,2;-4;2,2;-1;2,4;-4;0,4;-4;3,107053,2021-11-24
521,107318,,,,,107318,2021-11-24
522,107321,5;-2;0,3;-5;0,3;0;2,4;-5;0,107321,2021-11-24
523,107598,,,,,107598,2021-11-24
524,107601,4;-3;0,4;-4;1,1;-4;2,3;-1;3,107601,2021-11-24
525,107869,,,,,107869,2021-11-24
526,107872,3;-6;2,3;-4;0,4;-3;1,4;-4;0,107872,2021-11-24
527,108142,,,,,108142,2021-11-24
528,108145,4;-3;1,4;-5;0,4;-1;1,3;-5;1,108145,2021-11-24
529,108419,,,,,108419,2021-11-24
530,108421,4;-3;0,4;-4;0,4;-5;2,3;-1;0,108421,2021-11-24
531,108692,,,,,108692,2021-11-24
532,108694,4;-4;3,4;-1;2,5;-3;0,4;-4;1,108694,2021-11-24
533,108960,,,,,108960,2021-11-24
534,108963,5;-3;1,3;-3;0,4;-5;0,3;-5;1,108963,2021-11-24
535,109223,,,,,109223,2021-11-24
536,109232,5;-2;0,2;-4;2,2;-3;1,4;-3;1,109232,2021-11-24
537,109493,,,,,109493,2021-11-24
538,109496,3;-2;0,5;-5;1,3;-2;3,4;-5;0,109496,2021-11-24
539,109761,,,,,109761,2021-11-24
540,109768,3;-2;1,5;-4;0,4;-4;1,4;-3;2,109768,2021-11-24
541,110038,,,,,110038,2021-11-24
542,110040,4;-4;4,3;-5;1,4;-2;1,4;-2;1,110040,2021-11-24
543,110299,,,,,110299,2021-11-24
544,110302,3;-5;1,3;-1;1,2;-3;0,3;-5;0,110302,2021-11-24
545,110575,,,,,110575,2021-11-24
546,110578,3;-3;0,5;-3;0,3;-3;1,4;-4;0,110578,2021-11-24
547,110844,,,,,110844,2021-11-24
548,110846,3;-2;2,4;-2;1,3;-4;2,4;-4;0,110846,2021-11-24
549,111121,,,,,111121,2021-11-24
550,111124,4;-4;2,4;-1;1,3;-4;0,3;-3;1,111124,2021-11-24
551,111388,,,,,111388,2021-11-24
552,111391,4;-3;-1,4;-4;3,3;-3;2,4;-4;-1,111391,2021-11-24
553,111663,,,,,111663,2021-11-24
554,111666,4;-3;2,5;-2;0,4;-3;1,3;-4;0,111666,2021-11-24
555,111927,,,,,111927,2021-11-24
556,111930,4;-2;0,2;-3;-1,4;-4;2,2;-1;4,111930,2021-11-24
557,112198,,,,,112198,2021-11-24
558,112205,4;-3;2,3;-3;1,3;-2;3,5;-5;0,112205,2021-11-24
559,112477,,,,,112477,2021-11-24
560,112480,4;-5;0,5;-3;0,3;-4;1,3;-3;0,112480,2021-11-24
561,112750,,,,,112750,2021-11-24
562,112758,3;-5;2,6;-4;1,4;-3;0,3;-2;2,112758,2021-11-24
563,113022,,,,,113022,2021-11-24
564,113025,3;-5;2,3;-1;2,3;-5;2,4;-4;0,113025,2021-11-24
565,113290,,,,,113290,2021-11-24
566,113293,3;-2;2,4;-4;2,4;-3;0,4;-5;1,113293,2021-11-24
567,113568,,,,,113568,2021-11-24
568,113570,4;-4;0,5;-5;-1,3;-2;1,3;-1;4,113570,2021-11-24
569,113841,,,,,113841,2021-11-24
570,113844,3;-5;1,2;-2;1,4;-4;2,3;-1;3,113844,2021-11-24
571,114134,,,,,114134,2021-11-24
572,114137,3;-4;2,3;-4;0,4;-3;2,3;-3;2,114137,2021-11-24
573,114400,,,,,114400,2021-11-24
574,114403,4;-4;0,3;-5;1,4;-3;0,4;-4;2,114403,2021-11-24
575,114671,,,,,114671,2021-11-24
576,114674,5;-2;1,2;-6;4,3;-3;1,5;-5;0,114674,2021-11-24
577,114941,,,,,114941,2021-11-24
578,114945,2;-5;2,5;-4;1,3;-3;1,4;-3;2,114945,2021-11-24
579,115217,,,,,115217,2021-11-24
580,115225,4;-5;0,5;-1;2,3;-6;0,1;-5;2,115225,2021-11-24
581,115492,,,,,115492,2021-11-24
582,115494,3;-3;1,3;-4;2,3;-3;2,5;-5;0,115494,2021-11-24
583,115761,,,,,115761,2021-11-24
584,115768,4;-5;2,4;-5;0,5;-5;0,4;-3;1,115768,2021-11-24
585,116030,,,,,116030,2021-11-24
586,116033,2;-2;1,4;-4;1,3;-3;2,4;-4;1,116033,2021-11-24
587,116293,,,,,116293,2021-11-24
588,116295,3;-2;2,3;-3;0,4;-2;1,3;-3;1,116295,2021-11-24
589,116643,,,,,116643,2021-11-24
590,116646,3;-6;0,2;-3;2,4;-3;1,4;-3;2,116646,2021-11-24
591,116907,,,,,116907,2021-11-24
592,116910,2;-3;3,3;-1;2,4;-3;2,2;-4;1,116910,2021-11-24
593,117194,,,,,117194,2021-11-24
594,117196,4;-1;2,5;-5;0,5;-3;0,5;-4;1,117196,2021-11-24
595,117469,,,,,117469,2021-11-24
596,117472,3;-5;2,3;-2;0,4;-3;0,4;-5;1,117472,2021-11-24
597,117737,,,,,117737,2021-11-24
598,117740,5;-3;0,4;-2;2,3;-4;0,3;-2;2,117740,2021-11-24
599,118001,,,,,118001,2021-11-24
600,118003,4;-2;0,4;-5;1,5;-3;2,3;-4;1,118003,2021-11-24
601,118277,,,,,118277,2021-11-24
602,118284,5;-1;1,4;-2;0,4;-4;1,3;-4;3,118284,2021-11-24
603,118549,,,,,118549,2021-11-24
604,118551,3;-5;3,3;-3;1,4;-5;0,4;-4;1,118551,2021-11-24
605,118821,,,,,118821,2021-11-24
606,118830,4;-3;1,4;-6;2,3;-2;1,3;-4;0,118830,2021-11-24
607,119097,,,,,119097,2021-11-24
608,119100,3;-4;0,4;-2;1,3;-4;2,4;-4;1,119100,2021-11-24
609,119368,,,,,119368,2021-11-24
610,119370,4;-4;1,3;-3;1,4;-3;0,4;-4;2,119370,2021-11-24
611,119649,,,,,119649,2021-11-24
612,119652,4;-5;-1,4;-2;1,3;-4;1,3;-5;2,119652,2021-11-24
613,119922,,,,,119922,2021-11-24
614,119924,2;-3;2,4;-4;0,6;-3;0,2;-3;2,119924,2021-11-24
615,120197,,,,,120197,2021-11-24
616,120200,4;-5;0,3;-1;1,3;-6;0,4;-4;2,120200,2021-11-24
617,120470,,,,,120470,2021-11-24
618,120472,4;-3;0,3;-4;2,5;-3;0,4;-5;0,120472,2021-11-24
619,120745,,,,,120745,2021-11-24
620,120748,5;-2;0,4;-2;1,3;-5;1,3;0;2,120748,2021-11-24
621,121017,,,,,121017,2021-11-24
622,121020,4;-4;0,3;-4;3,3;-3;1,4;-5;1,121020,2021-11-24
623,121286,,,,,121286,2021-11-24
624,121295,4;-2;0,3;-4;2,4;-4;1,4;-2;0,121295,2021-11-24
625,121561,,,,,121561,2021-11-24
626,121564,4;-4;0,4;-3;3,5;-6;1,4;-1;3,121564,2021-11-24
627,121836,,,,,121836,2021-11-24
628,121843,4;-6;1,5;-3;1,3;-3;0,4;-2;0,121843,2021-11-24
629,122124,,,,,122124,2021-11-24
630,122127,5;-3;-1,5;-4;0,4;-5;0,3;0;1,122127,2021-11-24
631,122398,,,,,122398,2021-11-24
632,122401,3;-3;3,3;-4;0,4;-4;0,3;-5;0,122401,2021-11-24
633,122674,,,,,122674,2021-11-24
634,122677,4;-3;2,3;-2;1,5;-1;0,4;-5;2,122677,2021-11-24
635,122937,,,,,122937,2021-11-24
636,122939,3;-4;0,4;-3;0,4;-4;1,3;-4;2,122939,2021-11-24
637,123208,,,,,123208,2021-11-24
638,123211,5;-3;0,3;-6;3,4;-5;1,5;-2;0,123211,2021-11-24
639,123475,,,,,123475,2021-11-24
640,123479,4;-5;1,5;-2;1,3;0;2,4;-4;0,123479,2021-11-24
641,123749,,,,,123749,2021-11-24
642,123752,2;-3;1,4;-4;0,4;-6;2,3;-3;2,123752,2021-11-24
643,124013,,,,,124013,2021-11-24
644,124015,4;-1;3,4;-3;0,3;-5;0,4;-5;1,124015,2021-11-24
645,124275,,,,,124275,2021-11-24
646,124282,5;0;1,5;-3;1,4;-3;1,4;-3;2,124282,2021-11-24
647,124551,,,,,124551,2021-11-24
648,124554,4;-3;1,4;-3;1,5;-2;0,5;-2;2,124554,2021-11-24
649,124826,,,,,124826,2021-11-24
650,124835,4;-5;0,4;-4;1,3;-3;1,3;-4;0,124835,2021-11-24
651,125102,,,,,125102,2021-11-24
652,125105,3;-6;0,3;-2;1,3;-3;2,3;-2;1,125105,2021-11-24
653,125376,,,,,125376,2021-11-24
654,125379,3;-1;2,5;-4;1,4;-3;1,4;-4;2,125379,2021-11-24
655,125639,,,,,125639,2021-11-24
656,125642,4;-1;1,5;-5;-1,4;-2;1,4;-4;1,125642,2021-11-24
657,125917,,,,,125917,2021-11-24
658,125920,5;-4;1,5;0;2,3;-5;0,3;-3;2,125920,2021-11-24
659,126190,,,,,126190,2021-11-24
660,126193,4;-3;0,2;-5;1,3;-1;2,4;-5;-1,126193,2021-11-24
661,126468,,,,,126468,2021-11-24
662,126471,4;-2;2,4;-4;-1,4;-3;0,3;-1;3,126471,2021-11-24
663,126745,,,,,126745,2021-11-24
664,126748,5;-6;2,4;-4;0,4;-3;0,2;-4;4,126748,2021-11-24
665,127016,,,,,127016,2021-11-24
666,127020,5;-2;2,2;-1;0,4;-4;0,2;-4;1,127020,2021-11-24
667,127288,,,,,127288,2021-11-24
668,127296,5;-3;-1,2;-4;2,2;-2;2,4;-4;2,127296,2021-11-24
669,127567,,,,,127567,2021-11-24
670,127570,4;-2;3,3;-3;3,5;-3;-1,3;-4;0,127570,2021-11-24
671,127842,,,,,127842,2021-11-24
672,127849,4;-3;1,5;-2;0,4;-4;0,3;-6;2,127849,2021-11-24
673,128116,,,,,128116,2021-11-24
674,128119,4;-3;2,3;-3;1,4;-5;0,3;-3;4,128119,2021-11-24
675,128379,,,,,128379,2021-11-24
676,128388,4;-5;0,5;-4;2,2;-2;2,3;-6;0,128388,2021-11-24
677,128655,,,,,128655,2021-11-24
678,128658,3;-5;0,3;-4;2,4;-3;3,5;-2;0,128658,2021-11-24
679,128923,,,,,128923,2021-11-24
680,128926,3;-4;0,2;-3;0,4;0;2,4;-3;-1,128926,2021-11-24
681,129192,,,,,129192,2021-11-24
682,129196,3;-3;0,3;-4;-1,4;-2;2,3;-2;1,129196,2021-11-24
683,129463,,,,,129463,2021-11-24
684,129465,3;-4;2,3;-5;0,4;-2;0,4;-6;0,129465,2021-11-24
685,129740,,,,,129740,2021-11-24
686,129743,4;-1;0,3;-3;0,3;-5;0,3;-6;3,129743,2021-11-24
687,130007,,,,,130007,2021-11-24
688,130010,3;-2;0,1;-3;0,0;-3;1,0;-4;-1,130010,2021-11-24
689,130286,,,,,130286,2021-11-24
690,130288,0;-4;0,1;-4;0,2;-2;0,3;-3;1,130288,2021-11-24
691,130556,,,,,130556,2021-11-24
692,130560,4;-3;1,3;-3;-1,2;-6;1,2;-5;0,130560,2021-11-24
693,130820,,,,,130820,2021-11-24
694,130829,3;-2;2,0;-6;0,2;-3;0,2;-2;0,130829,2021-11-24
695,131097,,,,,131097,2021-11-24
696,131100,2;-4;0,2;-3;2,1;-5;-2,1;-3;1,131100,2021-11-24
697,131367,,,,,131367,2021-11-24
698,131376,1;-4;0,1;-4;2,1;-1;1,2;-2;1,131376,2021-11-24
699,131649,,,,,131649,2021-11-24
700,131651,3;-4;2,3;-3;0,1;-3;2,4;-2;0,131651,2021-11-24
701,131917,,,,,131917,2021-11-24
702,131919,5;-2;2,5;-4;0,5;-4;1,5;-2;2,131919,2021-11-24
703,132191,,,,,132191,2021-11-24
704,132194,5;-5;3,5;-2;2,6;-2;0,4;-5;2,132194,2021-11-24
705,132459,,,,,132459,2021-11-24
706,132461,5;-2;0,7;-2;3,4;-3;1,4;-3;0,132461,2021-11-24
707,132736,,,,,132736,2021-11-24
708,132739,4;-5;1,6;-3;2,5;-2;3,4;-3;2,132739,2021-11-24
709,133004,,,,,133004,2021-11-24
710,133007,6;-1;2,6;-5;2,8;-1;3,7;-5;4,133007,2021-11-24
711,133284,,,,,133284,2021-11-24
712,133286,7;-2;0,7;-2;2,6;-3;1,6;-4;1,133286,2021-11-24
713,133554,,,,,133554,2021-11-24
714,133556,3;-2;0,3;-3;0,3;-2;0,5;-4;0,133556,2021-11-24
715,133818,,,,,133818,2021-11-24
716,133826,4;-3;2,4;-4;0,5;-4;0,4;-1;1,133826,2021-11-24
717,134098,,,,,134098,2021-11-24
718,134100,3;-2;2,4;-1;1,4;-4;-1,4;-3;3,134100,2021-11-24
719,134373,,,,,134373,2021-11-24
720,134382,6;-4;0,3;-4;0,3;-1;1,3;-4;0,134382,2021-11-24
721,134649,,,,,134649,2021-11-24
722,134652,4;-1;2,4;-1;0,3;-4;0,3;-3;0,134652,2021-11-24
723,134923,,,,,134923,2021-11-24
724,134926,3;-4;1,3;-2;2,4;-3;-1,4;-3;2,134926,2021-11-24
725,135197,,,,,135197,2021-11-24
726,135200,5;-2;0,4;-4;2,2;-2;1,3;-3;0,135200,2021-11-24
727,135461,,,,,135461,2021-11-24
728,135463,4;-1;0,4;-3;1,4;-3;-1,4;-4;0,135463,2021-11-24
729,135730,,,,,135730,2021-11-24
730,135733,4;-2;0,3;-3;0,4;-2;2,4;-3;0,135733,2021-11-24
731,135999,,,,,135999,2021-11-24
732,136002,5;-3;0,4;-2;2,3;-5;1,3;-2;1,136002,2021-11-24
733,136280,,,,,136280,2021-11-24
734,136283,4;-3;2,3;-4;1,3;-3;1,3;-2;2,136283,2021-11-24
735,136550,,,,,136550,2021-11-24
736,136553,4;-2;3,2;-4;-1,5;-4;0,2;-1;1,136553,2021-11-24
737,136819,,,,,136819,2021-11-24
738,136827,2;-4;3,3;-4;1,3;-3;1,3;-2;4,136827,2021-11-24
739,137090,,,,,137090,2021-11-24
740,137092,4;-4;1,3;0;1,4;-4;1,3;-3;2,137092,2021-11-24
741,137357,,,,,137357,2021-11-24
742,137365,4;-4;-1,4;-4;2,5;-4;0,3;-2;0,137365,2021-11-24
743,137626,,,,,137626,2021-11-24
744,137629,4;-3;0,3;-3;2,3;-4;2,4;-2;1,137629,2021-11-24
745,137889,,,,,137889,2021-11-24
746,137891,4;-2;-1,2;-4;0,4;-3;0,3;-2;1,137891,2021-11-24
747,138167,,,,,138167,2021-11-24
748,138170,3;-3;3,3;-2;2,4;-4;0,3;-3;2,138170,2021-11-24
749,138439,,,,,138439,2021-11-24
750,138442,3;-3;1,4;-2;3,5;-2;0,3;-3;1,138442,2021-11-24
751,138721,,,,,138721,2021-11-24
752,138724,3;-3;3,4;-5;0,4;-3;1,3;-1;1,138724,2021-11-24
753,138990,,,,,138990,2021-11-24
754,138993,4;-2;1,4;-4;-1,3;-3;0,4;-5;1,138993,2021-11-24
755,139265,,,,,139265,2021-11-24
756,139268,4;-4;3,3;-1;0,3;-2;-2,4;-3;1,139268,2021-11-24
757,139528,,,,,139528,2021-11-24
758,139531,3;-3;1,4;-2;0,6;-3;-1,4;-3;2,139531,2021-11-24
759,139799,,,,,139799,2021-11-24
760,139806,4;-2;-1,4;-4;2,2;0;2,4;-4;0,139806,2021-11-24
761,140078,,,,,140078,2021-11-24
762,140081,4;-3;1,2;-4;2,3;-1;3,5;-3;-1,140081,2021-11-24
763,140342,,,,,140342,2021-11-24
764,140351,4;-2;2,5;-4;0,5;-3;2,4;-2;1,140351,2021-11-24
765,140617,,,,,140617,2021-11-24
766,140620,4;-1;2,2;-4;0,5;-3;0,3;-4;1,140620,2021-11-24
767,140892,,,,,140892,2021-11-24
768,140895,4;-2;0,4;-5;1,3;-1;1,3;-3;0,140895,2021-11-24
769,141167,,,,,141167,2021-11-24
770,141170,3;-3;2,3;-5;0,4;-3;0,3;0;1,141170,2021-11-24
771,141442,,,,,141442,2021-11-24
772,141445,3;-4;2,2;-5;-1,6;-2;0,5;-2;0,141445,2021-11-24
773,141718,,,,,141718,2021-11-24
774,141721,5;-4;-1,3;-5;0,2;-3;0,5;-5;2,141721,2021-11-24
775,141992,,,,,141992,2021-11-24
776,141996,3;-3;0,3;-3;0,3;-2;3,4;-3;-1,141996,2021-11-24
777,142261,,,,,142261,2021-11-24
778,142263,4;-1;3,5;-3;0,3;-3;2,3;-1;1,142263,2021-11-24
779,142527,,,,,142527,2021-11-24
780,142530,2;-1;2,5;-4;1,3;-3;3,4;-2;0,142530,2021-11-24
781,142796,,,,,142796,2021-11-24
782,142804,2;-3;2,3;-2;2,3;-3;1,4;-3;1,142804,2021-11-24
783,143069,,,,,143069,2021-11-24
784,143072,5;-4;0,3;-3;1,3;-2;0,3;-3;2,143072,2021-11-24
785,143338,,,,,143338,2021-11-24
786,143345,4;-3;0,3;-3;2,2;-2;1,5;-4;0,143345,2021-11-24
787,143607,,,,,143607,2021-11-24
788,143609,4;-4;-2,3;-3;0,3;-1;1,4;-4;2,143609,2021-11-24
789,143869,,,,,143869,2021-11-24
790,143873,5;-4;0,4;-4;1,4;-5;1,2;-2;2,143873,2021-11-24
791,144148,,,,,144148,2021-11-24
792,144151,1;-3;1,3;-3;2,4;-2;0,3;-2;1,144151,2021-11-24
793,144415,,,,,144415,2021-11-24
794,144417,4;-4;2,4;-2;1,5;-1;-1,2;-4;3,144417,2021-11-24
795,144683,,,,,144683,2021-11-24
796,144686,3;-2;1,4;0;2,5;-1;-1,4;-4;1,144686,2021-11-24
797,144953,,,,,144953,2021-11-24
798,144956,4;-3;-1,3;-4;1,2;-2;2,2;-3;0,144956,2021-11-24
799,145226,,,,,145226,2021-11-24
800,145229,3;-4;1,4;-5;1,2;-6;1,4;-2;0,145229,2021-11-24
801,145496,,,,,145496,2021-11-24
802,145499,4;-2;1,5;-3;0,5;-3;3,2;-1;0,145499,2021-11-24
803,145760,,,,,145760,2021-11-24
804,145767,4;-2;0,3;-4;0,4;-4;1,4;-2;2,145767,2021-11-24
805,146034,,,,,146034,2021-11-24
806,146036,2;-5;2,2;-4;0,4;-2;0,5;-4;0,146036,2021-11-24
807,146297,,,,,146297,2021-11-24
808,146307,3;-1;0,4;-4;1,2;-2;2,3;-4;0,146307,2021-11-24
809,146579,,,,,146579,2021-11-24
810,146581,3;-5;1,4;-3;3,4;-2;3,3;-3;0,146581,2021-11-24
811,146856,,,,,146856,2021-11-24
812,146860,3;-2;1,2;-1;1,4;-4;1,3;-3;2,146860,2021-11-24
813,147136,,,,,147136,2021-11-24
814,147138,5;-3;0,3;-5;1,5;-4;0,4;-3;0,147138,2021-11-24
815,147398,,,,,147398,2021-11-24
816,147400,5;-3;0,4;-4;1,4;-1;0,4;-3;0,147400,2021-11-24
817,147706,,,,,147706,2021-11-24
818,147709,3;-2;1,5;-1;-1,4;-2;1,2;-4;1,147709,2021-11-24
819,147975,,,,,147975,2021-11-24
820,147978,4;-2;2,3;-4;0,3;-4;1,3;-2;2,147978,2021-11-24
821,148252,,,,,148252,2021-11-24
822,148255,3;-4;1,3;-1;1,4;-3;1,5;-2;1,148255,2021-11-24
823,148525,,,,,148525,2021-11-24
824,148528,4;-3;0,2;-4;2,3;-2;1,3;-2;0,148528,2021-11-24
825,148797,,,,,148797,2021-11-24
826,148805,3;-3;3,3;-1;0,3;-4;1,3;-2;3,148805,2021-11-24
827,149074,,,,,149074,2021-11-24
828,149078,3;-3;2,3;-1;2,2;-5;1,3;-1;1,149078,2021-11-24
829,149350,,,,,149350,2021-11-24
830,149357,3;-3;0,3;-4;4,5;-2;2,4;-4;1,149357,2021-11-24
831,149625,,,,,149625,2021-11-24
832,149628,3;-1;2,4;-3;0,3;-3;0,3;-3;0,149628,2021-11-24
833,149897,,,,,149897,2021-11-24
834,149900,3;-1;2,3;-3;-1,5;-4;0,3;-3;1,149900,2021-11-24
835,150175,,,,,150175,2021-11-24
836,150178,3;-2;1,4;-2;3,2;-5;1,2;-4;2,150178,2021-11-24
837,150438,,,,,150438,2021-11-24
838,150441,3;-3;1,4;-4;2,3;0;1,4;-4;0,150441,2021-11-24
839,150714,,,,,150714,2021-11-24
840,150717,3;-3;0,4;-4;2,4;-2;2,3;-4;-1,150717,2021-11-24
841,150977,,,,,150977,2021-11-24
842,150979,4;-3;2,4;-3;2,5;-1;0,4;-2;0,150979,2021-11-24
843,151245,,,,,151245,2021-11-24
844,151248,2;-3;0,3;-3;1,3;-4;2,2;-2;3,151248,2021-11-24
845,151515,,,,,151515,2021-11-24
846,151518,3;-2;3,5;-2;-1,4;-2;1,4;-2;2,151518,2021-11-24
847,151782,,,,,151782,2021-11-24
848,151785,4;-3;2,4;-3;3,5;-3;0,3;-4;3,151785,2021-11-24
849,152052,,,,,152052,2021-11-24
850,152055,5;-2;1,3;-2;2,3;-3;1,4;-4;0,152055,2021-11-24
851,152315,,,,,152315,2021-11-24
852,152325,3;-2;0,3;-3;2,3;-3;1,4;-1;3,152325,2021-11-24
853,152591,,,,,152591,2021-11-24
854,152593,3;-2;0,3;-3;1,4;-3;1,3;-3;0,152593,2021-11-24
855,152854,,,,,152854,2021-11-24
856,152862,2;-4;0,4;-3;0,3;-3;0,3;-3;2,152862,2021-11-24
857,153128,,,,,153128,2021-11-24
858,153132,3;-2;2,2;-3;1,3;-5;1,4;-4;1,153132,2021-11-24
859,153398,,,,,153398,2021-11-24
860,153400,4;-3;2,4;-1;2,4;-5;1,4;-3;1,153400,2021-11-24
861,153673,,,,,153673,2021-11-24
862,153676,3;-3;0,4;-4;-1,4;-1;2,5;-2;-2,153676,2021-11-24
863,153942,,,,,153942,2021-11-24
864,153945,3;-2;0,4;-4;2,4;-2;1,3;-4;1,153945,2021-11-24
865,154212,,,,,154212,2021-11-24
866,154214,3;-3;2,3;-4;0,4;-4;1,4;-1;1,154214,2021-11-24
867,154480,,,,,154480,2021-11-24
868,154483,4;-2;2,3;-3;3,3;-4;1,4;-5;1,154483,2021-11-24
869,154792,,,,,154792,2021-11-24
870,154796,5;-3;2,4;-1;1,4;-3;0,3;-3;3,154796,2021-11-24
871,155056,,,,,155056,2021-11-24
872,155058,4;-4;0,3;-1;3,3;-3;0,2;-4;1,155058,2021-11-24
873,155319,,,,,155319,2021-11-24
874,155327,4;0;0,5;-3;3,4;-4;1,4;-3;-1,155327,2021-11-24
875,155595,,,,,155595,2021-11-24
876,155598,3;-4;0,4;-4;1,4;-2;2,4;-5;1,155598,2021-11-24
877,155867,,,,,155867,2021-11-24
878,155875,3;-3;3,4;-3;0,5;-1;0,2;-2;1,155875,2021-11-24
879,156138,,,,,156138,2021-11-24
880,156141,1;-3;0,4;-1;2,6;-4;2,4;-1;3,156141,2021-11-24
881,156407,,,,,156407,2021-11-24
882,156410,5;-3;0,3;-1;2,3;-2;1,3;-3;0,156410,2021-11-24
883,156683,,,,,156683,2021-11-24
884,156685,4;-3;1,4;-4;0,4;-2;1,4;-2;0,156685,2021-11-24
885,156957,,,,,156957,2021-11-24
886,156960,3;-3;1,3;-3;1,3;-1;2,4;-3;3,156960,2021-11-24
887,157227,,,,,157227,2021-11-24
888,157230,4;-2;-2,4;-2;3,1;-4;2,5;-3;0,157230,2021-11-24
889,157496,,,,,157496,2021-11-24
890,157499,4;-2;0,2;-3;1,4;0;0,5;-3;0,157499,2021-11-24
891,157774,,,,,157774,2021-11-24
892,157777,4;-2;1,3;-4;1,6;-3;1,4;-1;1,157777,2021-11-24
893,158040,,,,,158040,2021-11-24
894,158042,3;-5;3,4;-1;2,4;-5;0,4;-2;0,158042,2021-11-24
