,index,acc1,acc2,acc3,acc4,duration
608,140064,2;0;1,0;0;0,1;0;-1,0;0;1,140064
609,140338,,,,,140338
610,140341,0;0;0,0;3;0,1;1;-1,1;0;-1,140341
611,140614,,,,,140614
612,140616,0;-1;1,0;0;1,0;0;0,0;0;0,140616
613,140884,,,,,140884
614,140892,-1;-1;2,0;0;0,0;-1;2,-1;2;1,140892
615,141158,,,,,141158
616,141161,0;1;-2,-1;0;0,0;0;3,-1;-1;0,141161
617,141426,,,,,141426
618,141434,-1;0;1,0;0;0,0;-1;0,0;0;-2,141434
619,141701,,,,,141701
620,141704,1;0;-1,0;2;0,0;1;0,-1;0;0,141704
621,141965,,,,,141965
622,141968,1;1;0,-1;2;3,0;-1;1,1;0;-2,141968
623,142238,,,,,142238
624,142241,0;1;0,0;1;-1,0;1;-1,-1;0;-1,142241
625,142509,,,,,142509
626,142512,0;1;0,2;-1;0,1;-1;-3,0;0;0,142512
627,142788,,,,,142788
628,142790,0;1;-1,0;0;-1,0;0;0,0;0;-1,142790
629,143058,,,,,143058
630,143062,0;0;-3,1;1;0,1;0;-1,2;0;-2,143062
631,143332,,,,,143332
632,143335,0;0;-2,0;-1;-2,-2;0;-2,1;0;-1,143335
633,143597,,,,,143597
634,143599,0;0;1,1;0;0,1;0;0,0;0;-1,143599
635,143865,,,,,143865
636,143874,1;1;0,0;0;-1,1;0;1,-1;0;0,143874
637,144142,,,,,144142
638,144144,0;0;2,0;1;1,-1;0;1,1;0;0,144144
639,144416,,,,,144416
640,144424,-1;1;0,0;1;0,0;1;1,-2;0;2,144424
641,144692,,,,,144692
642,144695,0;0;-1,0;2;3,1;0;1,0;0;1,144695
643,144955,,,,,144955
644,144957,-1;2;0,1;-1;0,0;1;0,0;1;2,144957
645,145229,,,,,145229
646,145232,-1;1;0,0;0;-1,-1;0;1,-1;0;1,145232
647,145507,,,,,145507
648,145510,2;1;-1,0;0;-2,0;1;0,0;0;0,145510
649,145787,,,,,145787
650,145790,0;1;-1,0;-2;0,1;0;0,-1;1;-2,145790
651,146056,,,,,146056
652,146059,0;0;0,0;0;0,0;0;1,1;2;1,146059
653,146336,,,,,146336
654,146339,4;0;0,1;1;0,0;1;-1,1;-1;0,146339
655,146614,,,,,146614
656,146616,0;0;0,1;2;2,0;1;0,0;1;-1,146616
657,146881,,,,,146881
658,146888,0;0;1,0;0;2,1;0;0,3;0;0,146888
659,147156,,,,,147156
660,147160,-1;0;2,-1;0;3,1;2;0,0;0;0,147160
661,147433,,,,,147433
662,147435,0;0;-1,0;1;-1,0;-2;-2,0;0;0,147435
663,147706,,,,,147706
664,147709,-1;0;0,0;0;-1,0;1;2,-1;1;2,147709
665,147970,,,,,147970
666,147973,0;0;0,0;0;-1,-1;3;-1,0;0;0,147973
667,148244,,,,,148244
668,148247,0;1;2,0;-1;0,0;0;1,0;0;3,148247
669,148507,,,,,148507
670,148510,0;0;0,0;1;1,0;0;-1,0;-1;0,148510
671,148782,,,,,148782
672,148785,-1;1;-1,0;1;-3,1;0;-2,0;0;0,148785
673,149047,,,,,149047
674,149049,0;1;0,0;1;-1,0;0;0,1;0;0,149049
675,149324,,,,,149324
676,149331,0;3;0,0;0;0,0;-1;0,1;1;0,149331
677,149597,,,,,149597
678,149599,1;-2;0,0;0;-1,0;2;-1,1;1;0,149599
679,149872,,,,,149872
680,149880,0;-2;0,0;0;-2,0;0;0,0;1;0,149880
681,150147,,,,,150147
682,150150,1;1;0,-1;0;-1,1;0;-1,0;1;0,150150
683,150410,,,,,150410
684,150412,0;1;0,1;0;0,0;1;-2,0;0;-1,150412
685,150678,,,,,150678
686,150681,0;-1;0,1;0;0,0;2;-2,1;0;-1,150681
687,150947,,,,,150947
688,150950,0;0;0,0;0;0,0;2;0,0;0;0,150950
689,151229,,,,,151229
690,151232,0;0;0,0;0;0,1;1;1,-1;0;2,151232
691,151498,,,,,151498
692,151501,1;0;0,1;0;0,0;0;0,0;0;2,151501
693,151775,,,,,151775
694,151782,0;0;0,0;0;-2,0;-1;2,0;1;0,151782
695,152065,,,,,152065
696,152068,0;1;0,0;0;-1,-2;2;-2,0;0;0,152068
697,152336,,,,,152336
698,152345,1;0;0,-1;0;0,0;0;-2,-1;0;-1,152345
699,152613,,,,,152613
700,152616,0;2;0,-1;1;3,0;0;2,-1;0;0,152616
701,152888,,,,,152888
702,152890,0;0;0,0;0;0,2;0;2,0;0;3,152890
703,153164,,,,,153164
704,153167,0;1;0,-1;1;0,0;0;-1,-1;2;0,153167
705,153438,,,,,153438
706,153440,0;0;-2,0;0;0,0;0;-1,0;0;-1,153440
707,153713,,,,,153713
708,153716,0;1;0,0;-2;-1,0;0;0,0;0;1,153716
709,153984,,,,,153984
710,153986,0;0;0,1;0;0,0;2;0,0;2;2,153986
711,154256,,,,,154256
712,154259,0;1;0,-1;0;-2,2;0;-1,0;0;1,154259
713,154519,,,,,154519
714,154522,0;0;0,0;0;0,0;2;0,0;-1;-1,154522
715,154788,,,,,154788
716,154797,0;0;-1,0;1;-1,-1;1;-1,0;0;0,154797
717,155071,,,,,155071
718,155074,-1;0;0,0;2;2,-1;0;1,0;0;0,155074
719,155339,,,,,155339
720,155346,0;0;0,0;2;1,0;0;1,0;1;0,155346
721,155614,,,,,155614
722,155617,-1;0;0,-1;2;1,-1;3;0,1;0;1,155617
723,155877,,,,,155877
724,155880,-2;0;-1,0;0;-1,4;0;1,0;0;-3,155880
725,156174,,,,,156174
726,156177,-2;-1;0,0;1;0,1;1;0,0;0;-1,156177
727,156440,,,,,156440
728,156443,0;0;-2,0;0;0,0;0;-1,1;-1;0,156443
729,156709,,,,,156709
730,156711,-1;0;1,-1;0;-1,0;0;0,0;1;0,156711
731,156979,,,,,156979
732,156982,0;-1;-1,0;-1;2,0;1;1,0;0;0,156982
733,157260,,,,,157260
734,157262,1;1;0,0;-1;0,0;1;-2,2;0;-2,157262
735,157527,,,,,157527
736,157529,2;1;0,0;-3;0,1;0;-1,1;0;-1,157529
737,157792,,,,,157792
738,157800,0;0;1,-1;-1;1,0;0;0,0;0;0,157800
739,158067,,,,,158067
740,158070,0;0;0,-1;0;1,3;-1;-2,0;0;0,158070
741,158337,,,,,158337
742,158339,0;2;0,-2;0;-1,1;0;-2,0;1;4,158339
743,158611,,,,,158611
744,158614,0;0;1,0;1;2,-1;2;1,0;0;0,158614
745,158880,,,,,158880
746,158883,1;2;2,0;0;-1,0;0;0,1;0;1,158883
747,159150,,,,,159150
748,159153,0;1;0,-1;2;0,0;1;0,1;1;2,159153
749,159418,,,,,159418
750,159421,0;0;0,0;2;0,1;0;1,0;0;0,159421
751,159689,,,,,159689
752,159691,2;0;-1,0;0;0,0;0;0,-1;0;2,159691
753,159956,,,,,159956
754,159959,0;0;-2,0;1;0,-3;0;2,0;1;1,159959
755,160219,,,,,160219
756,160227,0;1;0,0;0;-1,1;1;0,0;2;-1,160227
757,160494,,,,,160494
758,160497,1;0;-1,0;0;0,0;-1;0,0;0;1,160497
759,160757,,,,,160757
760,160765,0;1;0,0;0;0,0;-1;0,1;0;-1,160765
761,161032,,,,,161032
762,161035,0;1;0,0;0;0,1;0;0,-1;0;-1,161035
763,161307,,,,,161307
764,161310,-2;0;0,-2;0;0,0;0;0,0;1;1,161310
765,161583,,,,,161583
766,161586,1;0;-1,1;0;0,1;1;0,0;0;0,161586
767,161856,,,,,161856
768,161859,0;1;0,0;1;0,0;0;0,0;0;-2,161859
769,162127,,,,,162127
770,162129,0;0;0,2;1;-1,0;-1;-1,0;0;-2,162129
771,162396,,,,,162396
772,162399,1;0;2,0;1;-2,0;0;-1,-1;0;0,162399
773,162664,,,,,162664
774,162666,0;1;2,0;1;-1,0;-1;1,0;1;0,162666
775,162934,,,,,162934
776,162937,0;0;2,0;0;0,0;0;0,0;0;0,162937
777,163197,,,,,163197
778,163206,0;1;2,1;1;-1,0;0;0,-2;1;-2,163206
779,163473,,,,,163473
780,163476,1;0;0,0;1;0,1;0;1,1;0;0,163476
781,163743,,,,,163743
782,163745,-1;1;0,0;0;0,-1;0;2,-1;1;1,163745
783,164016,,,,,164016
784,164019,0;0;1,0;2;2,0;0;0,0;0;0,164019
785,164280,,,,,164280
786,164283,1;0;0,1;1;1,0;1;2,0;1;1,164283
787,164564,,,,,164564
788,164567,-1;0;0,0;0;0,0;1;0,0;0;0,164567
789,164836,,,,,164836
790,164839,1;0;0,0;1;0,0;0;-1,0;1;1,164839
791,165103,,,,,165103
792,165106,1;2;0,0;1;0,0;1;-1,0;0;0,165106
793,165373,,,,,165373
794,165377,0;1;0,1;0;1,0;0;-3,0;-1;0,165377
795,165637,,,,,165637
796,165646,1;0;1,1;0;-2,0;0;-2,0;0;0,165646
797,165913,,,,,165913
798,165916,0;1;0,-1;1;2,1;0;-2,1;1;-3,165916
799,166182,,,,,166182
800,166191,0;0;-1,-1;1;0,0;2;0,0;0;-1,166191
801,166457,,,,,166457
802,166460,0;-1;0,1;1;-1,1;0;1,0;0;1,166460
803,166726,,,,,166726
804,166728,0;0;-1,0;-1;0,0;-1;-1,0;0;2,166728
805,167006,,,,,167006
806,167009,1;2;0,0;0;0,0;1;-2,1;0;-1,167009
807,167276,,,,,167276
808,167279,0;0;0,0;0;0,0;0;0,1;2;-1,167279
809,167539,,,,,167539
810,167541,1;0;0,1;1;0,0;0;0,0;1;0,167541
811,167809,,,,,167809
812,167812,-1;-2;0,1;2;-2,0;0;1,-1;0;-3,167812
813,168082,,,,,168082
814,168085,0;0;3,1;3;3,0;0;0,0;0;-1,168085
815,168353,,,,,168353
816,168355,-1;0;1,1;1;2,2;0;0,0;0;0,168355
817,168624,,,,,168624
818,168633,0;0;-1,-1;1;0,0;3;2,0;-1;-1,168633
819,168896,,,,,168896
820,168899,-3;1;0,1;1;0,0;0;0,0;0;3,168899
821,169165,,,,,169165
822,169184,0;1;3,1;1;-1,0;0;0,0;-2;0,169184
823,169453,,,,,169453
824,169455,1;-1;2,-1;0;-1,0;1;-2,0;1;-1,169455
825,169716,,,,,169716
826,169718,0;0;0,0;2;0,-1;0;-1,2;0;0,169718
827,169978,,,,,169978
828,169981,-1;1;1,0;2;0,0;0;-1,0;-1;-3,169981
829,170254,,,,,170254
830,170257,0;0;0,0;2;0,0;1;0,-2;0;0,170257
831,170522,,,,,170522
832,170525,0;-1;0,1;1;-1,-2;0;-1,-1;0;-1,170525
833,170791,,,,,170791
834,170795,-1;-2;-1,0;1;1,0;-1;0,0;1;0,170795
835,171055,,,,,171055
836,171062,0;-1;-3,0;2;-3,0;0;1,0;0;0,171062
837,171330,,,,,171330
838,171332,0;0;-2,1;0;0,0;0;0,0;1;-2,171332
839,171616,,,,,171616
840,171624,1;0;-1,0;1;0,0;1;0,0;0;-1,171624
841,171893,,,,,171893
842,171895,0;0;0,0;3;0,-1;1;0,0;1;0,171895
843,172155,,,,,172155
844,172158,-3;-1;0,1;0;0,0;1;0,0;1;1,172158
845,172432,,,,,172432
846,172435,1;0;-1,2;0;0,0;1;-2,0;1;0,172435
847,172705,,,,,172705
848,172708,0;0;0,1;1;1,1;0;2,2;0;0,172708
849,172983,,,,,172983
850,172986,0;1;-2,-2;1;0,0;-1;-1,-2;0;2,172986
851,173256,,,,,173256
852,173259,-1;0;3,1;0;2,1;-1;0,4;0;-2,173259
853,173536,,,,,173536
854,173539,0;0;0,-1;0;0,0;0;2,1;-1;1,173539
855,173807,,,,,173807
856,173810,0;0;-1,0;1;0,1;2;0,1;3;0,173810
857,174083,,,,,174083
858,174092,-1;1;0,0;0;1,0;1;1,0;0;0,174092
859,174358,,,,,174358
860,174360,0;0;-2,1;0;0,0;0;0,0;-2;2,174360
861,174623,,,,,174623
862,174647,1;0;0,0;0;0,0;1;0,0;0;0,174647
863,174909,,,,,174909
864,174911,0;0;0,1;0;-2,1;0;0,0;0;0,174911
865,175177,,,,,175177
866,175180,0;0;-1,0;0;0,0;0;-2,0;2;-1,175180
867,175459,,,,,175459
868,175461,0;0;0,0;1;0,0;0;0,1;1;0,175461
869,175723,,,,,175723
870,175726,0;0;-1,0;0;0,0;0;0,0;1;-1,175726
871,176007,,,,,176007
872,176010,0;1;3,0;0;2,2;0;-1,0;1;0,176010
873,176273,,,,,176273
874,176275,1;0;2,0;1;0,0;0;0,0;0;0,176275
875,176549,,,,,176549
876,176551,0;0;0,-1;0;-2,-1;1;-4,0;0;-1,176551
877,176829,,,,,176829
878,176831,0;1;0,0;1;0,-1;0;-1,0;0;-3,176831
879,177097,,,,,177097
880,177183,1;0;1,0;0;0,0;0;1,0;0;0,177183
881,177463,,,,,177463
882,177465,0;1;1,0;0;0,2;0;0,1;0;-2,177465
883,177736,,,,,177736
884,177739,0;1;0,0;0;0,0;2;-1,0;0;0,177739
885,178012,,,,,178012
886,178015,0;2;-3,0;-1;-3,0;3;-2,0;0;0,178015
887,178275,,,,,178275
888,178277,1;2;0,0;0;-1,-1;1;-1,0;-1;0,178277
889,178549,,,,,178549
890,178552,1;3;2,0;0;-1,0;0;0,0;1;0,178552
891,178820,,,,,178820
892,178823,1;0;2,0;0;-1,1;-1;-2,-2;1;-2,178823
893,179093,,,,,179093
894,179096,0;1;0,0;0;-2,1;1;0,0;2;1,179096
895,179369,,,,,179369
896,179373,-1;0;0,-1;-1;-1,1;1;-1,0;-1;0,179373
897,179638,,,,,179638
898,179645,1;0;1,0;1;1,0;-1;0,0;-1;0,179645
899,179913,,,,,179913
900,179916,0;1;2,0;2;2,2;-1;3,-1;0;1,179916
901,180189,,,,,180189
902,180197,0;1;0,0;2;-1,1;0;-3,0;0;-1,180197
903,180463,,,,,180463
904,180466,0;1;0,0;0;1,0;1;0,1;0;1,180466
905,180726,,,,,180726
906,180729,0;1;-4,0;0;0,1;0;-1,0;0;0,180729
907,181004,,,,,181004
908,181007,-1;1;-1,1;0;-1,0;2;1,1;1;0,181007
909,181273,,,,,181273
910,181276,-1;1;0,0;0;0,-1;1;0,0;0;1,181276
911,181547,,,,,181547
912,181549,1;0;0,0;2;0,0;0;-1,0;0;0,181549
913,181815,,,,,181815
914,181818,0;2;-2,0;0;0,-1;0;-1,0;0;0,181818
915,182095,,,,,182095
916,182098,1;0;1,0;0;1,1;-1;1,0;0;2,182098
917,182375,,,,,182375
918,182378,0;1;-1,0;0;-3,0;0;0,0;1;0,182378
919,182653,,,,,182653
920,182662,0;0;0,0;-1;-1,0;0;-1,0;0;0,182662
921,182926,,,,,182926
922,182929,0;1;2,1;0;0,2;0;0,0;-2;0,182929
923,183198,,,,,183198
924,183205,0;1;0,1;0;1,-1;0;3,1;0;1,183205
925,183475,,,,,183475
926,183477,0;2;0,0;0;-2,0;2;1,0;2;1,183477
927,183742,,,,,183742
928,183745,0;0;-2,0;0;0,0;-1;0,-1;0;0,183745
929,184017,,,,,184017
930,184020,1;1;-2,0;0;-1,0;2;0,0;0;1,184020
931,184283,,,,,184283
932,184286,1;0;0,0;0;0,0;0;0,-1;-2;-1,184286
933,184563,,,,,184563
934,184566,1;0;2,-15;10;11,-1;-1;2,-2;0;0,184566
935,184837,,,,,184837
936,184839,0;0;1,0;0;0,2;-1;3,-1;0;-1,184839
937,185118,,,,,185118
938,185120,0;0;2,0;0;-1,0;1;0,-2;0;2,185120
939,185382,,,,,185382
940,185385,0;0;0,0;0;-1,0;1;1,-1;-1;-1,185385
941,185656,,,,,185656
942,185664,0;0;0,0;1;0,0;0;-1,0;1;-3,185664
943,185931,,,,,185931
944,185934,1;1;0,0;0;0,0;0;0,0;-1;0,185934
945,186194,,,,,186194
946,186196,0;0;-2,0;1;0,0;0;2,0;1;0,186196
947,186469,,,,,186469
948,186472,0;0;-1,0;0;-1,0;0;0,1;1;0,186472
949,186732,,,,,186732
950,186735,-1;-2;-3,0;1;-1,0;-1;-2,-1;0;-2,186735
951,187006,,,,,187006
952,187009,2;-1;0,-1;0;0,0;0;0,0;0;-4,187009
953,187271,,,,,187271
954,187273,0;0;1,0;1;0,1;2;-3,0;-2;-1,187273
955,187539,,,,,187539
956,187542,2;0;-1,0;0;0,1;0;-6,1;0;-1,187542
957,187808,,,,,187808
958,187811,-1;5;7,-2;2;6,-1;-1;1,0;-2;-3,187811
959,188071,,,,,188071
960,188079,0;0;-3,3;0;-3,5;-3;-1,1;-2;-1,188079
961,188346,,,,,188346
962,188349,0;2;1,0;0;0,0;0;1,0;5;0,188349
963,188615,,,,,188615
964,188623,19;-7;-4,-4;7;-1,-3;4;-1,1;1;0,188623
965,188886,,,,,188886
966,188888,0;0;-1,-1;0;-3,0;1;0,0;0;-2,188888
967,189155,,,,,189155
968,189162,1;1;1,1;1;0,0;0;1,0;0;1,189162
969,189435,,,,,189435
970,189437,0;3;1,0;0;0,0;-1;1,0;1;0,189437
971,189711,,,,,189711
972,189714,0;0;0,0;0;0,-1;1;0,-1;0;-1,189714
973,189998,,,,,189998
974,190001,1;1;0,0;1;0,0;1;0,0;0;0,190001
975,190262,,,,,190262
976,190265,0;0;0,0;-2;1,0;1;1,0;0;-1,190265
977,190540,,,,,190540
978,190543,0;0;0,0;-1;-2,1;0;-3,0;0;0,190543
979,190811,,,,,190811
980,190814,0;0;0,1;0;0,0;0;-1,0;0;0,190814
981,191074,,,,,191074
982,191082,0;0;0,0;0;0,-1;1;0,0;0;0,191082
983,191352,,,,,191352
984,191354,0;0;1,0;0;0,0;0;0,-1;0;1,191354
985,191618,,,,,191618
986,191626,0;0;1,-1;1;0,0;2;2,0;-2;0,191626
987,191893,,,,,191893
988,191896,-1;0;0,0;0;-1,1;0;-1,0;0;-1,191896
989,192162,,,,,192162
990,192164,-1;0;-1,0;2;0,-1;0;0,-1;0;0,192164
991,192434,,,,,192434
992,192437,1;2;0,0;1;0,0;1;0,1;0;0,192437
993,192704,,,,,192704
994,192707,0;2;-1,-2;0;0,0;1;0,2;1;0,192707
995,192976,,,,,192976
996,192978,0;0;-1,0;0;0,-1;0;-1,1;0;-1,192978
997,193245,,,,,193245
998,193248,1;0;0,0;0;0,-7;1;1,0;0;0,193248
999,193519,,,,,193519
1000,193522,-2;0;1,0;0;0,0;0;2,0;-1;0,193522
1001,193788,,,,,193788
1002,193792,0;1;0,0;1;0,-1;1;0,0;0;2,193792
1003,194053,,,,,194053
1004,194060,0;0;-3,0;1;1,2;1;1,0;1;0,194060
1005,194334,,,,,194334
1006,194336,0;0;1,3;3;0,0;0;0,2;0;0,194336
1007,194609,,,,,194609
1008,194646,0;0;0,0;0;2,0;1;2,1;0;2,194646
1009,194909,,,,,194909
1010,194912,0;0;0,-1;1;2,0;0;1,1;0;2,194912
1011,195178,,,,,195178
1012,195180,0;0;1,0;1;0,-1;0;0,0;0;1,195180
1013,195463,,,,,195463
1014,195466,0;1;-1,0;0;-1,0;0;0,-2;-1;0,195466
1015,195736,,,,,195736
1016,195738,-1;0;0,0;2;-1,-1;0;0,0;-4;-2,195738
1017,196017,,,,,196017
1018,196019,1;1;1,1;1;1,0;1;1,3;0;1,196019
1019,196292,,,,,196292
1020,196294,-1;0;-3,0;0;1,3;0;0,2;0;0,196294
1021,196562,,,,,196562
1022,196570,3;1;-1,4;-2;0,5;-3;1,8;1;3,196570
1023,196836,,,,,196836
1024,196839,5;0;2,5;0;3,7;1;0,6;2;1,196839
1025,197105,,,,,197105
1026,197113,7;1;0,7;2;0,6;2;2,5;0;-1,197113
1027,197382,,,,,197382
1028,197384,7;2;0,7;1;0,5;1;1,6;2;2,197384
1029,197652,,,,,197652
1030,197655,5;-1;2,3;0;0,4;0;0,4;1;-1,197655
1031,197932,,,,,197932
1032,197934,5;3;0,2;0;1,2;0;1,0;0;-1,197934
1033,198206,,,,,198206
1034,198209,2;0;1,3;2;-1,-2;0;1,-1;1;0,198209
1035,198482,,,,,198482
1036,198486,1;-1;-2,2;-2;3,0;2;2,1;0;-1,198486
1037,198753,,,,,198753
1038,198756,0;1;1,-3;4;6,1;5;2,3;-1;4,198756
1039,199026,,,,,199026
1040,199028,4;-3;0,-1;-5;1,0;-3;-6,7;-2;0,199028
1041,199296,,,,,199296
1042,199298,4;1;0,4;5;0,5;1;2,5;0;2,199298
1043,199570,,,,,199570
1044,199579,4;-3;0,5;-2;-1,1;0;3,3;-1;4,199579
1045,199845,,,,,199845
1046,199848,3;1;0,5;0;1,5;1;0,2;0;1,199848
1047,200115,,,,,200115
1048,200123,2;3;1,1;3;2,-1;2;0,0;1;0,200123
1049,200384,,,,,200384
1050,200387,0;2;0,0;4;-2,-1;1;1,3;1;0,200387
1051,200659,,,,,200659
1052,200668,0;1;0,-1;4;3,0;0;1,0;2;-1,200668
1053,200934,,,,,200934
1054,200937,0;0;0,2;0;-3,0;0;0,2;-1;-1,200937
1055,201210,,,,,201210
1056,201213,1;0;1,4;0;0,7;3;1,7;2;4,201213
1057,201493,,,,,201493
1058,201496,4;1;1,5;2;3,7;1;1,6;0;0,201496
1059,201761,,,,,201761
1060,201764,7;0;0,6;0;1,8;-2;-1,7;0;0,201764
1061,202045,,,,,202045
1062,202048,6;0;2,7;1;1,7;3;2,4;1;0,202048
1063,202310,,,,,202310
1064,202313,4;2;0,3;3;2,1;3;4,3;1;0,202313
1065,202585,,,,,202585
1066,202593,0;1;4,1;2;0,1;2;-1,0;0;-2,202593
1067,202855,,,,,202855
1068,202858,-1;-1;2,1;-1;-2,0;2;0,-2;3;0,202858
1069,203124,,,,,203124
1070,203132,-4;3;1,-3;2;0,-5;0;0,-2;0;-2,203132
1071,203399,,,,,203399
1072,203402,-3;-4;0,2;-3;-3,1;-2;0,0;-2;-1,203402
1073,203674,,,,,203674
1074,203681,3;1;1,2;-1;1,5;-2;0,3;-1;0,203681
1075,203945,,,,,203945
1076,203948,7;-3;0,4;-2;0,5;-1;1,9;0;2,203948
1077,204212,,,,,204212
1078,204215,6;4;5,3;0;2,1;0;3,3;0;0,204215
1079,204488,,,,,204488
1080,204491,1;1;-1,0;0;-1,1;0;0,-1;3;0,204491
1081,204756,,,,,204756
1082,204759,2;-2;-4,0;-5;-1,0;-4;0,2;1;-3,204759
1083,205038,,,,,205038
1084,205041,-1;2;4,0;3;1,-3;0;-1,-4;0;0,205041
1085,205314,,,,,205314
1086,205317,2;-8;-9,-3;-6;-2,0;-6;-1,-1;-1;5,205317
1087,205593,,,,,205593
1088,205596,0;-2;3,1;-2;2,0;-1;0,-2;-1;-5,205596
1089,205871,,,,,205871
1090,205874,1;-3;1,-2;-1;-1,-2;1;1,-2;-1;0,205874
1091,206146,,,,,206146
1092,206148,3;-1;2,3;-2;2,1;-1;0,0;-3;1,206148
1093,206414,,,,,206414
1094,206416,-1;-1;-3,-2;-1;-2,-1;0;-2,0;2;-4,206416
1095,206683,,,,,206683
1096,206692,0;-1;0,6;-3;1,4;-2;0,4;0;0,206692
1097,206953,,,,,206953
1098,206956,3;0;0,5;-2;0,2;-1;1,7;-1;-1,206956
1099,207223,,,,,207223
1100,207230,4;0;4,3;-1;0,5;-3;-1,3;0;5,207230
1101,207497,,,,,207497
1102,207500,7;-4;0,6;-1;0,6;1;1,7;-1;2,207500
1103,207778,,,,,207778
1104,207780,4;0;5,5;-2;0,4;1;4,5;-1;1,207780
1105,208054,,,,,208054
1106,208057,5;-2;-2,2;-1;1,3;-1;0,3;-2;1,208057
1107,208323,,,,,208323
1108,208326,5;-5;-4,3;-4;-5,2;0;0,7;-4;-3,208326
1109,208590,,,,,208590
1110,208593,7;-3;0,3;0;0,6;1;2,0;3;4,208593
1111,208862,,,,,208862
1112,208865,0;2;2,-1;0;5,-9;1;9,-11;4;6,208865
1113,209135,,,,,209135
1114,209138,-9;-5;-3,-5;-12;-10,-10;-16;-8,-6;-10;-10,209138
1115,209404,,,,,209404
1116,209408,-1;0;-4,0;5;0,0;5;2,1;2;3,209408
1117,209686,,,,,209686
1118,209689,0;-4;3,0;-7;-2,0;-6;-4,1;-2;-2,209689
1119,209955,,,,,209955
1120,209957,2;-4;0,0;0;0,2;0;2,2;-4;1,209957
1121,210231,,,,,210231
1122,210239,4;-5;-1,4;-5;-2,1;-5;-2,0;-2;1,210239
1123,210521,,,,,210521
1124,210524,0;0;4,0;-1;3,0;0;0,1;-1;0,210524
1125,210794,,,,,210794
1126,210801,-2;-2;-2,-1;1;-2,1;-7;-7,3;-10;-11,210801
1127,211075,,,,,211075
1128,211078,1;-7;-7,3;0;-3,1;6;5,-5;17;17,211078
1129,211356,,,,,211356
1130,211358,-19;32;34,-23;28;42,4;4;-1,4;-6;-37,211358
1131,211632,,,,,211632
1132,211635,6;-19;-44,0;-21;-20,1;-13;-6,1;3;6,211635
1133,211907,,,,,211907
1134,211909,3;13;19,-2;7;24,-7;-1;6,-15;-8;-6,211909
1135,212183,,,,,212183
1136,212186,-13;-16;-11,-6;-2;-10,0;6;-4,-3;16;-4,212186
1137,212456,,,,,212456
1138,212459,-2;10;2,-4;2;2,-6;-4;-4,-5;-2;-2,212459
1139,212727,,,,,212727
1140,212730,-6;0;-4,-5;2;-3,-7;8;-3,-7;7;-3,212730
1141,212996,,,,,212996
1142,212999,-8;6;1,-7;7;1,-8;3;-4,-13;5;-5,212999
1143,213310,,,,,213310
1144,213313,-16;6;-7,-16;6;-9,-18;6;-6,-17;6;-4,213313
1145,213583,,,,,213583
1146,213586,-14;4;-1,-17;5;-1,-17;6;-2,-19;4;-3,213586
1147,213866,,,,,213866
1148,213869,-19;7;-7,-14;9;-7,-22;6;-4,-16;4;-6,213869
1149,214134,,,,,214134
1150,214137,-17;2;-3,-14;1;-2,-17;1;-2,-6;0;-4,214137
1151,214409,,,,,214409
1152,214417,-2;0;-5,-5;0;-5,-7;0;-4,-8;-1;-2,214417
1153,214684,,,,,214684
1154,214687,-7;1;0,-6;2;0,-9;0;0,-10;0;-3,214687
1155,214960,,,,,214960
1156,214969,-11;1;-3,-15;0;-4,-19;0;-5,-17;0;-2,214969
1157,215235,,,,,215235
1158,215238,-16;2;-3,-17;-2;-4,-17;0;-4,-20;-1;-2,215238
1159,215511,,,,,215511
1160,215550,-21;0;-3,-18;0;-4,-20;-1;-3,-19;-4;-5,215550
1161,215818,,,,,215818
1162,215821,-22;-1;-3,-22;-7;-5,-20;-3;-2,-21;-3;-5,215821
1163,216092,,,,,216092
1164,216095,-19;-9;-2,-19;-2;-7,-20;-5;-3,-18;0;-3,216095
1165,216374,,,,,216374
1166,216377,-19;-1;-3,-19;-7;-2,-18;-9;-1,-17;-5;-7,216377
1167,216643,,,,,216643
1168,216645,-16;-2;-5,-17;-4;-1,-19;-7;-7,-16;-7;-1,216645
1169,216921,,,,,216921
1170,216924,-18;-4;-4,-18;-11;-4,-18;-11;-1,-20;-6;-4,216924
1171,217188,,,,,217188
1172,217191,-18;-7;-7,-17;-7;-4,-17;-6;0,-18;-7;-2,217191
1173,217462,,,,,217462
1174,217465,-16;-6;-8,-17;0;-5,-20;-4;-2,-21;0;-3,217465
1175,217733,,,,,217733
1176,217736,-18;-2;-4,-19;-4;-3,-19;-4;-6,-20;1;-11,217736
1177,218007,,,,,218007
1178,218010,-21;2;-3,-19;0;-5,-20;7;-7,-22;5;-5,218010
1179,218275,,,,,218275
1180,218278,-20;6;-7,-17;-1;-6,-17;-3;-8,-17;2;-3,218278
1181,218561,,,,,218561
1182,218564,-21;2;-1,-24;9;0,-18;1;-7,-16;5;-9,218564
1183,218832,,,,,218832
1184,218835,-19;3;-4,-19;0;-3,-14;2;-2,-17;3;-1,218835
1185,219111,,,,,219111
1186,219113,-16;6;-3,-20;5;-3,-19;5;-1,-20;3;-8,219113
1187,219376,,,,,219376
1188,219379,-16;3;-6,-17;8;-6,-15;5;0,-12;5;-1,219379
1189,219659,,,,,219659
1190,219661,-13;4;-3,-8;0;-5,-12;3;-2,-11;1;-4,219661
1191,219927,,,,,219927
